fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxWidth Vout_2 14G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxWidth Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G
8.891999999999999e-06,0.0006529999999999,7.672e-10,1074.0,7.488e-13,392.4,-0.01958,-6.187,1.679,-6.6,-12.47,-1.665,-9.11,-17.6,-11.21,-13.17,-26.14,-25.34,-18.87,-37.31,-42.54,0.5284,0.7414,0.6824,1.255e-10,1.292e-10,1.292e-10,0.2051,0.3567,0.356,9.766e-11,1.092e-10,1.092e-10,1.0,2.0,4.343e-11,0.003951,1.117e-11,4.692e-11,0.00381,0.2876,0.284,4.65e-11,-0.3005,-0.1113,1.526e-11,1.888e-11,0.0,0.000645,3.271e-13,-0.3956,6.023e-13,0.0,0.0,-0.276,0.0,0.0,0.0,0.002064,-0.2939,3.477e-13,0.0,0.0,0.0,-0.1988,0.0,0.0,0.0,0.0002813,0.002811,3.663e-13
7.821999999999999e-06,0.0005033,2.747e-09,1239.0,6.627000000000001e-13,204.9,-0.01957,3.102,13.52,-6.6,-3.749,7.615,-9.113,-8.784,-0.8627,-13.18,-17.19,-14.46,-18.87,-28.24,-31.34,0.377,0.616,0.5603,1.173e-10,1.246e-10,1.246e-10,0.3036,0.3956,0.3792,1.239e-10,1.29e-10,1.289e-10,1.0,2.0,3.621e-11,0.06517,4.334e-11,4.322e-11,0.06425,0.294,0.2936,4.322e-11,-0.1326,0.05446,3.82e-11,4.336e-11,0.0,6.711e-05,1.651e-13,-0.3428,1.041e-13,0.0,0.0,-0.2609,0.001982,1.112e-12,-1.655e-11,0.001455,-0.2375,2.581e-13,6.303e-13,-8.343e-12,0.0,-0.1985,0.0,0.00601,0.0,0.0005382,0.002382,1.514e-13
7.287999999999999e-06,0.001358,2.197e-09,38.93,2.694e-13,976.6,-0.01971,-24.43,-48.86,-6.574,-14.3,-22.08,-9.078,-9.246,-9.593,-13.18,-9.451,-5.776,-18.89,-18.66,-18.43,0.3713,0.3596,0.3594,1.319e-10,1.349e-10,1.348e-10,-0.1561,0.0,0.01968,0.0,0.0,5.254e-11,2.0,2.0,5.396e-11,0.0,2.4e-11,5.852e-11,0.01321,0.3652,0.3598,5.848e-11,-0.1625,0.2357,0.0,0.0,8.244e-13,0.0002352,1.83e-12,-0.248,1.233e-12,8.427e-12,0.01981,-0.24,0.0,0.0,0.0,0.002237,-0.2027,3.157e-13,0.0,0.0,0.0,-0.2165,0.0,0.0,0.0,0.0005036,0.003828,6.538e-13
9.514e-06,0.001702,9.802e-10,127.7,6.043e-13,500.5,-0.01967,-9.15,-18.3,-6.59,-4.544,-2.514,-9.113,-9.027,-8.921,-13.17,-17.28,-21.37,-18.87,-26.88,-34.89,0.2595,0.3697,0.3448,1.247e-10,1.284e-10,1.284e-10,0.02118,0.1283,0.128,8.68e-11,1.074e-10,1.074e-10,2.0,2.0,3.768e-11,0.0,2.506e-11,4.268e-11,0.06719,0.108,0.1076,4.251e-11,-0.154,-0.1117,0.0,0.0,0.0,0.0003985,5.756e-14,-0.2101,3.266e-13,0.0,0.0,-0.2084,0.0,0.0,0.0,0.0002054,-0.1505,6.113e-13,0.0,0.0,0.0,-0.1536,0.0,0.0,0.0,0.0009661,0.0006577,3.944e-13
3.65e-06,0.001811,1.3560000000000003e-09,1334.0,9.747e-13,904.8,-0.01969,-49.83,-44.52,-6.582,-55.66,-42.39,-9.08,-55.65,-42.97,-13.15,-55.86,-45.12,-18.87,-57.95,-51.1,0.2074,0.2877,0.2577,1.135e-10,1.167e-10,1.155e-10,0.001365,0.002267,0.00198,1.126e-10,1.154e-10,1.146e-10,1.0,2.0,4.273e-11,0.001737,4.439e-11,4.49e-11,0.001467,0.1999,0.1689,4.461e-11,0.0004975,0.06349,4.274e-11,4.452e-11,0.0,0.0001922,6.202e-12,-0.1401,4.554e-12,0.0,0.0,-0.0005893,0.0,0.0,0.0,0.01018,-0.1735,1.972e-13,0.0,0.0,0.0,-0.001719,0.0,0.0,0.0,1.012e-05,0.0007973,1.247e-13
7.509999999999999e-06,0.002315,3.517e-10,837.2,4.5200000000000004e-13,1045.0,-0.01959,-47.91,-46.82,-6.595,-56.35,-43.8,-9.107,-57.7,-49.0,-13.17,-60.71,-57.5,-18.87,-65.95,-68.66,0.02089,0.07166,0.05939,9.875e-11,1.059e-10,1.058e-10,0.0004687,0.001311,0.001159,8.632e-11,9.647e-11,9.64e-11,1.0,2.0,3.69e-11,8.211e-05,2.072e-11,3.508e-11,7.965e-05,0.02475,0.02334,3.231e-11,-0.0007906,-0.02242,2.221e-11,2.328e-11,0.0,2.012e-06,6.492e-14,-0.04731,2.196e-13,0.0,0.0,-0.001054,0.0,0.0,0.0,0.0001507,-0.03623,2.916e-13,0.0,0.0,0.0,-0.0006948,0.0,0.0,0.0,5.829e-07,0.0003178,2.37e-13
7.431e-06,0.001249,1.549e-09,936.7,4.0060000000000003e-13,614.1,-0.0196,-32.04,-27.14,-6.594,-39.92,-27.58,-9.105,-43.94,-34.91,-13.17,-50.95,-47.23,-18.87,-59.92,-62.03,0.5383,0.515,0.5148,1.348e-10,1.366e-10,1.366e-10,0.02143,0.03918,0.03918,1.245e-10,1.299e-10,1.299e-10,1.0,2.0,6.316e-11,0.02227,5.532e-11,6.491e-11,0.02208,0.4603,0.4575,6.491e-11,-0.0004841,0.2721,4.945e-11,5.532e-11,0.0,4.892e-05,1.364e-12,-0.382,1.033e-13,0.0,0.0,-0.03461,0.0,0.0,0.0,0.002687,-0.2264,4.158e-13,0.0,0.0,0.0,-0.02305,0.0,0.0,0.0,0.0001269,0.0007986,1.423e-13
7.601e-06,0.0009964,1.9750000000000003e-09,1263.0,6.838e-13,1465.0,-0.01959,-38.57,-35.72,-6.595,-45.35,-32.35,-9.106,-49.14,-40.14,-13.17,-55.36,-51.72,-18.87,-62.81,-65.03,0.2883,0.315,0.314,7.788e-11,9.369e-11,9.361e-11,-0.004531,0.005204,0.005194,6.227e-11,8.024e-11,8.015e-11,1.0,2.0,2.273e-11,0.0,2.881e-12,2.564e-11,7.118e-05,0.1578,0.1572,2.471e-11,-0.01145,0.03137,0.0,0.0,0.0,2.247e-05,4.403e-13,-0.363,2.887e-13,0.0,0.0,-0.01107,0.0,0.0,0.0,0.002859,-0.3166,1.508e-13,0.0,0.0,0.0,-0.008451,0.0,0.0,0.0,9.276e-06,0.0009118,2.801e-13
1.113e-06,0.0015329999999999,1.798e-09,1445.0,5.971000000000002e-13,661.2,-0.01975,-37.2,-34.05,-6.58,-42.57,-35.45,-9.069,-44.83,-37.66,-13.13,-48.14,-41.08,-18.82,-51.77,-45.15,0.06983,0.1933,0.1553,1.226e-10,1.261e-10,1.259e-10,0.002454,0.005861,0.004853,1.22e-10,1.271e-10,1.269e-10,1.0,2.0,4.545e-11,0.004136,5.328e-11,5.107e-11,0.003173,0.1207,0.09581,5.094e-11,0.0004583,-0.0008607,4.809e-11,5.334e-11,0.0,0.001473,1.227e-11,-0.0568,1.435e-11,0.0,0.0,-0.001283,0.0,0.0,0.0,0.0307,-0.09805,6.55e-14,0.0,0.0,0.0,-0.002575,0.0,0.0,0.0,6.135e-06,0.0004245,1.856e-13
4.509e-06,0.001968,1.433e-09,204.3,7.127000000000001e-13,1244.0,-0.01973,-11.4,-22.72,-6.578,-3.657,-0.5915,-9.083,-5.862,-2.425,-13.16,-10.17,-6.722,-18.89,-17.15,-14.45,0.121,0.1923,0.1756,1.034e-10,1.099e-10,1.097e-10,-0.007061,0.01318,0.01067,9.238e-11,2.457e-12,1.022e-10,2.0,2.0,4.155e-11,0.02699,2.858e-11,4.126e-11,0.02615,0.1286,0.1113,3.988e-11,-0.03561,0.03306,2.406e-11,2.862e-11,0.0,0.01122,5.111e-12,-0.1021,2.901e-12,0.0,0.0,-0.1104,0.0,0.0,0.0,0.006202,-0.1393,9.377e-14,0.0,0.0,0.0,-0.1732,0.0,0.0,0.0,0.000328,0.0003061,9.976e-14
2.927e-06,0.001622,1.102e-09,1222.0,3.082e-13,677.5,-0.0197,-41.69,-36.76,-6.581,-50.48,-39.18,-9.075,-52.12,-40.4,-13.14,-53.65,-42.76,-18.85,-55.76,-47.5,0.3962,0.39,0.3897,1.415e-10,1.417e-10,1.417e-10,0.00696,0.006925,0.006916,1.41e-10,1.413e-10,1.413e-10,1.0,2.0,7.007e-11,0.007003,6.952e-11,7.016e-11,0.006434,0.3905,0.3661,7.016e-11,0.004666,0.2811,6.943e-11,6.954e-11,2.842e-11,0.004401,3.072e-11,0.01934,3.017e-11,3.072e-11,0.2443,0.0009004,0.004641,3.025e-11,2.809e-11,0.2429,-0.2002,9.419e-14,0.0,0.0,0.0,-0.00343,0.0,0.0,0.0,4.86e-06,0.000192,6.413e-13
1.213e-06,0.002068,2.549e-09,462.9,9.96e-13,1033.0,-0.01975,-13.21,-23.19,-6.58,-17.15,-23.24,-9.069,-19.43,-25.31,-13.13,-22.73,-27.92,-18.81,-25.87,-28.88,0.02334,0.05781,0.04461,1.01e-10,1.109e-10,1.108e-10,0.01315,0.01736,0.0168,1.067e-10,1.144e-10,1.142e-10,2.0,2.0,2.845e-11,0.01566,4.254e-11,3.474e-11,0.01093,0.02633,0.02081,3.339e-11,0.005752,0.013,3.752e-11,4.329e-11,0.0,0.00556,3.067e-12,-0.007444,9.879e-12,0.0,0.0,0.00464,0.0,0.0,0.0,0.0004398,-0.02703,3.673e-12,0.0,0.0,0.003623,0.003674,3.892e-12,0.0,2.072e-12,0.003613,8.815e-05,2.25e-13
6.988e-06,0.002064,3.322e-10,714.1,6.745e-13,385.8,-0.01961,-36.43,-30.8,-6.592,-44.34,-32.47,-9.104,-48.01,-39.04,-13.17,-54.23,-50.24,-18.88,-62.03,-63.82,0.05231,0.188,0.1641,1.304e-10,1.326e-10,1.325e-10,0.0109,0.026,0.02395,1.201e-10,1.241e-10,1.241e-10,1.0,2.0,4.943e-11,0.00767,4.527e-11,5.345e-11,0.007643,0.08138,0.08137,5.33e-11,-0.009281,-0.06027,4.386e-11,4.579e-11,0.0,6.217e-05,1.094e-12,-0.1094,4.988e-13,0.0,0.0,-0.01529,0.0,0.0,0.0,0.0005598,-0.0901,2.176e-13,0.0,0.0,0.0,-0.01099,0.0,0.0,0.0,4.13e-05,0.0001968,4.556e-13
5.259e-06,0.002374,2.5320000000000004e-09,1231.0,9.707e-13,783.1,-0.01972,-53.66,-47.92,-6.589,-63.05,-49.37,-9.093,-59.45,-47.69,-13.17,-59.12,-51.3,-18.88,-62.45,-59.89,0.01531,0.08183,0.06666,1.036e-10,1.076e-10,1.057e-10,-2.245e-05,0.0003312,0.0002555,1.076e-10,1.112e-10,1.093e-10,1.0,2.0,3.416e-11,0.0001629,3.902e-11,3.492e-11,0.000137,0.03657,0.03136,3.443e-11,-0.0001115,-0.03542,3.62e-11,3.955e-11,0.0,6.483e-07,2.95e-12,-0.06931,1.834e-13,0.0,0.0,-0.0002739,0.0,0.0,0.0,5.903e-05,-0.05394,2.203e-13,0.0,0.0,0.0,-0.0002535,0.0,0.0,0.0,1.502e-06,0.0003024,3.986e-13
7.21e-06,0.001767,2.843e-09,207.1,9.239000000000001e-13,1469.0,-0.0197,-10.93,-21.82,-6.587,-0.8312,5.083,-9.111,-4.124,1.292,-13.18,-10.62,-7.319,-18.88,-20.26,-20.96,0.1115,0.2034,0.19,8.436e-11,9.003e-11,8.942e-11,0.04092,0.0,0.0008691,0.0,0.0,4.942e-12,2.0,2.0,1.928e-11,0.0,5.139e-12,1.82e-11,0.004753,0.06098,0.05124,1.561e-11,-0.2296,-0.05554,0.0,0.0,0.0,0.004428,1.016e-13,-0.2394,9.112e-13,0.0,0.0,-0.3919,0.0,0.0,0.0,0.0002184,-0.1811,6.056e-13,0.0,0.0,0.0,-0.2991,0.0,0.0,0.0,0.0003835,0.0002618,3.703e-13
6.366e-06,0.001651,5.562999999999998e-10,180.0,5.686e-13,1129.0,-0.01971,-11.91,-23.79,-6.58,-3.325,-0.05828,-9.097,-6.333,-3.419,-13.17,-13.22,-13.0,-18.88,-23.16,-27.18,0.2188,0.2623,0.2618,1.07e-10,1.135e-10,1.135e-10,-0.131,0.02071,0.018,8.869e-11,1.036e-10,1.035e-10,2.0,2.0,4.416e-11,0.0,2.029e-11,4.59e-11,0.03054,0.2222,0.2213,4.542e-11,-0.2296,0.1102,0.0,0.0,0.0,0.0008734,1.487e-12,-0.2252,3.232e-13,0.0,0.0,-0.3107,0.0,0.0,0.0,0.002741,-0.1689,7.141e-13,0.0,0.0,0.0,-0.2552,0.0,0.0,0.0,0.00331,0.0004218,1.221e-13
4.551e-06,0.0009272999999999,4.4619999999999997e-10,1133.0,5.827000000000001e-13,320.9,-0.01967,-24.22,-15.92,-6.584,-30.39,-18.03,-9.085,-33.24,-21.57,-13.16,-38.45,-29.51,-18.88,-46.7,-42.45,0.574,0.7388,0.7004,1.37e-10,1.383e-10,1.383e-10,0.07995,0.09653,0.09617,1.417e-10,1.418e-10,1.418e-10,1.0,2.0,6.246e-11,0.06891,6.907e-11,6.423e-11,0.06668,0.5718,0.5328,6.423e-11,0.01177,0.2639,6.843e-11,6.905e-11,1.563e-11,0.0133,2.025e-11,-0.1809,2.388e-11,2.027e-11,0.1544,-0.03884,0.01335,2.395e-11,1.816e-11,0.1518,-0.2887,2.033e-13,0.0,0.0,0.0,-0.03861,0.0,0.0,0.0,9.858e-05,0.002011,2.322e-13
3.199e-06,0.001851,1.616e-09,837.9,5.441000000000001e-13,1432.0,-0.0197,-35.62,-36.96,-6.581,-38.48,-28.06,-9.077,-40.98,-30.56,-13.14,-45.13,-35.53,-18.86,-51.01,-43.76,0.1573,0.2092,0.2088,1.134e-10,1.187e-10,1.186e-10,0.006125,0.01295,0.01291,1.013e-10,1.106e-10,1.102e-10,1.0,2.0,5.003e-11,0.01739,4.33e-11,5.13e-11,0.01581,0.2092,0.1849,4.986e-11,0.005895,0.1169,4.088e-11,4.339e-11,1.032e-11,0.001786,1.48e-11,-0.04977,3.104e-12,1.655e-11,0.08223,-0.006725,0.0,0.0,0.0,0.08189,-0.1646,1.083e-13,0.0,0.0,0.0,-0.02073,0.0,0.0,0.0,2.682e-05,0.0003263,7.733e-14
7.368999999999999e-06,0.0009396,1.176e-09,687.0,2.905e-13,340.8,-0.0196,0.2369,5.673,-6.594,-4.422,5.081,-9.112,-8.672,-0.7316,-13.18,-16.83,-13.74,-18.88,-27.85,-30.52,0.5103,0.6482,0.6264,1.235e-10,1.291e-10,1.291e-10,0.5727,0.6946,0.686,1.317e-10,1.343e-10,1.343e-10,1.0,2.0,5.483e-11,0.641,6.096e-11,5.606e-11,0.6173,0.4566,0.4469,5.605e-11,0.5108,0.2458,5.838e-11,6.097e-11,0.0,0.005922,2.684e-12,-0.3465,9.647e-13,0.0,0.0,-0.3536,0.0,0.0,0.0,0.006506,-0.2605,7.865e-13,0.0,0.0,0.0,-0.2387,0.0,0.0,0.0,0.001506,0.0007626,1.422e-13
3.404e-06,0.0005565,1.615e-09,1051.0,2.2880000000000004e-13,1436.0,-0.01972,-1.876,-2.372,-6.579,0.3733,10.0,-9.082,-2.153,7.95,-13.16,-7.673,1.462,-18.88,-16.27,-10.02,0.3157,0.2978,0.2976,1.312e-10,1.338e-10,1.338e-10,0.1513,0.1631,0.1629,1.24e-10,1.294e-10,1.293e-10,2.0,2.0,5.453e-11,0.1646,5.086e-11,5.923e-11,0.1642,0.3087,0.3082,5.92e-11,0.1056,0.2446,4.428e-11,5.095e-11,2.281e-11,0.1143,2.42e-11,0.05,1.366e-11,2.438e-11,0.2057,0.06585,0.1203,1.378e-11,1.008e-11,0.1985,-0.1853,2.504e-13,0.0,0.0,0.0,-0.2243,0.0,0.0,0.0,0.001521,0.0001316,4.077e-13
7.287e-06,0.0011539999999999,1.9e-09,651.8,4.974e-13,333.6,-0.01961,-7.603,-2.235,-6.593,-12.72,-2.134,-9.107,-16.85,-8.609,-13.17,-24.52,-21.07,-18.88,-35.21,-37.27,0.6421,0.7279,0.7279,1.332e-10,1.356e-10,1.356e-10,0.5078,0.6539,0.6535,1.353e-10,1.375e-10,1.375e-10,1.0,2.0,5.856e-11,0.5752,6.532e-11,5.977e-11,0.5607,0.5098,0.5095,5.977e-11,0.4562,0.2408,6.332e-11,6.534e-11,0.0,0.01361,5.352e-12,-0.3839,1.982e-12,0.0,0.0,-0.3413,0.0,0.0,0.0,0.05845,-0.2584,5.097e-14,0.0,0.0,0.0,-0.2591,0.0,0.0,0.0,0.0005844,0.0005607,1.653e-13
3.2519999999999995e-06,0.0007262,8.772e-11,1014.0,1.892e-13,1015.0,-0.0197,-6.719,-5.411,-6.58,-8.928,0.152,-9.078,-11.29,-1.24,-13.15,-16.09,-6.857,-18.86,-23.8,-17.51,0.3586,0.3871,0.3869,1.401e-10,1.406e-10,1.406e-10,0.1275,0.1688,0.1687,1.353e-10,1.375e-10,1.375e-10,1.0,2.0,6.387e-11,0.1706,5.95e-11,6.61e-11,0.1704,0.3898,0.3896,6.606e-11,0.08404,0.3191,5.484e-11,5.95e-11,2.792e-11,0.1101,2.994e-11,0.06019,2.029e-11,3e-11,0.2456,0.02695,0.1101,2.031e-11,1.471e-11,0.2428,-0.227,2.218e-13,0.0,0.0,0.0,-0.173,0.0,0.0,0.0,0.0003058,0.0006722,2.65e-13
1.909e-06,0.001924,2.961e-09,161.3,2.544e-13,618.6,-0.01975,-12.55,-25.07,-6.578,-13.19,-19.8,-9.067,-13.4,-17.73,-13.13,-13.7,-14.31,-18.81,-12.65,-7.245,0.2389,0.3035,0.2857,1.368e-10,1.383e-10,1.383e-10,0.06282,0.08301,0.08271,1.413e-10,1.411e-10,1.411e-10,2.0,2.0,6.424e-11,0.08326,6.902e-11,6.594e-11,0.08309,0.2656,0.2273,6.589e-11,0.07474,0.141,6.834e-11,6.906e-11,2.755e-11,0.08394,2.873e-11,0.03116,3.305e-11,2.887e-11,0.1722,-0.02709,0.08399,3.307e-11,3.252e-11,0.1481,-0.02458,1.566e-11,8.987e-12,6.658e-12,0.08631,-0.098,1.571e-11,0.0546,1.542e-11,0.07211,0.05454,8.96e-12
2.763e-06,0.001405,1.58e-09,260.9,9.816000000000002e-13,1345.0,-0.01974,-9.546,-19.03,-6.579,-5.135,-3.618,-9.072,-7.352,-5.561,-13.14,-10.74,-8.287,-18.84,-14.92,-10.82,0.1773,0.3097,0.2839,1.062e-10,1.094e-10,1.086e-10,0.05208,0.03133,0.02681,9.387e-11,9.799e-11,9.732e-11,2.0,2.0,4.151e-11,0.1089,3.613e-11,4.148e-11,0.108,0.2312,0.188,4.083e-11,0.03299,0.1092,3.948e-11,3.693e-11,0.0,0.07455,5.564e-12,-0.1129,7.481e-12,0.0,0.0,-0.03377,0.0,0.0,0.0,0.02144,-0.2484,1.93e-12,0.0,0.0,0.0,-0.1607,0.0,0.0,0.0,0.00907,0.0007307,1.204e-13
9.268e-06,0.00247,2.245e-09,627.9,9.649e-13,1039.0,-0.01955,-42.09,-41.98,-6.602,-48.99,-38.3,-9.111,-53.63,-47.83,-13.17,-60.29,-60.13,-18.87,-67.56,-73.09,-0.003909,0.02438,0.02214,7.229e-11,7.7e-11,7.393e-11,-0.003387,0.0,0.0005262,0.0,0.0,1.622e-11,1.0,2.0,0.0,0.0,7.722e-13,0.0,4.546e-05,0.0,0.000653,7.179e-12,-0.007179,-0.03527,0.0,0.0,0.0,2.065e-05,1.986e-13,-0.03252,5.944e-14,0.0,0.0,-0.006217,0.0,0.0,0.0,5.595e-05,-0.02192,7.3e-13,0.0,0.0,0.0,-0.004299,0.0,0.0,0.0,1.585e-05,5.995e-05,2.586e-13
1.79e-06,0.0005265,1.659e-09,907.5,4.625e-13,410.1,-0.01973,2.487,5.371,-6.579,-0.7072,5.628,-9.071,-2.969,3.607,-13.13,-7.135,-0.6542,-18.83,-13.4,-7.476,0.2138,0.404,0.3542,1.332e-10,1.358e-10,1.358e-10,0.5257,0.5333,0.5332,1.404e-10,1.404e-10,1.404e-10,2.0,2.0,5.525e-11,0.5193,6.85e-11,5.952e-11,0.479,0.2965,0.2492,5.95e-11,0.3555,0.08204,6.79e-11,6.853e-11,1.587e-11,0.3264,1.988e-11,-0.06305,2.909e-11,1.991e-11,0.1327,0.06016,0.3496,2.921e-11,2.672e-11,0.1202,-0.1522,8.716e-13,0.0,0.0,0.0,-0.1809,0.0,0.0,0.0,0.005385,0.001336,5.362e-13
1.473e-06,0.001103,2.627e-09,1237.0,9.242e-13,267.8,-0.01974,-24.77,-18.86,-6.58,-30.64,-22.41,-9.07,-33.1,-24.78,-13.13,-37.12,-28.81,-18.82,-42.67,-34.55,0.1232,0.3811,0.3096,1.228e-10,1.287e-10,1.286e-10,0.01357,0.042,0.03462,1.296e-10,1.325e-10,1.324e-10,1.0,2.0,4.471e-11,0.02801,5.598e-11,5.193e-11,0.0225,0.2352,0.187,5.171e-11,0.001191,0.005696,5.048e-11,5.606e-11,0.0,0.01047,1.397e-11,-0.06522,1.75e-11,0.0,0.0,-0.007935,0.01148,1.769e-11,1.287e-11,0.07486,-0.131,1.246e-12,0.0,0.0,0.0,-0.01388,0.0,0.0,0.0,0.0001014,0.0004258,1.442e-13
3.616e-06,0.0018859999999999,9.904e-10,1010.0,6.483e-13,1089.0,-0.01969,-42.34,-40.45,-6.582,-47.71,-35.7,-9.079,-49.74,-38.07,-13.15,-52.55,-42.48,-18.87,-56.29,-49.78,0.1556,0.2391,0.2377,1.162e-10,1.196e-10,1.195e-10,0.00401,0.005183,0.005168,1.072e-10,1.122e-10,1.122e-10,1.0,2.0,4.882e-11,0.005232,4.517e-11,4.945e-11,0.004712,0.2005,0.1731,4.889e-11,0.002039,0.0881,4.455e-11,4.659e-11,0.0,0.0009604,9.55e-12,-0.09863,8.033e-12,0.0,0.0,-0.003758,0.0009914,1.097e-11,5.053e-12,0.03321,-0.1639,4.531e-13,0.0,0.0,0.0,-0.004788,0.0,0.0,0.0,5.443e-05,0.0001589,4.395e-14
7.131e-06,0.001991,2.1e-09,451.0,6.873e-13,1365.0,-0.01962,-19.99,-24.87,-6.593,-19.92,-9.558,-9.105,-23.98,-16.03,-13.17,-31.44,-27.95,-18.88,-41.91,-43.52,0.06675,0.1416,0.1161,8.272e-11,9.107e-11,9.065e-11,-0.03455,0.0,0.001047,0.0,0.0,1.895e-11,1.0,2.0,2.198e-11,0.0,1.469e-12,1.944e-11,0.006684,0.03535,0.0311,1.598e-11,-0.257,-0.05218,0.0,0.0,0.0,0.002273,1.318e-13,-0.1231,1.212e-12,0.0,0.0,-0.3247,0.0,0.0,0.0,0.0001279,-0.09892,2.238e-13,0.0,0.0,0.0,-0.2469,0.0,0.0,0.0,0.0009792,3.405e-05,4.692e-14
7.061e-06,0.0005276,2.27e-09,11.63,8.565e-13,1147.0,-0.01972,-35.43,-70.86,-6.58,-16.99,-27.5,-9.083,-13.53,-18.13,-13.17,-12.53,-12.1,-18.89,-18.95,-18.59,0.4089,0.3898,0.3639,8.565e-11,9.335e-11,9.294e-11,-0.02042,0.0,1.365e-05,0.0,0.0,5.525e-14,2.0,2.0,2.962e-11,0.0009043,2.826e-13,2.294e-11,0.0005946,0.1487,0.1322,2.03e-11,-0.2521,0.1178,-2.723e-11,3.599e-13,0.0,0.0009445,1.846e-13,-0.2896,3.935e-13,0.0,0.0,-0.1328,0.0,0.0,0.0,0.0009619,-0.2913,1.548e-13,0.0,0.0,0.0,-0.157,0.0,0.0,0.0,0.0008752,0.00258,1.567e-13
6.259e-06,0.001879,2.151e-09,570.0,2.067e-14,785.8,-0.01963,-25.58,-26.08,-6.589,-32.41,-32.45,-9.097,-35.56,-34.49,-13.17,-41.32,-38.36,-18.88,-49.68,-49.11,0.003019,0.1026,0.08222,8.987e-11,1.049e-10,1.047e-10,-0.006153,0.07593,0.06094,9.784e-11,1.11e-10,1.108e-10,1.0,2.0,0.0,0.02787,3.126e-11,0.0,0.02498,0.0,0.02788,2.372e-11,-0.0066,-0.02472,2.236e-11,3.129e-11,0.0,0.0005686,4.33e-13,-0.07173,1.107e-12,0.0,0.0,-0.0467,0.001368,8.392e-13,-5.533e-12,7.437e-05,-0.07309,1.409e-14,0.0,0.0,0.0,-0.04965,0.0,0.0,0.0,1.467e-05,7.741e-05,8.439e-14
5.931e-06,0.0006836,7.341e-10,544.6,2.890000000000001e-13,1006.0,-0.0197,-2.925,-5.782,-6.581,0.9711,8.743,-9.101,-2.307,5.189,-13.18,-9.759,-5.507,-18.88,-20.33,-21.17,0.405,0.4191,0.4189,1.277e-10,1.314e-10,1.314e-10,0.1939,0.2806,0.2795,1.115e-10,1.226e-10,1.225e-10,2.0,2.0,4.945e-11,0.2787,3.722e-11,5.528e-11,0.2761,0.4294,0.4291,5.528e-11,-0.05338,0.2633,2.222e-11,3.724e-11,1.165e-11,0.001072,1.365e-11,-0.1697,2.232e-13,1.376e-11,0.07398,-0.3066,0.01378,7.358e-13,-1.021e-11,0.06989,-0.2692,4.369e-13,0.0,0.0,0.0,-0.394,0.0,0.0,0.0,0.002789,0.002705,3.995e-13
3.991e-06,0.001982,2.8580000000000003e-09,1255.0,2.347e-13,792.6,-0.01969,-50.71,-45.91,-6.583,-51.89,-39.66,-9.082,-53.21,-40.55,-13.15,-55.13,-44.55,-18.87,-58.38,-52.07,0.2473,0.2543,0.2542,1.41e-10,1.411e-10,1.411e-10,-0.0004315,0.0008798,0.00067,8.551e-11,1.022e-10,1.021e-10,1.0,2.0,6.83e-11,0.0001401,1.099e-11,6.896e-11,7.006e-05,0.2531,0.2366,6.888e-11,-0.0002625,0.1733,-9.963e-13,1.151e-11,2.945e-11,2.789e-06,3.088e-11,-0.009741,6.948e-13,3.089e-11,0.1421,-0.0009063,0.0,0.0,0.0,0.1408,-0.1196,7.371e-14,0.0,0.0,0.0,-0.0008745,0.0,0.0,0.0,2.893e-06,0.0001655,1.076e-13
