fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_width Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G
3.899e-06,0.002267,6.253999999999998e-10,959.5,2.0310000000000001e-13,922.3,-0.01968,-45.47,-43.51,-6.583,-53.6,-43.2,-9.081,-54.63,-43.18,-13.15,-55.56,-45.78,-18.87,-58.13,-52.45,0.1339,0.1559,0.1528,1.377e-10,1.386e-10,1.386e-10,0.002245,0.002733,0.002622,1.395e-10,1.397e-10,1.397e-10,1.0,2.0,0.1366,0.002387,0.0007902,0.07036,6.879e-11,0.002109,6.695e-11,6.915e-11,0.1236,6.583e-11,6.697e-11,6.883e-11,0.001041,2.963e-11,0.06521,-0.02226,0.001008,0.06493,2.81e-11,-0.0003932,2.923e-11,2.669e-11,2.943e-11,2.924e-11,0.0,0.0,0.0,-0.06207,0.0,4.038e-05,1.973e-14,-0.001319,7.682e-07,4.327e-14,0.0,0.0
6.658999999999999e-06,0.001068,1.1830000000000002e-09,605.0,3.9170000000000004e-13,1159.0,-0.01966,-5.512,-7.942,-6.591,-3.07,7.256,-9.11,-7.376,1.213,-13.18,-15.26,-11.07,-18.88,-26.06,-27.37,0.3925,0.3659,0.3656,1.143e-10,1.218e-10,1.218e-10,0.4133,0.2065,0.2024,8.965e-11,1.068e-10,1.067e-10,1.0,2.0,0.3788,0.2016,-0.1164,0.1817,2.043e-11,0.1733,4.628e-11,6.745e-12,0.375,3.962e-11,4.634e-11,2.047e-11,0.0,0.0,0.0,-0.2628,0.01329,0.00617,0.0,-0.3499,3.627e-13,0.0,9.618e-13,0.0,0.0,6.11e-13,0.0,-0.2692,-1.001e-11,0.000542,2.321e-13,-0.3259,0.0009489,3.175e-13,0.004783,0.0
4.72e-06,0.001998,1.591e-11,262.6,6.274e-13,1465.0,-0.01972,-10.6,-20.87,-6.58,-2.382,2.574,-9.09,-5.26,-0.4429,-13.17,-11.36,-8.244,-18.88,-20.98,-21.64,0.07471,0.1626,0.1559,1.009e-10,1.063e-10,1.06e-10,-0.1707,0.0,0.003183,0.0,0.0,3.8e-11,2.0,2.0,0.1097,0.01508,-0.1177,0.01968,1.562e-11,0.01401,3.724e-11,5.975e-12,0.09686,3.92e-11,3.945e-11,1.631e-11,0.0,0.0,0.0,-0.1158,0.007354,0.001887,0.0,-0.1838,1.565e-12,0.0,1.737e-12,0.0,0.0,0.0,0.0,-0.1273,0.0,0.0006962,2.445e-13,-0.1986,0.002866,6.125e-13,0.0,0.0
2.77e-06,0.0008371,2.144e-09,200.4,6.917000000000002e-13,531.2,-0.01974,-8.378,-16.78,-6.579,-7.903,-9.309,-9.07,-9.544,-10.12,-13.13,-11.63,-10.3,-18.83,-13.22,-8.003,0.3405,0.5474,0.4894,1.328e-10,1.347e-10,1.347e-10,0.2578,0.2044,0.2044,1.292e-10,1.327e-10,1.327e-10,2.0,2.0,0.4317,0.2167,0.181,0.1611,6.248e-11,0.2161,6.069e-11,6.142e-11,0.3589,5.941e-11,6.078e-11,6.248e-11,0.2146,2.252e-11,0.2059,-0.06204,0.2111,0.1934,2.074e-11,0.2068,2.848e-11,2.894e-11,2.247e-11,2.88e-11,1.306e-11,0.0,0.2317,-0.2036,0.0,0.00216,5.768e-13,0.1915,0.229,1.287e-11,0.0,1.23e-11
4.905999999999999e-06,0.0007174999999999,2.292e-10,1217.0,1.405e-13,365.5,-0.01966,-16.81,-8.667,-6.584,-23.52,-13.52,-9.087,-26.53,-15.8,-13.16,-32.01,-23.69,-18.88,-40.78,-37.49,0.204,0.3831,0.3379,1.192e-10,1.259e-10,1.258e-10,0.0145,0.0567,0.05057,1.195e-10,1.26e-10,1.26e-10,1.0,2.0,0.2981,0.041,0.004225,0.175,5.165e-11,0.03719,5.183e-11,4.601e-11,0.2672,4.864e-11,5.186e-11,5.174e-11,0.00707,1.639e-11,0.1198,-0.0417,0.006821,0.119,1.431e-11,-0.03287,1.361e-11,1.02e-11,1.62e-11,1.376e-11,0.0,0.0,0.0,-0.2336,0.0,0.0007076,1.793e-13,-0.04292,6.046e-05,4.498e-13,0.0,0.0
5.929999999999999e-06,0.001474,6.557e-10,14.51,8.027000000000001e-13,656.0,-0.01972,-30.01,-60.03,-6.579,-21.9,-37.3,-9.08,-20.47,-31.97,-13.16,-20.28,-27.59,-18.88,-23.26,-27.79,0.38,0.4329,0.4324,1.204e-10,1.233e-10,1.233e-10,-0.01099,0.0108,0.01042,1.163e-10,1.237e-10,1.236e-10,2.0,2.0,0.3454,0.01169,-0.02553,0.1739,4.881e-11,0.01161,5.005e-11,4.169e-11,0.3407,4.799e-11,5.021e-11,4.903e-11,0.01782,0.0,0.0,-0.3047,0.01685,0.002011,0.0,0.003748,1.625e-11,1.281e-11,1.61e-12,1.663e-11,0.0,0.0,0.0,-0.2254,0.0,0.0007683,3.659e-13,-0.05115,0.0008157,1.429e-12,0.0,0.0
4.679999999999999e-06,0.0017649999999999,1.908e-09,780.3,4.578e-13,807.8,-0.01966,-33.36,-31.75,-6.584,-38.24,-26.74,-9.087,-41.03,-29.94,-13.16,-46.06,-37.51,-18.88,-53.59,-49.47,0.3009,0.3038,0.3034,1.282e-10,1.31e-10,1.31e-10,0.03605,0.03493,0.0349,1.158e-10,1.233e-10,1.233e-10,1.0,2.0,0.2898,0.03642,0.01488,0.183,5.092e-11,0.03531,6.103e-11,4.699e-11,0.2721,6.052e-11,6.118e-11,5.092e-11,0.001845,2.035e-11,0.1001,-0.08803,0.001838,0.09968,1.687e-11,-0.02633,9.696e-12,7.951e-12,1.991e-11,1.212e-11,0.0,0.0,0.0,-0.1648,0.0,0.0004552,5.871e-14,-0.029,0.0001967,2.922e-13,0.0,0.0
5.057e-06,0.001773,2.018e-09,252.7,7.107000000000001e-13,659.8,-0.01971,-6.046,-11.92,-6.58,-1.789,3.317,-9.09,-4.13,1.327,-13.17,-9.126,-4.128,-18.9,-17.3,-14.28,0.26,0.3362,0.3272,1.245e-10,1.272e-10,1.272e-10,0.1315,0.1504,0.15,1.089e-10,1.189e-10,1.189e-10,2.0,2.0,0.2598,0.1582,0.04388,0.1036,4.094e-11,0.1572,5.355e-11,3.168e-11,0.239,5.171e-11,5.358e-11,4.099e-11,0.0186,0.0,0.0,-0.1221,0.01819,0.008578,0.0,-0.2227,4.78e-12,4.429e-12,2.395e-12,5.437e-12,0.0,0.0,0.0,-0.1603,0.0,0.0002862,5.887e-14,-0.289,0.001375,2.113e-13,0.0,0.0
3.805e-06,0.0006429,8.776e-10,921.4,2.442e-13,425.7,-0.01968,2.883,7.893,-6.58,-0.5305,8.358,-9.085,-2.847,6.813,-13.16,-8.517,-0.02122,-18.88,-17.5,-12.45,0.3718,0.4626,0.4474,1.312e-10,1.344e-10,1.344e-10,0.4774,0.4999,0.4954,1.363e-10,1.383e-10,1.383e-10,2.0,2.0,0.4209,0.4944,0.4556,0.2807,6.547e-11,0.4939,6.261e-11,6.322e-11,0.376,6.064e-11,6.261e-11,6.548e-11,0.3265,2.59e-11,0.2301,-0.006824,0.3233,0.2293,2.415e-11,0.1998,2.988e-11,2.896e-11,2.567e-11,2.988e-11,0.0,0.0,0.0,-0.263,0.0,0.0002368,2.279e-14,-0.2408,0.004511,2.908e-12,0.0,0.0
4.387e-06,0.002251,2.355e-09,1362.0,1.4360000000000001e-13,1256.0,-0.01977,-42.83,-40.18,-6.588,-44.69,-33.09,-9.087,-47.06,-34.46,-13.16,-51.33,-41.47,-18.88,-57.61,-52.7,0.116,0.1226,0.1217,1.36e-10,1.378e-10,1.378e-10,-0.0003713,0.0001147,9.956e-05,6.421e-11,7.904e-11,7.901e-11,1.0,2.0,0.1221,0.0,-0.000416,0.07761,9.995e-13,2.781e-06,6.329e-11,0.0,0.1106,6.066e-11,6.328e-11,0.0,0.0,2.866e-11,0.0614,-0.006571,5.796e-06,0.0613,2.655e-11,-0.0005933,9.838e-14,0.0,2.865e-11,0.0,0.0,0.0,0.0,-0.06887,0.0,2.364e-05,4.651e-14,-0.0006591,3.028e-06,1.638e-13,0.0,0.0
1.197e-06,0.001717,2.089e-10,649.9,2.319e-13,1080.0,-0.01975,-12.53,-18.44,-6.58,-14.62,-14.96,-9.069,-16.87,-16.88,-13.13,-20.92,-20.93,-18.82,-26.79,-27.14,0.1174,0.1945,0.1754,1.366e-10,1.38e-10,1.38e-10,0.08469,0.09864,0.0986,1.299e-10,1.33e-10,1.33e-10,1.0,2.0,0.1486,0.101,0.07237,0.04367,5.906e-11,0.09687,6.338e-11,5.723e-11,0.1291,6.105e-11,6.339e-11,5.913e-11,0.05784,2.16e-11,0.06085,-0.03985,0.05611,0.05875,1.75e-11,0.001262,2.28e-11,2.193e-11,2.132e-11,2.348e-11,0.0,0.0,0.0,-0.07821,0.0,0.0003036,1.066e-13,-0.06508,0.0002919,5.394e-13,0.0,0.0
7.569999999999999e-06,0.001802,9.567e-10,365.4,3.191e-13,1026.0,-0.01965,-8.086,-13.66,-6.591,-4.064,3.994,-9.115,-8.54,-1.739,-13.18,-17.07,-15.19,-18.88,-28.12,-31.82,0.2055,0.2289,0.2288,1.163e-10,1.229e-10,1.229e-10,-0.3392,0.09273,0.08304,9.875e-11,1.153e-10,1.153e-10,1.0,2.0,0.1748,0.0,-0.3494,0.03251,2.21e-11,0.07172,5.294e-11,0.0,0.1727,4.942e-11,5.333e-11,0.0,0.0,0.0,0.0,-0.1718,0.0003534,0.002513,0.0,-0.3671,2.092e-13,0.0,2.445e-12,0.0,0.0,0.0,0.0,-0.1213,0.0,0.0009635,3.177e-13,-0.2449,0.001246,1.219e-13,0.0,0.0
9.715e-06,0.0008452999999999,1.145e-09,1296.0,3.409e-13,1089.0,-0.01955,-34.96,-31.01,-6.603,-47.03,-35.78,-9.11,-51.9,-46.02,-13.17,-58.64,-58.69,-18.86,-65.93,-72.06,0.3888,0.4093,0.4092,1.057e-10,1.162e-10,1.162e-10,0.002362,0.009525,0.009496,1.042e-10,1.149e-10,1.149e-10,1.0,2.0,0.1983,0.0003653,-0.009256,-0.003204,1.85e-11,0.000306,3.813e-11,8.736e-12,0.1968,2.59e-11,3.821e-11,1.926e-11,0.0001003,0.0,0.0,-0.3496,4.674e-05,0.001668,0.0,-0.007715,8.72e-13,-1.464e-11,5.152e-13,1.39e-12,0.0,0.0,0.0,-0.2691,0.0,0.0006333,9.62e-14,-0.005229,3.233e-05,2.525e-13,0.0,0.0
7.636e-06,0.002002,2.193e-09,16.65,2.036e-13,778.2,-0.01971,-29.95,-59.91,-6.575,-17.43,-28.33,-9.07,-9.063,-9.199,-13.19,-7.645,-2.13,-18.89,-18.75,-18.79,0.1233,0.1782,0.1657,1.346e-10,1.366e-10,1.365e-10,-0.009399,0.0,0.00598,0.0,0.0,4.774e-11,2.0,2.0,0.1186,0.002865,-0.03182,0.002601,2.879e-11,0.001964,6.453e-11,2.591e-11,0.1129,6.172e-11,6.459e-11,2.882e-11,0.0,1.691e-11,0.01188,-0.08867,0.0001697,0.01177,9.8e-12,-0.08267,2.658e-12,0.0,1.691e-11,0.0,0.0,0.0,0.0,-0.07469,0.0,0.0001321,2.258e-13,-0.0571,0.0008069,1.51e-13,0.0,0.0
8.744999999999998e-06,0.002264,2.942e-09,971.9,8.743e-13,633.9,-0.01957,-52.2,-46.58,-6.6,-58.57,-46.8,-9.111,-59.97,-53.03,-13.17,-63.3,-62.02,-18.87,-68.71,-73.25,-0.007119,0.06502,0.05655,9.474e-11,1.019e-10,1.008e-10,-0.0003152,0.0003466,0.000341,9.028e-11,9.478e-11,9.476e-11,1.0,2.0,0.0,0.0,-0.000525,-0.04649,1.158e-12,1.812e-06,1.472e-11,0.0,0.006666,0.0,0.0,0.0,0.0,0.0,0.0,-0.05692,2.903e-07,0.0001083,0.0,-0.0004155,8.778e-14,0.0,8.132e-14,0.0,0.0,0.0,0.0,-0.03984,0.0,2.343e-05,1.72e-13,-0.0002658,3.165e-07,1.572e-13,0.0,0.0
5.719e-06,0.001906,1.592e-09,693.3,3.602e-13,261.6,-0.01964,-30.69,-23.94,-6.587,-38.15,-27.68,-9.095,-41.55,-31.39,-13.17,-47.47,-40.88,-18.88,-55.95,-54.56,0.1179,0.2436,0.2138,1.177e-10,1.249e-10,1.248e-10,0.04367,0.07838,0.07226,1.262e-10,1.307e-10,1.307e-10,1.0,2.0,0.1336,0.04311,0.00347,0.008607,5.485e-11,0.04263,4.693e-11,5.073e-11,0.1211,3.962e-11,4.708e-11,5.486e-11,0.0,0.0,0.0,-0.1478,9.528e-05,0.0003633,0.0,-0.04745,9.378e-13,0.0,7.872e-13,0.0,0.0,0.0,0.0,-0.1301,0.0,0.0002826,7.309e-14,-0.03841,0.0001251,2.035e-13,0.0,0.0
4.367e-06,0.001384,2.798e-09,1049.0,3.9170000000000005e-14,402.0,-0.01967,-34.74,-27.73,-6.584,-40.1,-32.79,-9.084,-40.95,-32.98,-13.16,-43.79,-35.33,-18.87,-50.14,-44.65,0.006075,0.285,0.2131,1.012e-10,1.153e-10,1.151e-10,-0.0002815,0.01229,0.009173,9.273e-11,1.074e-10,1.073e-10,1.0,2.0,0.1256,0.003972,-0.002317,0.00671,2.626e-11,0.003248,3.888e-11,1.362e-11,0.09779,3.155e-11,3.89e-11,2.631e-11,0.0,0.0,0.0,0.01607,9.756e-05,0.0381,0.0,-0.005725,7.581e-13,0.0,6.439e-12,0.0,0.0,3.269e-13,0.0,-0.1184,-4.479e-12,0.0004837,2.736e-13,-0.007492,1.55e-05,3.087e-13,0.003231,0.0
8.775999999999999e-06,0.001498,1.384e-09,994.7,6.751000000000001e-13,464.9,-0.01956,-41.11,-33.96,-6.6,-53.53,-41.8,-9.11,-56.78,-49.77,-13.17,-61.32,-60.0,-18.87,-67.2,-71.82,0.4127,0.4919,0.4915,1.302e-10,1.324e-10,1.322e-10,0.006125,0.01081,0.01075,1.284e-10,1.314e-10,1.314e-10,1.0,2.0,0.2341,0.001288,-0.005556,-0.001019,3.323e-11,0.001248,4.853e-11,2.312e-11,0.232,4.4e-11,4.86e-11,3.398e-11,0.0,0.0,0.0,-0.2433,2.439e-05,0.003792,0.0,-0.005256,4.576e-13,0.0,5.746e-13,0.0,0.0,0.0,0.0,-0.2058,0.0,0.002144,4.787e-13,-0.004418,1.627e-05,2.135e-13,0.0,0.0
1.348e-06,0.001314,5.828e-10,819.0,6.420000000000001e-13,1279.0,-0.01974,-15.28,-18.0,-6.58,-17.51,-13.02,-9.07,-19.99,-15.46,-13.13,-24.09,-19.67,-18.82,-29.97,-25.97,0.1195,0.2393,0.1993,1.134e-10,1.17e-10,1.158e-10,0.06503,0.1012,0.1007,9.879e-11,1.031e-10,1.031e-10,1.0,2.0,0.154,0.1024,0.0486,0.03244,3.718e-11,0.08662,4.508e-11,3.927e-11,0.1222,4.298e-11,4.543e-11,4.061e-11,0.03751,0.0,0.0,-0.08665,0.03748,0.02308,0.0,-0.04677,9.1e-12,5.755e-12,8.23e-12,1.181e-11,0.0,0.0,0.0,-0.1513,0.0,0.000385,8.471e-14,-0.1113,0.001039,1.779e-13,0.0,0.0
3.64e-06,0.0006833999999999,2.7749999999999997e-10,1293.0,4.825e-13,859.4,-0.01969,-16.94,-12.57,-6.582,-21.25,-9.205,-9.079,-23.94,-12.21,-13.15,-28.73,-18.7,-18.86,-36.3,-30.02,0.4073,0.4398,0.4395,1.22e-10,1.269e-10,1.269e-10,0.04627,0.05778,0.05771,1.119e-10,1.223e-10,1.222e-10,1.0,2.0,0.4166,0.05938,0.01377,0.2566,4.983e-11,0.05212,5.744e-11,4.754e-11,0.3705,5.662e-11,5.784e-11,4.997e-11,0.01135,1.867e-11,0.16,-0.1195,0.01079,0.1574,1.672e-11,-0.04657,8.333e-12,1.201e-11,1.841e-11,1.245e-11,0.0,0.0,0.0,-0.249,0.0,0.001091,1.624e-13,-0.06058,0.0002409,1.793e-13,0.0,0.0
5.431e-06,0.001999,2.8460000000000003e-09,910.6,4.818e-13,956.8,-0.01964,-43.78,-41.77,-6.586,-53.27,-40.37,-9.093,-54.56,-43.08,-13.17,-56.67,-48.97,-18.88,-60.94,-58.36,0.1661,0.2024,0.1988,1.111e-10,1.198e-10,1.198e-10,0.003394,0.00477,0.004767,1.023e-10,1.123e-10,1.123e-10,1.0,2.0,0.1493,0.003362,0.0006374,0.03866,4.447e-11,0.003276,5.12e-11,4.112e-11,0.1391,4.985e-11,5.173e-11,4.527e-11,5.739e-05,1.033e-11,0.01459,-0.1231,3.548e-05,0.01386,5.51e-12,-0.003627,4.571e-12,-3.39e-12,8.401e-12,5.907e-13,6.527e-13,0.0,3.701e-05,-0.1168,0.0,0.0007058,2.326e-13,-0.003155,8.396e-06,3.504e-13,0.0,-7.198e-12
4.844e-06,0.002028,2.569e-09,622.5,7.775000000000002e-13,142.1,-0.01966,-26.49,-18.75,-6.584,-32.92,-22.57,-9.088,-35.82,-25.7,-13.16,-41.22,-33.25,-18.88,-49.65,-45.69,0.06144,0.2161,0.1798,1.119e-10,1.206e-10,1.205e-10,0.08449,0.205,0.1833,1.237e-10,1.291e-10,1.29e-10,1.0,2.0,0.0998,0.1101,-0.002384,-0.04443,5.102e-11,0.1074,4.063e-11,4.588e-11,0.08936,3.066e-11,4.064e-11,5.102e-11,0.0,0.0,0.0,-0.1764,0.0002074,0.0006328,0.0,-0.1339,8.466e-13,0.0,4.03e-13,0.0,0.0,0.0,0.0,-0.129,0.0,0.000454,5.093e-14,-0.1016,0.000395,7.392e-13,0.0,0.0
8.314e-06,0.001168,1.316e-09,464.3,3.061e-14,573.6,-0.01964,-0.8128,-0.8208,-6.588,-7.352,-7.062,-9.098,-10.11,-9.394,-13.17,-16.01,-16.33,-18.87,-26.03,-30.97,0.01443,0.2538,0.2075,9.139e-11,1.061e-10,1.06e-10,0.0551,0.2514,0.2158,9.497e-11,1.087e-10,1.085e-10,2.0,2.0,0.08215,0.09487,0.0128,-0.0363,2.794e-11,0.09487,2.382e-11,1.478e-11,0.07621,9.299e-12,2.388e-11,2.797e-11,0.0,0.0,0.0,-0.1506,0.000999,0.0001504,0.0,-0.1483,4.093e-13,0.0,3.334e-14,0.0,0.0,0.0,0.0,-0.1625,0.0,0.00111,2.353e-13,-0.1513,0.0004259,2.092e-13,0.0,0.0
1.497e-06,0.0008648999999999,2.807e-09,650.4,7.992e-14,1381.0,-0.01975,-5.937,-11.33,-6.578,-6.816,-6.443,-9.066,-6.981,-4.209,-13.13,-9.637,-5.46,-18.82,-13.7,-8.042,0.1962,0.2192,0.218,1.391e-10,1.401e-10,1.401e-10,0.09153,0.1237,0.1192,1.417e-10,1.419e-10,1.419e-10,2.0,2.0,0.2087,0.1158,0.09469,0.2066,6.875e-11,0.1135,6.899e-11,6.761e-11,0.2066,6.852e-11,6.899e-11,6.875e-11,0.1142,3.356e-11,0.208,0.1281,0.1139,0.1775,3.331e-11,0.001493,3.129e-11,2.968e-11,3.355e-11,3.129e-11,1.304e-11,1.526e-11,0.1242,0.0855,1.477e-11,0.141,1.524e-11,0.08617,0.1201,1.303e-11,0.1426,1.256e-11
8.291e-06,0.0009895,2.856e-09,554.9,4.1820000000000003e-13,1057.0,-0.01965,-3.182,-5.556,-6.602,0.7706,10.78,-9.121,-5.046,1.743,-13.18,-14.05,-12.4,-18.87,-24.97,-28.67,0.4014,0.4048,0.4045,1.071e-10,1.164e-10,1.163e-10,0.1628,0.2304,0.2285,7.182e-11,9.546e-11,9.538e-11,2.0,2.0,0.307,0.0,-0.2387,0.1286,2.712e-12,0.0144,4.136e-11,0.0,0.3068,3.257e-11,4.144e-11,0.0,0.0,0.0,0.0,-0.4279,0.001036,0.001793,0.0,-0.4204,5.045e-13,0.0,2.472e-13,0.0,0.0,0.0,0.0,-0.2811,0.0,0.0002649,3.462e-13,-0.4138,0.007388,1.08e-12,0.0,0.0
9.765e-06,0.0007746,8.897e-10,162.6,8.087000000000002e-13,254.5,-0.01964,-4.217,-8.454,-6.595,-5.482,-4.405,-9.11,-10.39,-11.7,-13.17,-18.71,-24.32,-18.86,-28.64,-38.54,0.501,0.8384,0.8013,1.342e-10,1.361e-10,1.361e-10,0.4855,0.4814,0.4801,1.156e-10,1.226e-10,1.226e-10,2.0,2.0,0.2219,0.1308,0.06081,-0.2481,3.672e-11,0.1274,4.484e-11,2.916e-11,0.2159,3.459e-11,4.512e-11,3.717e-11,0.0,0.0,0.0,-0.3915,0.0009501,0.001956,0.0,-0.1353,3.006e-13,0.0,2.83e-13,0.0,0.0,0.0,0.0,-0.33,0.0,0.0007782,9.216e-14,-0.1883,0.0002155,2.838e-13,0.0,0.0
6.713e-06,0.0016439999999999,7.946e-10,446.0,4.265000000000001e-13,469.5,-0.01963,-6.348,-5.467,-6.591,-8.682,0.2412,-9.107,-12.54,-4.754,-13.18,-20.1,-16.56,-18.88,-30.78,-32.69,0.3949,0.4381,0.438,1.397e-10,1.402e-10,1.402e-10,0.4336,0.4651,0.465,1.177e-10,1.265e-10,1.265e-10,1.0,2.0,0.3317,0.4566,0.153,0.1373,4.601e-11,0.4163,6.423e-11,3.511e-11,0.3266,6.3e-11,6.43e-11,4.627e-11,0.0,0.0,0.0,-0.2326,0.001784,0.0008062,0.0,-0.497,3.042e-13,0.0,1.628e-12,0.0,0.0,0.0,0.0,-0.1683,0.0,0.0005145,2.171e-13,-0.3456,0.005707,3.117e-13,0.0,0.0
8.105e-06,0.0005338999999999,2.96e-09,264.2,6.223e-13,644.2,-0.01968,-5.847,-11.71,-6.588,-2.913,0.7464,-9.108,-6.5,-3.759,-13.18,-13.21,-13.01,-18.88,-22.38,-25.81,0.493,0.5697,0.5697,1.135e-10,1.188e-10,1.188e-10,0.4094,0.2685,0.2673,7.152e-11,9.72e-11,9.72e-11,2.0,2.0,0.3285,0.1564,0.2237,0.1121,2.179e-11,0.1501,4.62e-11,1.561e-11,0.3283,4.665e-11,4.751e-11,2.191e-11,0.0,0.0,0.0,-0.3707,0.00362,0.0004229,0.0,-0.154,7.941e-13,0.0,1.207e-13,0.0,0.0,0.0,0.0,-0.2709,0.0,5.474e-05,1.122e-14,-0.2028,0.0009028,4.519e-13,0.0,0.0
8.686e-06,0.001349,5.832e-10,1149.0,3.381e-14,638.9,-0.01956,-43.37,-37.18,-6.6,-35.63,-29.63,-9.109,-36.31,-31.5,-13.17,-41.51,-40.72,-18.87,-50.96,-55.97,0.01175,0.2155,0.1822,8.68e-11,1.027e-10,1.026e-10,-0.002054,0.00202,0.001507,4.02e-11,7.016e-11,6.999e-11,1.0,2.0,0.05881,0.0,-0.005241,-0.02418,1.33e-12,3.114e-05,1.988e-11,0.0,0.05709,3.55e-12,1.991e-11,0.0,7.397e-05,0.0,0.0,-0.138,3.861e-05,0.0009211,0.0,-0.005635,5.488e-13,-1.744e-11,2.131e-13,7.509e-13,0.0,0.0,0.0,-0.1312,0.0,0.0006417,1.196e-13,-0.00549,1.582e-05,1.854e-13,0.0,0.0
1.357e-06,0.002488,2.084e-09,444.3,1.706e-13,863.6,-0.01974,-36.35,-47.14,-6.58,-41.33,-48.41,-9.069,-41.82,-48.24,-13.13,-41.59,-47.34,-18.82,-40.06,-44.06,0.01397,0.1264,0.09738,1.029e-10,1.144e-10,1.143e-10,0.03516,0.05663,0.0502,1.374e-10,1.389e-10,1.389e-10,2.0,2.0,0.0,0.04571,0.02237,-0.008149,6.775e-11,0.03053,3.611e-11,6.726e-11,0.04701,0.0,0.0,6.775e-11,0.02872,0.0,0.0,-0.04779,0.02723,0.002775,0.0,0.01309,2.096e-11,1.708e-11,2.466e-12,2.098e-11,6.9e-12,0.0,0.01929,-0.07696,0.0,0.0004999,8.281e-13,0.005053,0.0189,6.885e-12,0.0,7.948e-12
9.763e-06,0.001679,2.4400000000000003e-09,1172.0,4.398000000000001e-13,1006.0,-0.01954,-50.81,-46.85,-6.605,-49.77,-38.49,-9.111,-54.65,-48.91,-13.17,-61.62,-61.81,-18.86,-69.13,-75.3,0.167,0.2568,0.2564,9.707e-11,1.092e-10,1.092e-10,-0.001502,0.0,0.0001675,0.0,0.0,3.087e-11,1.0,2.0,0.1004,0.0,-0.001137,-0.05136,6.263e-13,5.783e-06,3.505e-11,0.0,0.09623,2.953e-11,3.542e-11,0.0,0.0,0.0,0.0,-0.209,2.286e-06,0.001014,0.0,-0.0009804,5.682e-13,0.0,3.362e-13,0.0,0.0,0.0,0.0,-0.1488,0.0,0.0005944,4.096e-13,-0.0006826,6.701e-06,5.34e-13,0.0,0.0
4.890999999999999e-06,0.001483,7.679e-10,989.1,6.266000000000002e-14,637.2,-0.01966,-36.39,-31.84,-6.585,-41.43,-34.98,-9.088,-43.08,-34.31,-13.16,-47.46,-39.05,-18.88,-54.69,-51.11,0.1081,0.2332,0.1954,1.161e-10,1.239e-10,1.239e-10,0.0008924,0.008629,0.006954,9.884e-11,1.118e-10,1.118e-10,1.0,2.0,0.1819,0.003474,-0.0001097,0.152,3.061e-11,0.003232,4.968e-11,2.095e-11,0.1647,4.398e-11,4.97e-11,3.066e-11,0.0,1.697e-11,0.1019,0.08055,5.639e-05,0.1,1.645e-11,-0.004738,3.759e-13,0.0,1.674e-11,0.0,0.0,0.0,0.0,-0.1596,0.0,0.0005891,1.369e-13,-0.005236,3.49e-05,2.563e-13,0.0,0.0
