fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_maxWidth Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width_XY Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_maxWidth Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_2 56G
7.559e-06,0.001124,1.114e-09,785.7,5.438e-13,1014.0,-0.01961,-20.42,-19.61,-6.594,-24.01,-12.28,-9.105,-28.21,-19.9,-13.17,-35.86,-32.75,-18.87,-46.52,-49.21,0.4064,0.3979,0.3975,1.017e-10,1.122e-10,1.121e-10,-0.0384,0.1221,0.122,7.547e-11,9.538e-11,9.521e-11,1.0,2.0,0.003622,-0.1399,4.234e-11,-3.888e-13,4.231e-11,1.267e-11,0.105,2.793e-12,0.01011,0.2825,0.2819,3.624e-11,0.0,0.0,0.0,-0.3108,0.0008255,0.003113,3.28e-13,0.0,0.0,-0.3714,0.0,4.215e-13,-0.2238,2.997e-13,0.000238,-0.2872,0.0,0.002928,0.0,0.0,0.0,0.0,0.0,1.903e-13
2.153e-06,0.0005292999999999,9.82e-10,334.8,4.695000000000001e-13,115.1,-0.01973,-1.326,-2.692,-6.58,-7.064,-7.623,-9.07,-9.012,-9.048,-13.13,-12.68,-12.37,-18.82,-17.79,-17.06,0.07129,0.3447,0.2712,1.013e-10,1.135e-10,1.134e-10,0.08441,0.3182,0.2588,1.112e-10,1.204e-10,1.204e-10,2.0,2.0,0.156,0.08818,3.583e-11,3.981e-11,3.576e-11,4.526e-11,-0.02023,4.531e-11,0.1966,0.1618,0.1299,2.699e-11,0.0,0.0,0.0,-0.02505,0.06335,0.003132,1.603e-12,0.0,0.0,-0.1401,0.0,1.088e-11,-0.1579,1.592e-13,0.002396,-0.1945,0.0,0.0003885,0.0,0.0,0.0,0.0,0.0,3.856e-13
8.424e-06,0.0008177,1.8700000000000004e-09,561.4,8.674e-13,652.3,-0.01964,0.6606,1.581,-6.607,1.564,10.84,-9.12,-4.499,1.344,-13.18,-13.52,-12.72,-18.87,-24.57,-29.26,0.4077,0.5876,0.5793,9.777e-11,1.051e-10,1.05e-10,0.3785,0.5236,0.5193,4.929e-11,7.25e-11,7.249e-11,2.0,2.0,0.02194,-0.09593,2.857e-11,0.0,2.458e-11,1.42e-12,-0.09781,0.0,0.0,0.1804,0.1767,2.602e-11,0.0,0.0,0.0,-0.361,0.004773,0.0016,2.159e-13,0.0,0.0,-0.3791,0.0,6.37e-14,-0.3538,2.836e-13,0.004909,-0.3339,0.0,0.0004133,0.0,0.0,0.0,0.0,0.0,2.308e-13
1.113e-06,0.0006801,1.5100000000000002e-09,320.7,2.0710000000000002e-13,1115.0,-0.01976,-10.98,-21.98,-6.579,-11.15,-15.8,-9.067,-12.96,-16.93,-13.13,-16.36,-19.71,-18.81,-20.3,-22.12,0.2401,0.2762,0.2682,1.396e-10,1.4e-10,1.4e-10,0.05431,0.07718,0.07675,1.352e-10,1.375e-10,1.375e-10,2.0,2.0,0.07771,0.06516,6.765e-11,6.244e-11,6.732e-11,6.427e-11,0.1053,6.429e-11,0.07801,0.2488,0.218,6.657e-11,3.027e-11,2.799e-11,0.07342,0.03957,0.06468,0.1352,2.777e-11,2.994e-11,0.1518,-0.01679,2.509e-11,3.021e-11,-0.02236,4.737e-12,0.01343,-0.09185,0.0,0.016,0.02746,1.222e-11,1.224e-11,0.0,0.0,1.22e-11
9.715e-06,0.002087,1.923e-09,454.0,8.444e-14,56.32,-0.01954,-17.89,-7.83,-6.604,-26.42,-19.01,-9.111,-32.07,-28.37,-13.17,-40.96,-42.26,-18.86,-52.26,-58.85,-0.1179,0.05773,0.057,5.619e-11,8.063e-11,8.048e-11,-0.3405,0.0,0.0003893,0.0,0.0,4.393e-13,1.0,2.0,0.0003411,-0.2976,0.0,0.0,9.165e-13,1.328e-13,-0.1476,0.0,0.0,0.0,0.0006366,0.0,0.0,0.0,0.0,-0.258,0.000414,0.0004973,3.022e-13,0.0,0.0,-0.09721,0.0,2.359e-13,-0.1585,9.074e-14,0.0001939,-0.06662,0.0,0.0001033,0.0,0.0,0.0,0.0,0.0,1.978e-13
8.351e-06,0.001436,2.46e-09,1194.0,9.180000000000001e-13,1190.0,-0.01957,-48.48,-44.33,-6.598,-59.18,-46.78,-9.11,-59.32,-51.51,-13.17,-61.99,-59.76,-18.87,-67.18,-70.83,0.2256,0.3094,0.3088,8.665e-11,9.11e-11,9.094e-11,0.0009719,0.002629,0.002438,7.637e-11,8.643e-11,8.629e-11,1.0,2.0,9.405e-05,-0.002042,1.347e-11,-6.415e-13,1.128e-11,4.913e-12,-0.08085,7.717e-12,9.722e-05,0.04946,0.03642,1.375e-11,0.0,0.0,0.0,-0.002076,8.141e-06,0.001031,1.455e-13,0.0,0.0,-0.2686,0.0,1.707e-13,-0.001873,2.796e-13,2.479e-06,-0.2443,0.0,0.001867,0.0,0.0,0.0,0.0,0.0,2.407e-13
4.7590000000000005e-06,0.001764,1.65e-09,312.4,9.749e-13,1295.0,-0.01971,-7.581,-14.66,-6.582,-1.323,5.096,-9.092,-4.213,2.065,-13.17,-9.795,-4.522,-18.89,-18.42,-15.56,0.1373,0.2431,0.23,1.023e-10,1.059e-10,1.05e-10,-0.1561,0.008735,0.007719,6.576e-11,1.073e-12,6.945e-11,2.0,2.0,0.05925,-0.09974,3.636e-11,1.78e-11,3.632e-11,1.938e-11,0.03788,1.94e-11,0.06417,0.1603,0.1417,3.637e-11,0.0,0.0,0.0,-0.3917,0.00456,0.002008,5.796e-13,0.0,0.0,-0.19,0.0,1.906e-12,-0.3594,7.065e-14,0.004897,-0.1884,0.0,0.0001946,0.0,0.0,0.0,0.0,0.0,4.621e-13
4.594e-06,0.002136,2.626e-09,1026.0,3.342000000000001e-13,1292.0,-0.01966,-48.75,-48.03,-6.584,-57.59,-44.9,-9.086,-56.78,-44.55,-13.16,-56.87,-47.53,-18.88,-59.77,-55.14,0.1199,0.1458,0.1457,1.156e-10,1.222e-10,1.222e-10,0.001351,0.001696,0.001691,1.141e-10,1.212e-10,1.212e-10,1.0,2.0,0.001301,0.0005311,5.274e-11,4.955e-11,5.222e-11,5.183e-11,0.05421,5.209e-11,0.001492,0.129,0.1117,4.985e-11,1.202e-11,1.446e-11,0.0002848,-0.000757,0.0002424,0.03308,1.351e-11,1.16e-11,0.03487,-0.05577,1.293e-11,1.104e-11,-0.001092,9.049e-14,9.062e-07,-0.0935,0.0,0.0001555,0.0,0.0,0.0,0.0,0.0,5.84e-14
1.1899999999999998e-06,0.0008885,1.038e-09,640.9,6.672000000000001e-13,1280.0,-0.01975,-5.414,-10.32,-6.58,-5.344,-3.373,-9.069,-7.772,-5.757,-13.13,-11.78,-9.801,-18.82,-17.35,-15.5,0.1076,0.2351,0.1952,1.125e-10,1.155e-10,1.143e-10,0.01914,0.1197,0.1193,9.605e-11,1.018e-10,1.016e-10,2.0,2.0,0.1103,0.06861,4.498e-11,3.741e-11,4.443e-11,3.62e-11,0.02853,3.987e-11,0.1313,0.15,0.1178,4.094e-11,1.192e-11,0.0,0.05787,-0.06026,0.05087,0.0247,7.87e-12,5.349e-12,0.0,-0.08557,0.0,1.008e-11,-0.1817,1.698e-14,0.00103,-0.1353,0.0,9.116e-05,0.0,0.0,0.0,0.0,0.0,1.603e-13
3.621e-06,0.002005,1.896e-09,973.2,5.594e-13,927.7,-0.01969,-42.35,-40.09,-6.582,-48.5,-36.7,-9.079,-50.42,-38.82,-13.15,-53.01,-42.86,-18.87,-56.51,-49.71,0.1574,0.2328,0.2224,1.216e-10,1.25e-10,1.25e-10,0.00507,0.005645,0.005639,1.133e-10,1.185e-10,1.185e-10,1.0,2.0,0.004682,0.002016,5.414e-11,4.923e-11,5.348e-11,5.025e-11,0.08398,5.156e-11,0.005329,0.1879,0.1626,5.342e-11,1.385e-11,1.633e-11,0.001576,-0.002752,0.001568,0.05435,1.511e-11,9.633e-12,0.0547,-0.07029,1.385e-11,1.344e-11,-0.004487,1.305e-13,1.323e-05,-0.1428,0.0,0.0006846,0.0,0.0,0.0,0.0,0.0,4.4e-14
9.675e-06,0.0006073999999999,9.831999999999999e-11,304.8,2.216e-13,747.3,-0.01966,-5.472,-10.95,-6.588,-3.654,-0.6288,-9.112,-7.934,-6.606,-13.17,-17.2,-21.22,-18.86,-28.77,-38.83,0.4748,0.5247,0.5225,1.324e-10,1.355e-10,1.355e-10,0.2115,0.2617,0.2548,1.074e-10,1.201e-10,1.201e-10,2.0,2.0,0.1818,-0.1001,6.014e-11,0.0,5.997e-11,3.12e-11,0.1201,0.0,0.0,0.3633,0.362,5.661e-11,0.0,0.0,0.0,-0.2918,0.001169,0.002321,1.02e-12,0.0,0.0,-0.3193,0.0,3.781e-13,-0.2348,2.33e-13,0.0007638,-0.203,0.0,0.0006469,0.0,0.0,0.0,0.0,0.0,2.423e-13
1.909e-06,0.00229,1.926e-09,451.5,6.62e-13,732.1,-0.01973,-11.75,-16.32,-6.58,-13.39,-11.44,-9.071,-15.75,-13.56,-13.13,-19.61,-17.0,-18.83,-24.84,-20.99,0.1293,0.2342,0.2025,1.251e-10,1.279e-10,1.275e-10,0.1235,0.1432,0.1431,1.173e-10,1.23e-10,1.23e-10,1.0,2.0,0.1369,0.09148,5.442e-11,5.352e-11,5.418e-11,5.284e-11,0.04161,5.338e-11,0.1583,0.1645,0.135,5.155e-11,2.021e-11,0.0,0.09452,-0.008343,0.07901,0.04999,1.46e-11,2.003e-11,0.0,-0.05563,0.0,1.947e-11,-0.06951,3.126e-13,0.01026,-0.1123,0.0,0.0006513,0.0,0.0,0.0,0.0,0.0,1.384e-12
7.625e-06,0.002092,1.311e-11,93.53,4.844e-13,835.5,-0.0197,-15.39,-30.79,-6.58,-7.698,-8.868,-9.1,-10.5,-11.94,-13.17,-18.26,-23.4,-18.87,-29.26,-39.77,0.05393,0.1434,0.1207,1.043e-10,1.114e-10,1.114e-10,0.006263,0.02522,0.02511,9.587e-11,1.609e-11,1.116e-10,2.0,2.0,0.0225,-0.04347,4.08e-11,3.99e-12,3.83e-11,2.177e-11,-0.03871,2.189e-11,0.0248,0.05279,0.05186,3.986e-11,0.0,0.0,0.0,-0.06103,0.0002692,3.928e-05,2.792e-13,0.0,0.0,-0.08348,0.0,6.582e-13,-0.04446,3.113e-13,8.236e-05,-0.06722,0.0,0.0002936,0.0,0.0,0.0,0.0,0.0,2.646e-13
9.08e-06,0.0022719999999999,1.144e-09,464.9,8.299e-13,835.0,-0.01956,-26.94,-28.35,-6.601,-30.57,-20.61,-9.111,-35.75,-30.26,-13.17,-44.26,-44.36,-18.87,-55.15,-60.98,-0.006312,0.05068,0.04436,8.095e-11,9.02e-11,8.938e-11,-0.1157,0.0,0.05436,0.0,0.0,3.725e-11,1.0,2.0,0.0005212,-0.1766,0.0,0.0,8.255e-12,2.405e-13,-0.05897,0.0,0.0,0.0,0.003439,0.0,0.0,0.0,0.0,-0.1285,0.0001211,0.0001319,4.009e-13,0.0,0.0,-0.05342,0.0,2.108e-12,-0.08266,7.469e-14,0.0003127,-0.03702,0.0,4.854e-05,0.0,0.0,0.0,0.0,0.0,7.198e-13
3.815e-06,0.001031,1.167e-09,1144.0,5.475e-13,448.4,-0.01968,-27.7,-20.9,-6.582,-33.55,-21.43,-9.08,-36.21,-24.35,-13.15,-40.88,-30.8,-18.87,-48.06,-41.79,0.5842,0.6353,0.6353,1.4e-10,1.401e-10,1.401e-10,0.04706,0.04972,0.0497,1.352e-10,1.366e-10,1.365e-10,1.0,2.0,0.04188,0.0196,6.732e-11,6.513e-11,6.727e-11,6.583e-11,0.3293,6.589e-11,0.04509,0.5704,0.5258,6.658e-11,2.435e-11,2.594e-11,0.01572,-0.014,0.01553,0.2517,2.584e-11,2.246e-11,0.253,-0.09465,2.245e-11,2.424e-11,-0.02607,9.824e-14,6.876e-05,-0.265,0.0,0.0006493,0.0,0.0,0.0,0.0,0.0,1.646e-13
5.036999999999999e-06,0.001229,1.293e-09,387.6,6.987000000000001e-13,265.9,-0.01967,1.495,3.355,-6.582,-0.2011,6.753,-9.095,-3.068,3.832,-13.17,-9.289,-4.122,-18.89,-18.69,-17.07,0.5761,0.7202,0.6815,1.311e-10,1.342e-10,1.341e-10,0.9526,0.8782,0.8777,1.367e-10,1.385e-10,1.384e-10,2.0,2.0,0.8741,0.732,5.788e-11,6.23e-11,5.786e-11,6.513e-11,0.2447,6.522e-11,0.8835,0.5166,0.4871,5.45e-11,2.062e-11,0.0,0.2294,-0.2088,0.2294,0.04623,9.581e-12,1.407e-11,0.0,-0.2678,0.0,2.062e-11,-0.4323,1.611e-13,0.00106,-0.2637,0.0,0.0009891,0.0,0.0,0.0,0.0,0.0,3.693e-14
2.859e-06,0.001391,1.943e-09,14.24,3.142e-13,1197.0,-0.01975,-35.52,-71.06,-6.577,-20.97,-35.46,-9.067,-16.77,-24.56,-13.13,-14.17,-15.33,-18.81,-11.62,-5.317,0.3177,0.3061,0.306,1.317e-10,1.343e-10,1.343e-10,-0.09009,0.002382,0.001965,5.105e-11,7.96e-11,7.958e-11,2.0,2.0,0.0004148,-0.008307,6.189e-11,0.0,6.188e-11,1.25e-11,0.2417,0.0,0.0,0.3213,0.3211,6.025e-11,0.0,2.602e-11,0.0,-0.1354,7.235e-05,0.2208,2.565e-11,0.0,0.2283,0.06852,2.472e-11,1.788e-12,-0.2507,3.899e-12,0.0005241,-0.1756,0.0,0.01639,0.0,0.0,0.0,0.0,0.0,2.443e-12
5.943e-06,0.001258,2.886e-10,1096.0,8.944e-13,623.5,-0.01963,-36.66,-30.63,-6.588,-43.22,-29.99,-9.096,-46.33,-35.43,-13.17,-51.78,-45.24,-18.88,-59.13,-58.15,0.4448,0.5133,0.5129,1.173e-10,1.204e-10,1.204e-10,0.01146,0.01627,0.01625,1.079e-10,1.128e-10,1.128e-10,1.0,2.0,0.00897,5.154e-05,4.703e-11,4.108e-11,4.675e-11,4.056e-11,0.1859,4.272e-11,0.009099,0.3795,0.3652,4.524e-11,0.0,0.0,0.0,-0.01605,3.29e-05,0.0002453,2.762e-13,0.0,0.0,-0.3586,0.0,2.016e-13,-0.01132,1.205e-13,1.209e-05,-0.2752,0.0,0.0001845,0.0,0.0,0.0,0.0,0.0,6.721e-14
5.246e-06,0.001111,1.345e-09,1119.0,2.7710000000000005e-13,427.6,-0.01965,-31.84,-24.45,-6.586,-40.03,-28.01,-9.091,-43.28,-31.67,-13.17,-48.52,-40.43,-18.88,-55.92,-53.09,0.5391,0.588,0.5817,1.304e-10,1.339e-10,1.339e-10,0.02691,0.0304,0.03005,1.3e-10,1.336e-10,1.336e-10,1.0,2.0,0.02449,0.01665,6.304e-11,6.173e-11,6.302e-11,6.259e-11,0.4259,6.26e-11,0.02529,0.5576,0.5154,6.205e-11,2.268e-11,2.608e-11,0.005396,-0.01026,0.005318,0.2288,2.568e-11,2.039e-11,0.2351,-0.01923,2.414e-11,2.222e-11,-0.01452,2.603e-12,0.0001086,-0.2491,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,3.147e-13
4.3e-06,0.002297,2.787e-10,225.6,6.366e-13,1180.0,-0.01972,-10.74,-21.17,-6.579,-3.767,-0.3683,-9.084,-6.334,-2.847,-13.16,-11.77,-9.361,-18.88,-20.62,-21.07,0.03707,0.1119,0.08907,1.024e-10,1.083e-10,1.08e-10,0.0126,0.02027,0.02006,9.012e-11,1.043e-10,1.043e-10,2.0,2.0,0.02702,-0.02275,3.87e-11,1.462e-11,3.758e-11,2.348e-11,-0.006338,2.348e-11,0.02804,0.05746,0.0499,4.105e-11,1.617e-12,0.0,0.002527,-0.08327,0.001721,0.00553,2.899e-12,-5.17e-12,0.0,-0.08481,0.0,1.056e-12,-0.09351,2.044e-13,0.001213,-0.07428,0.0,0.0004454,0.0,0.0,0.0,0.0,0.0,3.032e-13
6.328999999999999e-06,0.002185,2.533e-09,1312.0,8.474e-13,416.1,-0.01969,-63.74,-54.75,-6.592,-58.84,-45.24,-9.1,-58.67,-48.1,-13.17,-60.26,-54.55,-18.88,-64.72,-64.67,0.02632,0.142,0.1214,1.228e-10,1.258e-10,1.255e-10,-0.00049,0.0,1.057e-06,0.0,0.0,5.783e-13,1.0,2.0,4.508e-07,-0.0003238,4.797e-11,0.0,4.774e-11,2.525e-13,-0.05361,0.0,0.0,0.06524,0.06255,4.547e-11,0.0,0.0,0.0,-0.0003228,3.351e-07,0.0001896,2.218e-13,0.0,0.0,-0.08464,0.0,9.53e-14,-0.0002249,3.999e-13,2.009e-07,-0.06957,5.645e-13,0.000687,0.0,0.0,0.0,-8.971e-12,0.0009636,2.802e-14
4.7590000000000005e-06,0.0005082,1.751e-09,789.9,6.602000000000002e-13,749.7,-0.01969,1.447,3.017,-6.584,2.468,11.9,-9.095,-1.048,7.812,-13.17,-7.648,-0.9136,-18.89,-17.25,-14.58,0.3735,0.4841,0.4644,1.182e-10,1.219e-10,1.219e-10,0.5707,0.4503,0.4497,9.443e-11,1.069e-10,1.069e-10,2.0,2.0,0.4994,0.4341,5.168e-11,3.746e-11,5.084e-11,3.993e-11,0.1979,4.022e-11,0.5031,0.3765,0.3268,5.198e-11,0.0,1.337e-11,0.0,-0.1388,0.008143,0.07891,1.218e-11,0.0,0.08057,-0.1678,1.04e-11,2.724e-12,-0.2804,1.629e-13,0.001024,-0.2655,0.0,0.001601,0.0,0.0,0.0,0.0,0.0,2.324e-13
5.796e-06,0.001502,2.71e-10,1159.0,5.206e-13,821.7,-0.01963,-44.16,-39.45,-6.587,-55.34,-41.79,-9.095,-55.89,-44.53,-13.17,-57.52,-50.57,-18.88,-61.8,-60.43,0.3633,0.3684,0.3682,1.215e-10,1.265e-10,1.265e-10,0.004405,0.005074,0.005057,1.213e-10,1.268e-10,1.268e-10,1.0,2.0,0.004079,0.00193,5.702e-11,5.516e-11,5.681e-11,5.618e-11,0.2082,5.631e-11,0.00408,0.3497,0.344,5.574e-11,0.0,0.0,0.0,-0.003795,1.148e-05,0.01033,3.861e-12,0.0,0.0,-0.2501,0.0,2.659e-12,-0.002716,2.479e-13,8.749e-06,-0.2088,0.0,0.0006902,0.0,0.0,0.0,0.0,0.0,1.479e-13
6.57e-06,0.001264,1.974e-09,1332.0,2.7350000000000005e-13,471.5,-0.01961,-44.06,-35.6,-6.59,-49.92,-36.85,-9.101,-52.52,-41.75,-13.17,-56.88,-51.13,-18.88,-62.82,-62.88,0.5034,0.5445,0.5424,1.299e-10,1.336e-10,1.336e-10,0.0002385,0.002993,0.002424,8.432e-11,1.01e-10,1.01e-10,1.0,2.0,1.75e-05,-0.001689,6.282e-11,0.0,6.275e-11,3.213e-13,0.3955,0.0,0.0,0.5357,0.5137,6.187e-11,0.0,2.174e-11,0.0,-0.002514,5.164e-06,0.1242,2.167e-11,0.0,0.1289,-0.1519,1.886e-11,2.881e-13,-0.002059,5.555e-14,3.73e-06,-0.2131,0.0,0.0004906,0.0,0.0,0.0,0.0,0.0,1.762e-13
3.659e-06,0.002418,5.184e-10,875.5,9.346000000000002e-15,201.3,-0.01969,-40.96,-32.92,-6.582,-44.8,-36.87,-9.08,-43.72,-36.08,-13.15,-43.48,-36.84,-18.87,-45.87,-41.86,-0.04913,0.08164,0.06538,8.799e-11,1.038e-10,1.038e-10,-0.00147,0.003282,0.002475,8.644e-11,1.034e-10,1.033e-10,1.0,2.0,0.0007531,-0.001397,0.0,4.281e-12,2.087e-11,2.022e-11,-0.05144,2.024e-11,0.0008223,0.0,0.01946,0.0,0.0,0.0,0.0,-0.002419,1.554e-05,0.0006714,7.906e-13,0.0,0.0,-0.06848,0.0,2.458e-13,-0.0024,9.92e-14,1.505e-05,-0.05751,0.0,0.000499,0.0,0.0,0.0,0.0,0.0,4.074e-13
5.565e-06,0.001686,1.713e-09,93.04,1.091e-13,1419.0,-0.01973,-19.93,-39.87,-6.575,-15.97,-25.4,-9.063,-11.93,-14.9,-13.15,-9.708,-6.469,-18.9,-16.12,-12.91,0.1432,0.2084,0.2049,1.4e-10,1.407e-10,1.407e-10,-0.1073,0.0214,0.01722,3.705e-11,3.976e-11,6.853e-11,2.0,2.0,0.01585,-0.1265,6.405e-11,2.669e-11,6.399e-11,3.438e-11,0.12,3.441e-11,0.01624,0.2073,0.2064,6.099e-11,0.0,2.544e-11,0.0,-0.1447,0.004585,0.1355,2.544e-11,0.0,0.1364,0.03886,2.244e-11,1.266e-11,-0.1438,1.212e-13,0.0007548,-0.1469,0.0,0.0001952,0.0,0.0,0.0,0.0,0.0,2.203e-13
7.812e-06,0.0008132999999999,1.595e-09,414.9,5.966000000000001e-13,794.0,-0.01967,-2.98,-5.922,-6.595,0.8711,8.669,-9.115,-4.191,1.297,-13.18,-12.68,-11.64,-18.88,-23.36,-27.45,0.4107,0.511,0.5106,1.013e-10,1.129e-10,1.128e-10,0.3732,0.2934,0.2932,6.701e-11,8.915e-11,8.909e-11,2.0,2.0,0.04669,-0.1022,4.205e-11,-9.936e-12,4.17e-11,3.888e-12,0.05927,5.299e-12,0.04669,0.2875,0.2862,3.817e-11,0.0,0.0,0.0,-0.4374,0.000293,0.0007769,1.332e-13,0.0,0.0,-0.4409,0.0,8.048e-14,-0.4642,2.032e-13,0.01519,-0.2922,0.0,0.001925,0.0,0.0,0.0,0.0,0.0,2.491e-13
5.403999999999999e-06,0.001582,1.0940000000000002e-09,684.1,5.319e-13,635.6,-0.01965,-24.94,-22.76,-6.586,-29.22,-18.04,-9.092,-32.33,-22.14,-13.17,-38.27,-31.44,-18.88,-47.53,-45.71,0.3807,0.4037,0.4034,1.321e-10,1.334e-10,1.334e-10,0.2262,0.1844,0.1842,1.137e-10,1.221e-10,1.221e-10,1.0,2.0,0.1811,0.09051,6.193e-11,4.276e-11,6.18e-11,4.806e-11,0.2062,4.807e-11,0.1854,0.3664,0.3584,6.037e-11,2.326e-12,1.549e-11,0.002425,-0.171,0.002107,0.05527,1.489e-11,-2.858e-12,0.05527,-0.1787,9.886e-12,1.818e-12,-0.1565,2.026e-13,0.001879,-0.1878,0.0,0.001744,0.0,0.0,0.0,0.0,0.0,5.799e-13
3.635e-06,0.002355,1.2e-09,806.5,7.268e-13,1188.0,-0.01969,-41.16,-41.24,-6.582,-45.12,-34.13,-9.079,-47.43,-36.71,-13.15,-50.94,-41.61,-18.87,-55.58,-49.49,0.05444,0.1112,0.08778,1.047e-10,1.089e-10,1.086e-10,0.00175,0.005518,0.004798,8.641e-11,9.234e-11,9.231e-11,1.0,2.0,0.002731,0.0002444,3.853e-11,3.242e-11,3.804e-11,2.593e-11,-0.003859,3.089e-11,0.003025,0.05918,0.04872,4.059e-11,0.0,8.937e-12,0.0,-0.005786,5.009e-05,0.005114,6.183e-12,0.0,0.007501,-0.06338,3.838e-12,2.667e-12,-0.005357,1.454e-13,2.628e-05,-0.07543,0.0,0.0002204,0.0,0.0,0.0,0.0,0.0,1.996e-13
3.839e-06,0.0005373999999999,2.477e-09,53.84,4.1490000000000003e-13,651.7,-0.01974,-20.56,-41.15,-6.578,-16.43,-26.36,-9.069,-14.37,-19.77,-13.13,-12.38,-11.85,-18.86,-11.6,-4.61,0.4727,0.511,0.5109,1.35e-10,1.367e-10,1.366e-10,0.03478,0.04644,0.04643,1.311e-10,1.333e-10,1.331e-10,2.0,2.0,0.04686,0.01204,6.64e-11,0.0,6.609e-11,3.651e-11,0.3117,0.0,0.0,0.483,0.4392,6.594e-11,2.76e-11,2.789e-11,0.05249,-0.2167,0.05182,0.2821,2.789e-11,2.94e-11,0.2986,0.04468,2.67e-11,2.751e-11,-0.05508,9.069e-13,0.06485,-0.249,0.0,0.003569,0.06964,8.224e-12,1.071e-11,0.0,0.0,1.068e-11
5.136e-06,0.002185,7.101e-10,1457.0,8.698e-13,1079.0,-0.01982,-39.17,-33.89,-6.593,-63.78,-49.92,-9.094,-60.3,-48.4,-13.17,-59.58,-51.65,-18.88,-62.62,-60.05,0.03095,0.1166,0.09469,9.706e-11,1.024e-10,1.022e-10,1.34e-05,0.0001375,0.0001037,1.004e-10,1.041e-10,1.016e-10,1.0,2.0,4.94e-05,-2.572e-05,3.067e-11,0.0,3.064e-11,3.089e-11,-0.03731,0.0,0.0,0.04849,0.04217,3.365e-11,0.0,0.0,0.0,-0.0002868,6.977e-06,0.0005553,1.306e-12,0.0,0.0,-0.1047,0.0,2.677e-12,-0.0002063,4.951e-13,4.653e-07,-0.08554,0.0,0.0004654,0.0,0.0,0.0,0.0,0.0,3.208e-14
4.669999999999999e-06,0.001254,2.581e-09,1382.0,8.095e-13,486.5,-0.01966,-42.44,-34.19,-6.584,-50.65,-36.78,-9.087,-52.35,-39.67,-13.16,-54.72,-45.19,-18.88,-58.75,-54.08,0.5045,0.5763,0.576,1.315e-10,1.335e-10,1.334e-10,0.006143,0.007503,0.007373,1.318e-10,1.337e-10,1.335e-10,1.0,2.0,0.005729,0.002584,5.891e-11,5.674e-11,5.888e-11,5.841e-11,0.291,5.846e-11,0.006319,0.5108,0.47,5.712e-11,1.313e-11,1.614e-11,0.0009812,-0.002114,0.0009347,0.1241,1.612e-11,9.36e-12,0.1264,-0.1545,1.345e-11,1.313e-11,-0.003623,1.124e-13,2.818e-06,-0.271,0.0,0.001201,0.0,0.0,0.0,0.0,0.0,4.961e-14
8.239999999999999e-06,0.0009087,1.146e-09,1232.0,4.418e-14,729.8,-0.01958,-33.19,-27.47,-6.597,-36.49,-29.9,-9.107,-38.51,-32.17,-13.17,-44.53,-42.4,-18.87,-54.32,-58.2,0.0734,0.2395,0.1939,1.116e-10,1.206e-10,1.206e-10,0.00023,0.006189,0.004623,7.536e-11,9.445e-11,9.428e-11,1.0,2.0,7.108e-05,-0.003912,4.488e-11,0.0,4.487e-11,1.002e-12,0.07219,0.0,0.0,0.1623,0.1456,3.729e-11,0.0,9.064e-12,0.0,-0.008032,1.154e-05,0.03401,8.893e-12,0.0,0.03427,-0.07171,7.824e-12,2.207e-13,-0.005991,2.532e-13,8.868e-06,-0.1591,0.0,0.002676,0.0,0.0,0.0,0.0,0.0,2.257e-13
