fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 28G,eye_height Vout_2 28G,eye_height Vout_1 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 56G,eye_height Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G
5.03e-06,0.002311,2.318e-09,818.9,3.1410000000000004e-13,241.2,-0.01965,-40.68,-32.76,-6.585,-49.63,-38.84,-9.09,-52.81,-41.77,-13.16,-55.73,-47.54,-18.88,-60.0,-56.65,0.00165,0.09397,0.07748,1.155e-10,1.233e-10,1.233e-10,-0.001001,0.004018,0.003413,1.101e-10,1.189e-10,1.189e-10,1.0,2.0,0.00162,0.04335,2.57e-11,-0.001875,3.709e-11,0.00166,4.55e-11,3.811e-11,0.04956,4.537e-11,3.81e-11,-0.03487,0.0,-0.003478,-0.06972,0.00289,0.0,0.0,0.0,2.301e-13,0.0,2.404e-06,0.0,2.404e-12,0.0,-0.002533,-0.06233,7.926e-06,2.396e-13,0.0,0.0004131,0.0,0.0,1.232e-13,0.0,0.0
8.771000000000001e-06,0.002376,2.42e-09,52.24,1.1900000000000002e-14,680.2,-0.0197,-18.97,-37.94,-6.582,-22.73,-38.93,-9.078,-21.08,-33.17,-13.15,-18.4,-23.81,-18.89,-20.26,-21.17,-0.02288,0.02254,0.01977,7.002e-11,9.039e-11,9.027e-11,0.0006181,0.004141,0.002737,1.381e-10,1.39e-10,1.39e-10,2.0,2.0,0.002045,0.0001173,6.525e-11,-0.0004578,0.0,0.002639,0.0,6.542e-11,0.0,1.719e-13,6.54e-11,-0.02278,0.0,0.000803,-0.02551,1.955e-05,2.766e-11,0.0,2.752e-11,2.725e-11,0.001675,0.00139,0.0,8.805e-14,0.0,-2.722e-05,-0.0174,0.001735,5.178e-14,0.0,2.029e-05,0.0,0.001758,7.457e-12,6.824e-12,7.486e-12
4.851e-06,0.0009084999999999,1.646e-09,1093.0,2.362e-13,1036.0,-0.01966,-24.32,-21.95,-6.584,-29.0,-17.25,-9.087,-31.87,-20.19,-13.16,-37.27,-28.55,-18.88,-45.86,-42.05,0.344,0.4012,0.401,1.363e-10,1.378e-10,1.378e-10,0.02352,0.03912,0.03909,1.318e-10,1.352e-10,1.352e-10,1.0,2.0,0.03964,0.4076,4.917e-11,0.005323,5.801e-11,0.03974,6.127e-11,5.499e-11,0.4082,6.127e-11,5.499e-11,0.3188,2.451e-11,-0.03262,0.008031,0.2123,8.765e-12,2.064e-11,1.399e-11,1.394e-11,0.006894,0.006697,0.2129,2.45e-11,0.0,-0.04498,-0.3146,8.251e-05,9.028e-14,0.0,0.001089,0.0,0.0,3.082e-13,0.0,0.0
9.987e-06,0.002232,1.66e-09,370.3,3.073e-13,934.5,-0.01957,-17.05,-21.63,-6.605,-18.59,-9.951,-9.112,-24.07,-19.49,-13.17,-32.96,-34.39,-18.86,-44.11,-51.11,0.009603,0.06921,0.05747,1.003e-10,1.12e-10,1.12e-10,-0.03082,0.05776,0.05464,7.437e-11,3.121e-11,9.907e-11,1.0,2.0,0.02055,0.01684,0.0,-0.08465,3.393e-11,0.0,3.86e-11,0.0,0.01684,3.553e-11,1.636e-11,-0.03566,0.0,-0.07893,-0.04226,0.0002408,0.0,0.0,0.0,3.496e-13,0.0,0.0003426,0.0,5.307e-13,0.0,-0.05349,-0.02946,0.0001164,1.434e-13,0.0,7.027e-05,0.0,0.0,1.678e-13,0.0,0.0
5.095e-06,0.002004,7.903e-10,11.63,4.510000000000001e-13,247.1,-0.01972,-26.69,-53.42,-6.578,-23.71,-40.93,-9.074,-19.96,-30.96,-13.15,-18.23,-23.51,-18.88,-19.94,-21.18,0.1064,0.2198,0.1904,1.218e-10,1.276e-10,1.276e-10,0.001458,0.01628,0.01593,1.403e-10,1.406e-10,1.406e-10,2.0,2.0,0.01433,0.111,6.673e-11,-0.007971,4.156e-11,0.01496,4.957e-11,6.783e-11,0.1233,4.95e-11,6.777e-11,-0.004128,0.0,-0.009685,-0.1104,0.002749,2.321e-11,0.0,2.742e-11,2.742e-11,0.01419,0.01416,0.0,4.291e-12,0.0,-0.01052,-0.1141,0.01027,4.466e-13,0.0,0.0008407,0.0,0.01032,6.199e-12,2.359e-12,6.206e-12
2.894e-06,0.0006969,1.934e-09,71.94,8.384e-13,1224.0,-0.01975,-20.79,-41.6,-6.579,-15.52,-24.55,-9.069,-15.59,-22.2,-13.13,-15.12,-17.23,-18.82,-13.95,-9.68,0.198,0.3465,0.308,1.076e-10,1.111e-10,1.104e-10,0.06934,0.01483,0.01426,1.122e-10,1.161e-10,1.156e-10,2.0,2.0,0.0307,0.2068,5.681e-11,0.07351,4.52e-11,0.03381,4.329e-11,5.443e-11,0.2577,4.187e-11,5.38e-11,0.1343,1.222e-11,0.005202,-0.08802,0.07719,2.825e-11,1.095e-11,2.762e-11,2.654e-11,0.08641,0.08388,0.07972,1.098e-11,0.0,-0.005888,-0.2361,0.09618,2.182e-13,0.0,0.001188,0.0,0.1072,1.293e-11,1.381e-11,1.343e-11
5.421e-06,0.002451,2.686e-09,910.4,2.889e-13,849.9,-0.01965,-48.42,-45.9,-6.586,-52.46,-40.17,-9.093,-54.11,-42.53,-13.17,-56.81,-49.12,-18.88,-61.41,-59.0,0.04757,0.08681,0.07805,1.272e-10,1.312e-10,1.312e-10,0.0004177,0.00111,0.0009688,1.353e-10,1.36e-10,1.356e-10,1.0,2.0,0.0006322,0.05407,5.842e-11,-7.569e-05,6.193e-11,0.0006588,6.145e-11,6.046e-11,0.06023,6.084e-11,6.046e-11,0.007608,2.011e-11,-0.0006528,-0.03355,0.01473,0.0,1.7e-11,0.0,5.51e-12,0.0,1.003e-05,0.01479,1.998e-11,0.0,-0.0004742,-0.03651,1.169e-06,1.173e-13,0.0,3.409e-05,0.0,0.0,8.595e-14,0.0,0.0
1.019e-06,0.0008767,9.573e-12,1407.0,9.577e-13,189.7,-0.01975,-19.02,-13.7,-6.58,-25.13,-18.59,-9.069,-27.59,-21.04,-13.13,-31.66,-25.34,-18.82,-37.4,-31.89,0.06165,0.2428,0.1941,1.114e-10,1.204e-10,1.204e-10,0.01112,0.03744,0.03031,1.175e-10,1.246e-10,1.246e-10,1.0,2.0,0.01646,0.09723,3.415e-11,-0.00471,2.978e-11,0.01981,4.076e-11,4.566e-11,0.1188,4.075e-11,4.565e-11,-0.03041,0.0,-0.01653,-0.1193,0.001933,0.0,0.0,0.0,4.257e-12,0.0,0.001638,0.0,1.721e-12,0.0,-0.02027,-0.1349,0.0001082,3.138e-13,0.0,0.0004973,0.0,0.0,7.952e-14,0.0,0.0
2.376e-06,0.001484,2.725e-09,1145.0,9.777000000000002e-13,1204.0,-0.01972,-36.29,-33.76,-6.58,-40.6,-29.88,-9.073,-42.98,-32.3,-13.14,-46.68,-36.3,-18.84,-51.35,-42.06,0.1917,0.3082,0.2697,1.108e-10,1.135e-10,1.122e-10,0.005726,0.009739,0.009515,1.053e-10,1.065e-10,1.056e-10,1.0,2.0,0.006948,0.1767,4.349e-11,0.002839,4.481e-11,0.008858,4.561e-11,4.159e-11,0.2263,4.56e-11,3.964e-11,0.09285,0.0,-0.00289,-0.04341,0.05876,0.0,0.0,0.0,1.032e-11,0.0,0.002976,0.0,1.12e-11,0.0,-0.006987,-0.16,0.0003757,7.155e-13,0.0,0.001063,0.0,0.0,6.192e-13,0.0,0.0
5.628e-06,0.002216,1.4830000000000002e-09,1476.0,4.265e-14,138.6,-0.01988,-55.35,-42.91,-6.597,-48.1,-36.49,-9.098,-45.68,-35.88,-13.17,-46.4,-40.34,-18.88,-51.6,-50.76,-0.06009,0.08768,0.07346,8.422e-11,1.009e-10,1.008e-10,-0.0002321,0.0001841,0.0001354,3.346e-11,6.437e-11,6.427e-11,1.0,2.0,1.486e-06,0.009713,0.0,-0.001093,-6.705e-12,0.0,1.319e-11,0.0,0.01121,1.313e-11,4.445e-13,-0.0897,0.0,-0.0009703,-0.07913,0.0002496,0.0,0.0,0.0,1.483e-12,0.0,3.763e-06,0.0,6.593e-13,0.0,-0.0006957,-0.06408,7.11e-06,1.568e-13,0.0,0.000204,0.0,0.0,1.887e-13,0.0,0.0
9.284e-06,0.002245,1.232e-09,1138.0,2.956e-13,1001.0,-0.01958,-54.06,-50.52,-6.603,-45.16,-33.51,-9.111,-50.01,-43.75,-13.17,-57.92,-57.67,-18.87,-67.18,-72.97,0.0154,0.07464,0.06269,1.03e-10,1.136e-10,1.136e-10,-0.0005834,0.0,5.501e-05,0.0,0.0,4.55e-11,1.0,2.0,3.529e-07,0.02351,0.0,-0.0004689,4.165e-11,0.0,4.437e-11,0.0,0.02389,4.21e-11,1.416e-13,-0.02257,0.0,-0.0003832,-0.04141,0.000381,0.0,0.0,0.0,1.789e-13,0.0,1.23e-06,0.0,7.241e-13,0.0,-0.0002694,-0.03096,4.708e-07,2.542e-13,0.0,0.0001479,0.0,0.0,1.493e-13,0.0,0.0
8.988e-06,0.0009379,2.39e-09,960.1,2.684e-13,1213.0,-0.01957,-24.28,-23.37,-6.599,-29.79,-18.24,-9.109,-34.63,-27.74,-13.17,-42.92,-41.9,-18.87,-53.65,-58.56,0.2872,0.37,0.3698,1.18e-10,1.25e-10,1.25e-10,-0.111,0.04404,0.04403,9.962e-11,1.139e-10,1.139e-10,1.0,2.0,0.01218,0.3621,0.0,-0.1042,3.336e-11,0.0,4.479e-11,0.0,0.3621,4.478e-11,2.118e-11,0.08866,0.0,-0.1219,-0.3671,0.001274,0.0,0.0,0.0,9.525e-13,0.0,0.0004738,0.0,1.361e-12,0.0,-0.06915,-0.2694,7.693e-05,9.796e-14,0.0,0.000786,0.0,0.0,9.294e-14,0.0,0.0
7.858999999999999e-06,0.001017,2.845e-09,152.7,2.5150000000000004e-13,324.8,-0.01968,-5.936,-11.89,-6.579,-7.099,-7.697,-9.098,-6.287,-3.506,-13.18,-11.12,-8.821,-18.88,-20.7,-22.47,0.5115,0.6225,0.6103,1.179e-10,1.25e-10,1.249e-10,0.2359,0.3521,0.3339,1.304e-10,1.339e-10,1.339e-10,2.0,2.0,0.3188,0.425,5.228e-11,0.09975,4.991e-11,0.3195,5.212e-11,5.756e-11,0.4364,5.211e-11,5.755e-11,0.2881,0.0,-0.005619,-0.3311,0.007624,1.283e-11,0.0,1.826e-11,1.803e-11,0.08636,0.08599,0.0,2.345e-12,0.0,-0.2635,-0.2661,0.002553,5.134e-14,0.0,0.001646,0.0,0.0,6.202e-13,0.0,0.0
1.116e-06,0.00113,1.8019999999999998e-09,903.6,4.738000000000002e-13,1177.0,-0.01975,-12.34,-14.94,-6.58,-14.76,-11.06,-9.069,-17.19,-13.39,-13.13,-21.22,-17.36,-18.82,-26.83,-22.87,0.1144,0.231,0.1941,1.211e-10,1.248e-10,1.244e-10,0.0772,0.1059,0.1058,1.104e-10,1.16e-10,1.16e-10,1.0,2.0,0.08746,0.1258,4.64e-11,0.05631,4.867e-11,0.1069,5.195e-11,4.98e-11,0.1611,5.143e-11,4.821e-11,0.01752,0.0,-0.02407,-0.05349,0.05387,1.312e-11,0.0,1.765e-11,1.749e-11,0.05757,0.04898,0.0,1.529e-11,0.0,-0.07206,-0.1289,0.001732,6.501e-14,0.0,0.0002854,0.0,0.0,5.905e-13,0.0,0.0
3.504e-06,0.001357,9.144e-10,1455.0,1.6050000000000002e-14,602.2,-0.01969,-43.94,-37.0,-6.582,-40.62,-33.62,-9.079,-38.14,-31.01,-13.15,-38.47,-31.21,-18.86,-42.99,-37.05,0.0117,0.2133,0.1636,8.985e-11,1.059e-10,1.058e-10,-0.001208,0.001893,0.001344,6.246e-11,8.585e-11,8.558e-11,1.0,2.0,2.022e-05,0.06207,0.0,-0.001556,0.0,0.0,0.0,0.0,0.0,2.792e-11,1.096e-12,-0.04392,0.0,-0.002961,-0.109,0.007382,0.0,0.0,0.0,1.213e-12,0.0,5.41e-05,0.0,3.136e-12,0.0,-0.004495,-0.1094,4.554e-06,8.609e-14,0.0,0.0004694,0.0,0.0,1.7e-13,0.0,0.0
6.208999999999999e-06,0.0009735,1.135e-09,1050.0,1.575e-13,878.5,-0.01963,-26.81,-23.53,-6.588,-34.06,-23.25,-9.097,-37.57,-26.88,-13.17,-43.87,-37.67,-18.88,-53.1,-52.67,0.3464,0.419,0.4091,1.378e-10,1.391e-10,1.391e-10,0.02603,0.03635,0.03554,1.399e-10,1.405e-10,1.405e-10,1.0,2.0,0.03546,0.4046,5.52e-11,0.01882,5.985e-11,0.03566,6.29e-11,5.983e-11,0.4064,6.285e-11,5.982e-11,0.3253,2.539e-11,-0.02851,-0.003024,0.1655,7.453e-12,2.213e-11,1.408e-11,1.369e-11,0.002532,0.001927,0.1703,2.538e-11,0.0,-0.02386,-0.2601,0.0001019,1.274e-13,0.0,0.0007145,0.0,0.0,3.21e-13,0.0,0.0
8.106e-06,0.001214,5.048e-10,1097.0,1.1550000000000001e-13,164.7,-0.01958,-36.55,-25.0,-6.597,-42.97,-32.87,-9.108,-45.79,-38.55,-13.17,-51.7,-49.39,-18.87,-60.65,-64.22,0.1118,0.4215,0.3769,7.856e-11,9.63e-11,9.622e-11,-0.003399,0.00931,0.009308,6.474e-11,8.617e-11,8.601e-11,1.0,2.0,3.393e-05,0.002173,0.0,-0.01098,0.0,0.0,0.0,0.0,0.0,1.202e-12,6.385e-13,-0.1743,0.0,-0.009801,-0.2698,0.0005339,0.0,0.0,0.0,4.565e-13,0.0,6.825e-05,0.0,1.005e-13,0.0,-0.008205,-0.2525,2.75e-05,1.343e-13,0.0,0.0007002,0.0,0.0,3.403e-13,0.0,0.0
6.449e-06,0.00152,1.728e-09,1424.0,7.987000000000001e-13,1350.0,-0.01962,-54.3,-49.91,-6.59,-59.74,-45.73,-9.101,-58.41,-47.62,-13.17,-59.63,-53.79,-18.88,-64.05,-63.95,0.1788,0.2694,0.2684,9.44e-11,1.017e-10,1.015e-10,0.0005838,0.001065,0.0009253,1.105e-10,1.138e-10,1.126e-10,1.0,2.0,0.0005194,0.2009,3.081e-11,0.0001384,3.369e-11,0.0006372,3.473e-11,3.818e-11,0.201,3.235e-11,3.804e-11,0.1004,0.0,-0.0009608,-0.2582,0.004487,0.0,0.0,0.0,1.016e-13,0.0,1.865e-06,0.0,1.151e-12,0.0,-0.0008114,-0.2306,5.696e-06,9.901e-14,0.0,0.001455,0.0,0.0,1.719e-13,0.0,0.0
7.214e-06,0.0005593999999999,2.309e-09,541.6,5.76e-14,1206.0,-0.01969,-4.244,-8.467,-6.577,-6.053,-5.56,-9.088,-5.051,-0.5539,-13.18,-10.84,-7.739,-18.88,-21.59,-23.97,0.196,0.2687,0.2404,1.326e-10,1.354e-10,1.354e-10,0.002791,0.1944,0.194,1.321e-10,1.328e-10,1.355e-10,2.0,2.0,0.04233,0.2013,5.698e-11,-0.284,6.188e-11,0.1426,6.425e-11,6.061e-11,0.2114,6.42e-11,6.049e-11,0.1606,2.331e-11,-0.2256,0.07383,0.1772,0.0,2.16e-11,0.0,9.859e-12,0.0,0.06986,0.1906,2.324e-11,0.0,-0.2742,-0.1993,0.0001023,2.442e-13,0.0,0.0007556,0.0,0.0,1.96e-14,0.0,0.0
4.484e-06,0.001288,1.3580000000000003e-09,48.9,4.1470000000000004e-13,360.1,-0.01972,-16.94,-33.9,-6.577,-16.07,-25.65,-9.072,-14.88,-20.8,-13.14,-14.25,-15.55,-18.87,-15.81,-12.8,0.5535,0.61,0.5985,1.319e-10,1.349e-10,1.348e-10,0.07077,0.09083,0.09034,1.41e-10,1.415e-10,1.414e-10,2.0,2.0,0.09055,0.4893,6.504e-11,0.04181,6.051e-11,0.09088,6.22e-11,6.704e-11,0.5353,6.219e-11,6.704e-11,0.3805,2.252e-11,0.008335,-0.03084,0.1966,2.734e-11,2.091e-11,2.972e-11,2.97e-11,0.0912,0.0911,0.2019,2.24e-11,0.0,0.006358,-0.2472,0.07299,6.457e-13,0.0,0.006054,0.0,0.07453,1.017e-11,8.687e-12,1.021e-11
8.16e-06,0.001249,2.901e-09,1198.0,3.765e-13,438.4,-0.01958,-41.73,-33.33,-6.597,-53.02,-40.57,-9.109,-56.18,-47.88,-13.17,-60.34,-57.66,-18.87,-66.03,-69.23,0.6035,0.6109,0.61,1.357e-10,1.373e-10,1.373e-10,0.001838,0.005674,0.005541,1.062e-10,1.163e-10,1.162e-10,1.0,2.0,3.865e-05,0.4976,0.0,-0.003019,6.309e-11,0.0,6.371e-11,0.0,0.4999,6.367e-11,2.624e-12,0.2759,0.0,-0.003174,-0.3172,0.06347,0.0,0.0,0.0,3.785e-13,0.0,2.142e-05,0.0,7.261e-12,0.0,-0.002784,-0.2255,1.504e-05,8.481e-14,0.0,0.0007219,0.0,0.0,3.764e-13,0.0,0.0
5.224999999999999e-06,0.001037,2.359e-09,104.6,2.852e-13,391.5,-0.01971,-10.81,-21.64,-6.576,-10.83,-15.16,-9.073,-9.308,-9.683,-13.16,-9.173,-5.355,-18.9,-15.03,-10.57,0.5454,0.6048,0.6039,1.302e-10,1.337e-10,1.337e-10,0.174,0.1883,0.1825,1.39e-10,1.4e-10,1.4e-10,2.0,2.0,0.1803,0.5427,6.261e-11,-0.1009,6.197e-11,0.1813,6.293e-11,6.506e-11,0.5811,6.29e-11,6.494e-11,0.4756,2.661e-11,-0.01456,0.0102,0.2798,2.352e-11,2.521e-11,2.649e-11,2.646e-11,0.1834,0.1821,0.2836,2.643e-11,0.0,-0.1375,-0.2792,0.0006096,3.076e-12,0.0,0.02538,0.0,0.0,1.121e-12,0.0,0.0
4.557999999999999e-06,0.001576,1.861e-09,1145.0,5.695e-13,816.1,-0.01966,-42.98,-38.54,-6.584,-51.21,-37.98,-9.086,-52.77,-40.46,-13.16,-54.91,-45.5,-18.88,-58.71,-54.03,0.3479,0.3559,0.3554,1.257e-10,1.283e-10,1.283e-10,0.005394,0.005783,0.005754,1.222e-10,1.257e-10,1.257e-10,1.0,2.0,0.00553,0.3323,5.595e-11,0.00317,5.765e-11,0.005849,5.842e-11,5.69e-11,0.3528,5.815e-11,5.654e-11,0.2328,1.845e-11,-0.002179,-0.09409,0.1103,1.083e-11,1.41e-11,1.495e-11,1.417e-11,0.00124,0.001218,0.1127,1.732e-11,0.0,-0.003809,-0.2122,1.406e-05,2.567e-13,0.0,0.0005908,0.0,0.0,4.45e-13,0.0,0.0
8.789e-06,0.001941,1.18e-09,1068.0,9.547000000000002e-13,946.0,-0.01956,-52.59,-48.13,-6.601,-59.94,-48.16,-9.111,-60.43,-53.53,-13.17,-63.36,-62.17,-18.87,-68.67,-73.43,0.03498,0.1428,0.1201,7.668e-11,8.731e-11,8.727e-11,-1.538e-06,0.0006971,0.0006937,8.329e-11,8.909e-11,8.816e-11,1.0,2.0,2.229e-06,0.00507,0.0,-0.0008437,3.503e-12,0.0,7.252e-12,0.0,0.01131,4.369e-12,9.2e-13,-0.1306,0.0,-0.0008223,-0.154,0.0001614,0.0,0.0,0.0,5.442e-13,0.0,2.875e-06,0.0,9.235e-14,0.0,-0.0005654,-0.1057,1.527e-06,9.475e-14,0.0,0.000125,0.0,0.0,3.573e-13,0.0,0.0
9.47e-06,0.002002,4.772e-10,1003.0,6.635000000000002e-13,937.7,-0.01955,-51.2,-47.64,-6.603,-55.59,-44.41,-9.111,-58.89,-53.01,-13.17,-63.61,-63.59,-18.86,-69.58,-75.58,0.02248,0.1199,0.0992,7.816e-11,8.923e-11,8.905e-11,-0.0003562,0.0004487,0.0004473,8.292e-11,8.87e-11,8.869e-11,1.0,2.0,1.655e-06,0.004334,0.0,-0.0007224,0.0,0.0,0.0,0.0,0.0,5.772e-12,4.945e-13,-0.1108,0.0,-0.0006072,-0.1158,0.0004925,0.0,0.0,0.0,7.148e-13,0.0,3.029e-06,0.0,5.072e-13,0.0,-0.0004029,-0.07865,1.407e-06,1.925e-13,0.0,0.0001163,0.0,0.0,7.981e-13,0.0,0.0
2.776e-06,0.0009221,9.311e-10,814.9,6.58e-13,1352.0,-0.01972,-7.419,-8.656,-6.581,-7.631,1.346,-9.076,-10.24,-1.285,-13.14,-14.85,-6.431,-18.85,-22.08,-15.38,0.2102,0.3134,0.3128,1.077e-10,1.13e-10,1.129e-10,0.1642,0.1334,0.1327,9.048e-11,1.016e-10,1.014e-10,1.0,2.0,0.1995,0.2494,3.381e-11,0.1434,4.607e-11,0.2077,4.695e-11,3.563e-11,0.2893,4.432e-11,3.536e-11,0.1477,1.457e-11,-0.04289,-0.1196,0.1063,5.543e-12,8.791e-12,7.681e-12,7.141e-12,0.04493,0.04397,0.1064,1.239e-11,0.0,-0.2627,-0.2533,0.001265,3.397e-13,0.0,0.002689,0.0,0.0,1.289e-13,0.0,0.0
1.493e-06,0.001735,1.478e-09,1305.0,1.0490000000000001e-13,117.7,-0.01974,-37.93,-30.37,-6.58,-44.41,-36.8,-9.07,-46.66,-38.95,-13.13,-49.83,-41.94,-18.82,-53.1,-45.47,-0.01106,0.216,0.165,8.864e-11,1.049e-10,1.048e-10,-0.001088,0.00604,0.004442,8.69e-11,1.035e-10,1.035e-10,1.0,2.0,0.001675,0.06079,0.0,-0.001857,0.0,0.0,0.0,0.0,0.0,2.676e-11,2.424e-11,-0.05994,0.0,-0.004098,-0.1257,0.002659,0.0,0.0,0.0,1.205e-12,0.0,8.774e-05,0.0,1.186e-12,0.0,-0.00362,-0.1234,1.769e-05,6.981e-14,0.0,0.000303,0.0,0.0,1.411e-13,0.0,0.0
8.506e-06,0.001478,9.073e-10,1269.0,7.087000000000001e-13,899.3,-0.01957,-50.13,-44.68,-6.599,-57.51,-45.15,-9.11,-58.98,-51.41,-13.17,-62.32,-60.43,-18.87,-67.74,-71.84,0.279,0.3467,0.3458,1.003e-10,1.068e-10,1.066e-10,0.0004306,0.00138,0.001168,1.051e-10,1.089e-10,1.089e-10,1.0,2.0,2.507e-05,0.1403,0.0,-0.0008004,2.661e-11,0.0,3.113e-11,0.0,0.1447,2.821e-11,2.507e-12,-0.02266,0.0,-0.0009434,-0.2495,0.0005479,0.0,0.0,0.0,6.663e-14,0.0,2.611e-07,0.0,1.259e-13,0.0,-0.0008147,-0.214,3.211e-06,6.782e-13,0.0,0.001404,0.0,0.0,2.754e-13,0.0,0.0
3.165e-06,0.002459,2.565e-09,632.7,7.916000000000002e-15,1250.0,-0.0197,-34.19,-37.8,-6.582,-38.09,-41.5,-9.077,-36.99,-39.82,-13.14,-36.6,-37.47,-18.85,-39.45,-35.55,-0.006815,0.04292,0.03286,8.959e-11,1.052e-10,1.051e-10,-0.001996,0.01177,0.008924,9.119e-11,1.065e-10,1.063e-10,1.0,2.0,0.003623,0.01239,0.0,-0.004654,0.0,0.0,0.0,0.0,0.0,2.741e-11,2.983e-11,-0.01953,0.0,-0.007068,-0.0333,0.0003183,0.0,0.0,0.0,3.906e-12,0.0,0.0003968,0.0,8.651e-14,0.0,-0.006889,-0.02768,1.064e-05,1.752e-13,0.0,0.0001062,0.0,0.0,2.076e-13,0.0,0.0
7.887e-06,0.001414,3.424e-11,402.3,9.833e-13,203.7,-0.01959,2.961,7.376,-6.602,-0.627,7.866,-9.118,-6.073,-0.3684,-13.18,-14.93,-14.11,-18.87,-26.26,-31.23,0.4209,0.6318,0.599,1.201e-10,1.265e-10,1.265e-10,0.9495,1.058,1.051,1.318e-10,1.347e-10,1.347e-10,2.0,2.0,0.4935,0.1697,4.67e-11,0.0247,2.373e-11,0.4957,3.549e-11,5.338e-11,0.1697,3.549e-11,5.338e-11,-0.06492,0.0,-0.3461,-0.2748,0.0008124,0.0,0.0,0.0,1.437e-12,0.0,0.005389,0.0,2.505e-13,0.0,-0.4557,-0.2387,0.0005876,2.384e-13,0.0,0.001369,0.0,0.0,3.594e-13,0.0,0.0
1.099e-06,0.0007486,8.17e-10,1440.0,6.801000000000001e-13,1334.0,-0.01975,-17.36,-16.11,-6.58,-21.24,-13.87,-9.069,-23.72,-16.38,-13.13,-27.82,-20.68,-18.82,-33.63,-27.24,0.09767,0.2203,0.1802,1.109e-10,1.139e-10,1.121e-10,0.01071,0.03195,0.02611,1.015e-10,1.064e-10,1.055e-10,1.0,2.0,0.01634,0.1089,3.907e-11,0.003608,3.946e-11,0.02061,4.421e-11,3.823e-11,0.1385,4.357e-11,3.718e-11,0.01233,1.164e-11,-0.0128,-0.08662,0.01594,0.0,6.202e-12,0.0,1.077e-12,0.0,0.002725,0.02476,5.443e-12,0.0,-0.02668,-0.1402,3.958e-05,2.153e-13,0.0,0.001314,0.0,0.0,2.533e-13,0.0,0.0
8.767e-06,0.0009432,1.705e-09,509.3,3.221000000000001e-13,270.1,-0.01959,4.116,8.693,-6.6,0.04198,7.847,-9.12,-5.095,0.376,-13.18,-14.23,-13.97,-18.87,-25.39,-30.74,0.4297,0.6564,0.6102,1.137e-10,1.22e-10,1.22e-10,0.8203,0.9782,0.9713,1.251e-10,1.293e-10,1.292e-10,2.0,2.0,0.5223,0.2798,5.252e-11,0.4014,3.642e-11,0.5335,4.228e-11,5.335e-11,0.2844,4.228e-11,5.332e-11,0.06099,0.0,-0.2901,-0.3559,0.002416,0.0,0.0,0.0,2.026e-12,0.0,0.01385,0.0,9.107e-13,0.0,-0.3532,-0.2818,0.00745,2.272e-13,0.0,0.0008917,0.0,0.0,3.707e-13,0.0,0.0
3.071e-06,0.0005958999999999,2.444e-09,603.5,7.33e-15,1147.0,-0.01973,-3.871,-7.684,-6.58,-10.27,-13.93,-9.069,-12.29,-15.52,-13.13,-14.7,-16.46,-18.82,-16.49,-14.57,0.01523,0.1433,0.1059,9.034e-11,1.063e-10,1.062e-10,0.01176,0.09464,0.06898,9.394e-11,1.068e-10,1.068e-10,2.0,2.0,0.03289,0.04393,2.328e-11,-0.005917,0.0,0.04145,0.0,3.555e-11,0.0,3.188e-11,3.554e-11,-0.03061,0.0,0.01781,-0.0863,0.0003478,9.538e-12,0.0,1.188e-11,1.121e-11,0.04488,0.04467,0.0,4.229e-13,0.0,-0.004764,-0.03107,0.02329,8.628e-13,0.0,0.002884,0.0,0.0278,1.059e-11,1.075e-11,1.208e-11
