fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 28G,eye_width Vout_1 28G,eye_height_XY Vout_1 28G,eye_maxWidth Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_height Vout_1 56G
4.122e-06,0.002358,8.256e-10,147.5,7.118000000000002e-13,127.2,-0.0197,-3.395,-6.728,-6.579,-7.371,-8.119,-9.078,-9.066,-8.987,-13.15,-12.98,-12.66,-18.88,-19.19,-19.08,0.0151,0.1097,0.08882,1.08e-10,1.181e-10,1.18e-10,0.06066,0.1105,0.1028,1.36e-10,1.378e-10,1.378e-10,2.0,2.0,6.374e-11,-0.04765,3.843e-11,2.566e-11,6.491e-11,3.843e-11,0.08587,0.04848,0.02321,6.498e-11,0.09304,0.04217,2.316e-11,0.0452,0.0,-0.0708,2.58e-11,0.04495,9.253e-14,0.0,2.579e-11,-0.02732,0.0,0.0001258,0.0,0.0002208,1.68e-13,1.432e-13,0.0,0.0,-0.05935,0.0,0.0,7.776e-05,0.0,-0.07245
8.091e-06,0.002338,1.94e-09,816.2,6.967e-13,1039.0,-0.01958,-48.21,-46.79,-6.597,-59.68,-47.49,-9.109,-59.55,-51.72,-13.17,-62.01,-59.71,-18.87,-67.11,-70.62,0.007555,0.05214,0.04184,8.241e-11,9.197e-11,9.146e-11,4.202e-05,0.0008619,0.0007988,5.548e-11,6.954e-11,6.931e-11,1.0,2.0,0.0,-0.03767,1.859e-11,1.809e-11,1.19e-12,6.029e-12,1.673e-05,0.005122,-0.001135,0.0,0.0,0.0043,-2.16e-11,1.175e-05,0.0,-0.04537,7.276e-13,1.08e-06,1.998e-13,0.0,1.704e-13,-0.001193,0.0,2.959e-05,0.0,2.936e-07,2.41e-14,5.917e-13,0.0,0.0,-0.000801,0.0,0.0,5.224e-05,0.0,-0.03335
6.545e-06,0.001535,2.232e-09,770.7,4.406000000000001e-13,1430.0,-0.01962,-32.83,-34.46,-6.59,-36.35,-24.01,-9.1,-39.93,-29.94,-13.17,-46.57,-41.25,-18.88,-55.91,-56.08,0.252,0.2424,0.2419,1.044e-10,1.153e-10,1.153e-10,-0.01032,0.02317,0.023,8.836e-11,1.03e-10,1.03e-10,1.0,2.0,1.648e-11,0.1187,4.607e-11,4.262e-11,2.272e-11,4.604e-11,0.02066,0.2584,-0.03696,2.272e-11,0.02155,0.2518,0.0,0.0,0.0,-0.2352,0.0,8.724e-05,1.282e-12,0.0,1.485e-13,-0.08529,0.0,0.00213,0.0,0.0002773,2.171e-13,1.247e-13,0.0,0.0,-0.05676,0.0,0.0,0.0007838,0.0,-0.2003
4.003999999999999e-06,0.001349,6.014e-10,588.3,8.279000000000003e-14,1165.0,-0.01969,-11.48,-14.88,-6.58,-13.74,-10.98,-9.08,-14.73,-8.166,-13.16,-19.28,-11.63,-18.88,-27.52,-23.03,0.2185,0.2679,0.2655,1.34e-10,1.364e-10,1.364e-10,-0.006059,0.1769,0.1733,1.361e-10,1.348e-10,1.381e-10,1.0,2.0,6.008e-11,0.1894,6.527e-11,6.381e-11,6.364e-11,6.527e-11,0.1206,0.249,-0.132,6.367e-11,0.1517,0.2409,1.39e-11,0.1218,0.2484,0.1452,1.95e-11,0.1218,2.693e-11,2.706e-11,1.946e-11,-0.107,2.573e-11,0.2428,0.0,0.001108,6.248e-14,2.181e-12,0.0,0.0,-0.277,0.0,0.0,0.01048,0.0,-0.1367
2.254e-06,0.0007788999999999,1.456e-09,253.3,6.422e-14,1360.0,-0.01975,-12.4,-24.81,-6.578,-13.62,-20.71,-9.065,-12.45,-15.94,-13.12,-13.58,-14.24,-18.81,-16.25,-14.16,0.1774,0.2232,0.2074,1.375e-10,1.388e-10,1.388e-10,0.003422,0.06038,0.05914,1.408e-10,1.414e-10,1.414e-10,2.0,2.0,6.977e-11,0.1928,6.811e-11,6.737e-11,7.009e-11,6.811e-11,0.04015,0.1998,0.02425,7.009e-11,0.05083,0.1936,2.928e-11,0.04591,0.2093,0.1633,3.106e-11,0.04291,3.126e-11,3.129e-11,3.104e-11,-0.1093,3.074e-11,0.2056,1.204e-11,0.04839,1.204e-11,1.368e-11,1.369e-11,1.024e-11,0.00357,0.04906,0.1237,0.123,1.347e-11,0.01858
6.332e-06,0.001432,1.1230000000000002e-09,1471.0,2.1330000000000006e-13,444.7,-0.01962,-49.94,-40.64,-6.59,-45.73,-32.87,-9.099,-48.16,-37.08,-13.17,-53.69,-47.52,-18.88,-61.39,-61.04,0.4038,0.452,0.4515,1.218e-10,1.278e-10,1.278e-10,0.0003176,0.001132,0.000831,5.611e-11,7.864e-11,7.808e-11,1.0,2.0,0.0,0.3064,5.597e-11,5.436e-11,1.207e-12,5.595e-11,1.259e-05,0.3844,-0.00287,0.0,0.0,0.3562,0.0,0.0,0.05818,-0.1378,0.0,1.955e-05,1.383e-11,1.421e-11,6.169e-13,-0.002676,1.333e-11,0.05594,0.0,1.43e-05,4.012e-13,5.537e-13,0.0,0.0,-0.002411,0.0,0.0,0.002146,0.0,-0.1828
4.686e-06,0.0007019999999999,1.799e-09,706.5,8.713e-14,320.5,-0.01967,4.154,8.879,-6.581,-1.664,3.896,-9.084,-3.306,3.496,-13.17,-8.165,-1.287,-18.89,-17.37,-14.01,0.01307,0.354,0.2664,1.111e-10,1.205e-10,1.204e-10,0.284,0.5012,0.427,1.155e-10,1.235e-10,1.234e-10,2.0,2.0,4.276e-11,0.03996,4.446e-11,3.754e-11,4.853e-11,4.441e-11,0.3751,0.1934,0.3676,4.855e-11,0.3994,0.158,1.508e-11,0.202,0.07565,-0.03998,1.577e-11,0.1991,1.047e-11,1.094e-11,1.559e-11,0.2109,8.726e-12,0.07309,0.0,0.0001445,5.13e-14,3.691e-13,0.0,0.0,-0.2895,0.0,0.0,0.001395,0.0,-0.2173
3.554e-06,0.0007518999999999,5.546e-10,1181.0,4.031000000000001e-13,645.4,-0.01969,-16.03,-10.98,-6.582,-20.74,-9.289,-9.079,-23.38,-11.97,-13.15,-28.12,-18.17,-18.86,-35.63,-29.17,0.4861,0.5266,0.5264,1.349e-10,1.365e-10,1.365e-10,0.1149,0.1016,0.1016,1.286e-10,1.322e-10,1.322e-10,1.0,2.0,5.435e-11,0.3364,6.59e-11,6.476e-11,5.828e-11,6.584e-11,0.09525,0.4988,0.05095,5.832e-11,0.1036,0.4513,1.974e-11,0.03189,0.2431,-0.06715,2.101e-11,0.03139,2.604e-11,2.616e-11,2.034e-11,-0.03937,2.475e-11,0.2405,0.0,0.0001277,1.849e-13,4.263e-14,0.0,0.0,-0.07094,0.0,0.0,0.0004601,0.0,-0.2636
3.842e-06,0.001825,2.0800000000000003e-09,1487.0,9.71e-13,299.2,-0.0197,-52.18,-42.11,-6.583,-58.88,-45.2,-9.082,-57.41,-44.42,-13.15,-56.84,-46.11,-18.87,-58.83,-52.31,0.2335,0.4058,0.3616,1.3e-10,1.326e-10,1.326e-10,0.0004626,0.001728,0.001367,1.118e-10,1.204e-10,1.204e-10,1.0,2.0,2.655e-11,0.06996,5.538e-11,5.062e-11,4.01e-11,5.532e-11,0.0007275,0.2713,0.0007515,4.02e-11,0.0009174,0.2416,-4.451e-12,3.249e-05,0.03619,-0.1375,1.046e-12,1.844e-05,1.001e-11,1.018e-11,6.293e-13,-0.0006552,1.514e-12,0.03603,0.0,6.706e-06,1.248e-13,1.253e-13,0.0,0.0,-0.001177,0.0,0.0,0.0009851,0.0,-0.1576
3.115e-06,0.002027,2.778e-09,841.6,5.854e-13,378.6,-0.0197,-34.93,-29.84,-6.581,-41.0,-30.85,-9.076,-43.42,-33.03,-13.14,-47.3,-37.38,-18.85,-52.49,-44.34,0.1749,0.3176,0.2831,1.344e-10,1.366e-10,1.366e-10,0.02081,0.02975,0.02771,1.386e-10,1.394e-10,1.394e-10,1.0,2.0,6.461e-11,0.07832,6.092e-11,5.694e-11,6.576e-11,6.082e-11,0.02147,0.2294,0.009218,6.577e-11,0.02405,0.1993,2.073e-11,0.009951,0.08593,-0.04679,2.441e-11,0.009765,1.921e-11,1.925e-11,2.426e-11,-0.004864,1.527e-11,0.08403,9.582e-13,9.047e-05,2.997e-13,3.796e-13,0.0,-8.758e-12,-0.01239,0.0003098,0.0,0.0005632,0.0,-0.1446
7.409e-06,0.001429,9.763e-10,59.51,6.29e-13,943.8,-0.01971,-20.05,-40.1,-6.58,-11.16,-15.84,-9.093,-12.67,-16.37,-13.17,-16.65,-20.26,-18.88,-23.29,-27.75,0.3302,0.3515,0.3508,1.067e-10,1.122e-10,1.122e-10,0.01314,0.01614,0.0147,8.911e-11,1.06e-10,1.058e-10,2.0,2.0,5.689e-12,0.1254,4.277e-11,4.09e-11,2.622e-11,4.23e-11,0.01991,0.2533,-0.06547,2.642e-11,0.02022,0.2499,0.0,0.0,0.0,-0.2683,0.0,0.00144,5.748e-13,0.0,9.079e-13,-0.1166,0.0,0.001005,0.0,0.0002351,4.361e-13,1.108e-13,0.0,0.0,-0.1261,0.0,0.0,0.001408,0.0,-0.2265
6.341e-06,0.0009824999999999,1.189e-09,362.6,2.789e-13,380.3,-0.01967,-0.2037,-0.3445,-6.58,-1.536,3.615,-9.1,-3.616,2.339,-13.18,-10.69,-7.543,-18.88,-20.99,-22.54,0.5484,0.6319,0.6287,1.275e-10,1.318e-10,1.318e-10,0.4968,0.6686,0.6355,1.365e-10,1.382e-10,1.382e-10,2.0,2.0,5.112e-11,0.347,6.095e-11,5.916e-11,5.623e-11,6.091e-11,0.6458,0.5349,0.4079,5.625e-11,0.6459,0.5025,2.459e-14,0.011,0.1201,-0.2098,4.923e-13,0.003356,1.966e-11,2.017e-11,4.228e-12,-0.3592,1.748e-11,0.1178,0.0,0.003939,1.605e-13,2.209e-13,0.0,0.0,-0.3922,0.0,0.0,0.0006926,0.0,-0.2575
5.910999999999999e-06,0.001432,2.238e-10,670.0,1.814e-14,909.6,-0.01964,-21.82,-22.13,-6.588,-28.91,-28.85,-9.094,-32.73,-31.81,-13.17,-40.08,-37.98,-18.88,-50.26,-50.68,0.01525,0.1663,0.1288,9.536e-11,1.094e-10,1.093e-10,-0.002586,0.08728,0.07029,9.707e-11,1.102e-10,1.1e-10,1.0,2.0,1.853e-11,-0.01384,3.083e-11,1.942e-11,3.011e-11,3.076e-11,0.03061,0.06518,0.001983,3.013e-11,0.03438,0.05509,0.0,0.0,0.0,-0.05967,0.0,0.0007137,4.411e-13,0.0,2.076e-13,-0.03246,0.0,0.0009378,0.0,0.0001889,8.97e-14,7.663e-14,0.0,0.0,-0.0524,0.0,0.0,0.000383,0.0,-0.0895
4.3360000000000005e-06,0.002439,2.55e-09,1208.0,6.824e-13,756.5,-0.01974,-57.19,-52.01,-6.587,-62.95,-49.64,-9.086,-59.06,-46.68,-13.16,-58.02,-48.42,-18.88,-60.35,-55.34,0.0436,0.09941,0.08142,1.161e-10,1.203e-10,1.202e-10,9.439e-05,0.000515,0.0004019,1.191e-10,1.231e-10,1.229e-10,1.0,2.0,4.508e-11,-0.01036,4.608e-11,4.65e-11,4.899e-11,4.59e-11,0.000236,0.05473,1.82e-05,4.91e-11,0.0002946,0.04632,0.0,0.0,0.0,-0.05451,0.0,2.171e-06,6.302e-13,0.0,2.741e-13,-0.0001942,0.0,0.001095,0.0,3.528e-07,2.408e-14,1.564e-13,0.0,0.0,-0.0003159,0.0,0.0,0.0001486,0.0,-0.05069
6.643e-06,0.00216,1.376e-09,462.6,1.769e-13,150.4,-0.01961,-18.34,-11.82,-6.591,-25.44,-18.44,-9.101,-29.24,-22.24,-13.17,-36.22,-32.13,-18.88,-46.39,-47.48,-0.05538,0.08744,0.07384,8.585e-11,1.019e-10,1.019e-10,-0.0716,0.1802,0.1605,9.656e-11,1.09e-10,1.09e-10,1.0,2.0,7.004e-12,-0.07746,1.277e-11,-6.451e-12,2.104e-11,1.275e-11,0.03015,0.009814,-0.1618,2.155e-11,0.03031,0.00633,0.0,0.0,0.0,-0.08576,0.0,0.0006857,1.503e-13,0.0,3.088e-13,-0.1818,0.0,0.0001922,0.0,8.895e-05,9.184e-14,6.806e-13,0.0,0.0,-0.1349,0.0,0.0,0.0003117,0.0,-0.07113
3.35e-06,0.001791,4.807e-10,1271.0,9.823e-13,1430.0,-0.0197,-47.98,-44.62,-6.582,-52.75,-39.96,-9.078,-53.74,-41.39,-13.15,-54.81,-44.02,-18.86,-57.01,-49.72,0.1543,0.2382,0.216,1.041e-10,1.066e-10,1.052e-10,0.001044,0.002241,0.002051,9.554e-11,1.012e-10,1.009e-10,1.0,2.0,3.699e-11,0.06204,3.884e-11,3.812e-11,3.452e-11,3.88e-11,0.001695,0.1652,0.000557,3.599e-11,0.0019,0.1379,0.0,0.0,0.0,-0.1073,0.0,0.0001394,3.179e-12,0.0,2.396e-12,-0.001229,0.0,0.01527,0.0,8.439e-06,3.027e-13,3.184e-13,0.0,0.0,-0.002352,0.0,0.0,0.0003108,0.0,-0.1961
9.342e-06,0.0007894999999999,8.663999999999998e-10,175.1,6.122000000000002e-13,1141.0,-0.01969,-12.16,-24.32,-6.592,-4.508,-2.449,-9.11,-9.437,-9.772,-13.17,-17.83,-22.53,-18.87,-27.94,-37.13,0.2492,0.395,0.3945,7.306e-11,9.208e-11,9.207e-11,0.05947,0.01557,0.005457,2.639e-11,2.028e-12,4.029e-11,2.0,2.0,0.0,-0.2414,0.0,0.0,1.372e-12,7.439e-12,0.005267,0.0,-0.08049,0.0,0.0,0.02425,0.0,0.0,0.0,-0.4223,0.0,0.0007061,2.842e-13,0.0,4.019e-13,-0.1983,0.0,0.001467,0.0,0.003344,7.448e-13,5.79e-13,0.0,0.0,-0.2164,0.0,0.0,0.001304,0.0,-0.3107
3.126e-06,0.0007245,9.014999999999999e-10,23.04,6.775000000000001e-13,835.1,-0.01974,-29.01,-58.03,-6.579,-23.92,-41.33,-9.07,-22.87,-36.75,-13.13,-21.84,-30.64,-18.83,-21.46,-24.28,0.3301,0.4404,0.4264,1.18e-10,1.228e-10,1.226e-10,0.02444,0.01272,0.01269,1.176e-10,1.26e-10,1.259e-10,2.0,2.0,5.749e-11,0.1888,5.302e-11,5.264e-11,5.737e-11,5.197e-11,0.01437,0.3643,0.02824,5.749e-11,0.01485,0.3094,2.875e-11,0.02731,0.1357,-0.1131,2.667e-11,0.02608,1.605e-11,1.745e-11,2.605e-11,-0.01298,1.42e-11,0.1354,1.377e-11,0.03889,1.374e-11,9.565e-14,0.0,1.305e-11,0.02642,0.04039,0.0,0.0006442,0.0,-0.2578
5.887999999999999e-06,0.001407,2.271e-10,370.6,3.829e-13,189.3,-0.01965,2.68,6.053,-6.584,-1.444,4.65,-9.102,-4.129,2.284,-13.18,-11.27,-7.646,-18.88,-21.9,-23.28,0.3066,0.4931,0.4507,1.068e-10,1.169e-10,1.168e-10,0.8201,0.9194,0.9092,1.194e-10,1.26e-10,1.259e-10,2.0,2.0,5.29e-11,0.1429,3.795e-11,2.905e-11,5.417e-11,3.795e-11,0.697,0.254,0.6578,5.43e-11,0.697,0.2454,0.0,0.0,0.0,-0.2729,0.0,0.01286,1.079e-12,0.0,2.431e-12,-0.4155,0.0,0.001689,0.0,0.001717,4.825e-13,2.106e-13,0.0,0.0,-0.3608,0.0,0.0,0.0009607,0.0,-0.2199
4.458e-06,0.0010329999999999,1.9130000000000003e-09,837.7,6.557000000000001e-13,552.0,-0.01967,-14.26,-10.27,-6.583,-18.47,-7.296,-9.085,-21.34,-10.63,-13.16,-26.67,-18.07,-18.88,-35.24,-30.67,0.5343,0.5838,0.5835,1.304e-10,1.319e-10,1.319e-10,0.3054,0.2889,0.2889,1.171e-10,1.235e-10,1.235e-10,1.0,2.0,4.906e-11,0.2978,6.112e-11,6.033e-11,5.182e-11,6.08e-11,0.3031,0.5336,0.1996,5.188e-11,0.3057,0.4902,0.0,0.0,0.1965,-0.1562,0.0,0.0143,2.041e-11,2.104e-11,5.698e-12,-0.1786,1.768e-11,0.1938,0.0,0.0003179,9.403e-14,1.351e-13,0.0,0.0,-0.2496,0.0,0.0,0.001697,0.0,-0.3185
6.998999999999999e-06,0.002179,2.607e-09,16.65,2.936000000000001e-13,1318.0,-0.01972,-33.77,-67.54,-6.572,-13.63,-20.72,-9.071,-6.329,-3.785,-13.19,-6.095,1.044,-18.89,-17.32,-15.91,0.07245,0.1094,0.1065,9.895e-11,1.129e-10,1.129e-10,-0.06322,0.0,0.001562,0.0,0.0,7.276e-11,2.0,2.0,3.513e-11,-0.004325,4.437e-11,3.981e-11,4.216e-11,4.413e-11,0.0008305,0.06254,-0.05611,4.221e-11,0.001041,0.05867,0.0,0.0,0.0,-0.06998,0.0,0.0002575,4.347e-13,0.0,5.568e-12,-0.07752,0.0,0.0001486,0.0,0.0008568,5.311e-13,2.626e-13,0.0,0.0,-0.0522,0.0,0.0,0.0002816,0.0,-0.052
4.066e-06,0.0005589,5.59e-10,527.5,7.822000000000001e-13,809.7,-0.01972,-1.981,-3.946,-6.581,-0.06939,6.47,-9.084,-2.952,3.371,-13.16,-8.51,-3.371,-18.88,-17.24,-15.07,0.326,0.4603,0.4143,1.136e-10,1.178e-10,1.176e-10,0.5137,0.3092,0.3089,8.543e-11,1e-10,9.999e-11,2.0,2.0,3.13e-11,0.1536,4.628e-11,4.754e-11,3.301e-11,4.576e-11,0.3574,0.3172,0.3255,3.365e-11,0.3684,0.2738,0.0,0.0,0.0,-0.1936,0.0,0.02517,5.057e-12,0.0,2.05e-12,-0.1578,0.0,0.02297,0.0,0.002987,3.707e-13,3.028e-13,0.0,0.0,-0.3589,0.0,0.0,0.001016,0.0,-0.2724
5.773e-06,0.0013109999999999,2.126e-09,413.4,2.1460000000000001e-13,1030.0,-0.0197,-5.567,-10.57,-6.575,-1.282,4.982,-9.099,-2.979,5.025,-13.18,-9.876,-4.157,-18.89,-19.94,-18.61,0.2889,0.3586,0.3584,1.381e-10,1.394e-10,1.394e-10,-0.03757,0.1737,0.09844,1.334e-10,1.366e-10,1.366e-10,2.0,2.0,3.098e-11,0.2623,6.262e-11,5.817e-11,4.515e-11,6.257e-11,0.108,0.3625,-0.4425,4.517e-11,0.1289,0.362,0.0,0.0,0.1503,-0.0346,0.0,0.04822,2.311e-11,2.323e-11,2.402e-12,-0.5343,1.843e-11,0.1501,0.0,0.001551,5.696e-14,1.58e-13,0.0,0.0,-0.487,0.0,0.0,0.0005881,0.0,-0.219
6.086e-06,0.00181,8.507999999999998e-10,130.0,4.209e-13,324.2,-0.0197,-7.131,-14.27,-6.578,-7.086,-7.643,-9.088,-8.285,-7.491,-13.17,-13.51,-13.75,-18.88,-21.79,-24.52,0.2218,0.3323,0.3051,1.274e-10,1.316e-10,1.315e-10,0.1055,0.188,0.188,1.365e-10,1.387e-10,1.387e-10,2.0,2.0,5.161e-11,0.05327,5.442e-11,4.848e-11,5.807e-11,5.442e-11,0.186,0.1971,0.1271,5.809e-11,0.1868,0.1878,1.668e-11,0.04327,0.0,-0.1796,2.024e-11,0.04314,3.22e-12,0.0,2.011e-11,-0.08251,0.0,0.0002531,0.0,0.0006625,1.875e-13,1.749e-13,0.0,0.0,-0.1235,0.0,0.0,0.0006775,0.0,-0.1458
4.415e-06,0.001468,7.48e-10,1176.0,1.0770000000000001e-13,519.2,-0.01967,-40.8,-34.15,-6.584,-45.4,-36.07,-9.085,-47.1,-36.0,-13.16,-50.9,-41.27,-18.88,-56.59,-51.68,0.2063,0.2912,0.2713,1.197e-10,1.263e-10,1.263e-10,0.000475,0.004722,0.003661,9.43e-11,1.08e-10,1.079e-10,1.0,2.0,1.434e-11,0.2325,5.337e-11,4.907e-11,2.53e-11,5.335e-11,0.001321,0.2647,-0.0002064,2.531e-11,0.001625,0.239,0.0,0.0,0.1481,0.08186,0.0,4.4e-05,1.973e-11,1.993e-11,8.235e-13,-0.003112,1.949e-11,0.1433,5.497e-13,3.167e-05,2.559e-13,3.904e-13,0.0,-1.238e-11,-0.002968,5.157e-05,0.0,0.0001752,0.0,-0.177
1.415e-06,0.001498,9.992e-10,464.1,4.9130000000000014e-14,1125.0,-0.01975,-8.47,-16.08,-6.579,-12.43,-17.39,-9.067,-12.5,-14.96,-13.13,-14.78,-15.39,-18.81,-19.5,-19.19,0.05962,0.141,0.1208,1.294e-10,1.331e-10,1.33e-10,0.05979,0.08111,0.06855,1.377e-10,1.391e-10,1.391e-10,2.0,2.0,6.795e-11,0.08272,6.059e-11,5.84e-11,6.886e-11,6.055e-11,0.06233,0.1175,0.05277,6.886e-11,0.06688,0.1082,3.083e-11,0.06968,0.1051,0.05058,3.136e-11,0.0674,2.681e-11,2.717e-11,3.136e-11,0.04944,2.654e-11,0.09011,1.378e-11,0.05702,1.366e-11,9.487e-12,9.863e-12,1.311e-11,0.02533,0.0636,0.04202,0.04201,8.268e-12,-0.03168
3.574e-06,0.0005164999999999,1.262e-09,829.9,8.329e-13,1450.0,-0.01972,-0.9554,-1.757,-6.582,2.001,10.96,-9.084,-1.0,7.712,-13.16,-6.625,1.013,-18.88,-15.25,-10.36,0.1928,0.3124,0.2776,9.719e-11,1.013e-10,1.013e-10,0.3203,0.1572,0.1545,7.469e-11,7.835e-11,7.684e-11,2.0,2.0,0.0,0.1198,3.524e-11,3.861e-11,1.856e-11,3.357e-11,0.2287,0.1987,0.3114,0.0,0.0,0.1634,-2.274e-12,0.01478,0.0,-0.1494,1.082e-12,0.01167,5.617e-12,0.0,1.623e-12,-0.1557,0.0,0.01347,0.0,0.008139,5.139e-13,1.192e-13,0.0,0.0,-0.3041,0.0,0.0,0.001547,0.0,-0.2571
1.528e-06,0.001231,1.727e-09,593.1,3.048e-13,1169.0,-0.01975,-6.918,-12.0,-6.579,-6.356,-3.51,-9.069,-8.519,-5.266,-13.13,-12.36,-8.862,-18.82,-17.61,-13.59,0.2382,0.2875,0.2875,1.302e-10,1.335e-10,1.334e-10,0.1396,0.1455,0.1454,1.272e-10,1.315e-10,1.315e-10,2.0,2.0,5.125e-11,0.128,6.244e-11,6.162e-11,5.382e-11,6.19e-11,0.1486,0.2722,0.09204,5.386e-11,0.1493,0.2331,2.16e-11,0.1371,0.1607,-0.03019,2.075e-11,0.118,2.498e-11,2.506e-11,2.062e-11,0.0318,2.271e-11,0.1362,4.345e-12,0.02049,4.313e-12,1.95e-12,0.0,4.485e-12,-0.08057,0.0284,0.0,0.01114,0.0,-0.1148
7.972e-06,0.0006693,2.006e-09,379.6,7.021000000000001e-13,684.0,-0.01967,-2.88,-5.757,-6.594,-0.06688,6.631,-9.113,-4.906,-0.3407,-13.18,-13.05,-12.59,-18.87,-23.3,-27.54,0.4262,0.5655,0.5654,1.05e-10,1.124e-10,1.124e-10,0.5027,0.3519,0.3514,5.382e-11,8.571e-11,8.563e-11,2.0,2.0,-1.078e-12,0.05932,4.013e-11,3.843e-11,2.197e-12,3.873e-11,0.01462,0.2715,0.05604,4.068e-12,0.03299,0.2696,0.0,0.0,0.0,-0.4696,0.0,0.002243,4.953e-13,0.0,2.479e-13,-0.3826,0.0,0.001795,0.0,0.0006516,3.051e-13,2.967e-14,0.0,0.0,-0.3659,0.0,0.0,0.0002336,0.0,-0.295
2.729e-06,0.001459,1.063e-09,1196.0,3.6460000000000003e-13,1018.0,-0.01971,-38.65,-36.03,-6.581,-44.54,-33.34,-9.074,-46.75,-35.36,-13.14,-49.94,-39.26,-18.84,-53.72,-45.28,0.3399,0.3313,0.331,1.289e-10,1.329e-10,1.329e-10,0.008219,0.007975,0.007969,1.25e-10,1.305e-10,1.305e-10,1.0,2.0,5.629e-11,0.2394,6.247e-11,6.087e-11,5.821e-11,6.244e-11,0.00844,0.3453,0.006147,5.825e-11,0.008473,0.3198,2.061e-11,0.005427,0.2024,-0.002714,2.23e-11,0.00533,2.396e-11,2.423e-11,2.13e-11,-0.0007372,2.228e-11,0.1923,0.0,1.093e-05,9.07e-14,1.799e-13,0.0,0.0,-0.007417,0.0,0.0,0.001034,0.0,-0.1897
8.327e-06,0.000824,1.247e-09,502.9,5.416e-13,1499.0,-0.01968,-5.193,-10.28,-6.602,1.583,10.52,-9.119,-4.355,1.313,-13.18,-13.43,-12.87,-18.87,-24.6,-29.67,0.2442,0.314,0.3136,7.881e-11,9.547e-11,9.542e-11,-0.1995,0.0,0.002242,0.0,0.0,2.6e-11,2.0,2.0,-2.821e-11,-0.07023,2.139e-11,1.495e-11,1.348e-12,2.134e-11,0.01139,0.1066,-0.3073,1.066e-12,0.02028,0.1058,0.0,0.0,0.0,-0.3749,0.0,0.004659,1.86e-13,0.0,6.657e-13,-0.4654,0.0,0.0007635,0.0,0.006687,9.822e-13,2.47e-13,0.0,0.0,-0.4657,0.0,0.0,0.0004678,0.0,-0.3153
8.210000000000001e-06,0.00116,2.813e-09,1208.0,9.773e-13,1317.0,-0.01958,-42.23,-38.24,-6.597,-49.75,-37.3,-9.109,-53.4,-45.35,-13.17,-58.89,-56.34,-18.87,-65.41,-68.7,0.2084,0.346,0.3446,7.522e-11,8.4e-11,8.368e-11,-0.000619,0.00461,0.004579,5.426e-11,6.697e-11,6.678e-11,1.0,2.0,0.0,-0.08379,1.512e-11,1.184e-11,3.04e-13,1.41e-11,1.642e-05,0.05439,-0.006673,0.0,0.0,0.05393,-1.72e-11,0.0001114,0.0,-0.3561,7.803e-13,1.109e-05,2.728e-13,0.0,1.162e-13,-0.006975,0.0,0.0009046,8.397e-13,1.56e-05,6.429e-13,1.342e-13,0.0,-1.022e-11,-0.005726,7.809e-05,0.0,0.0002938,0.0,-0.311
