fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 28G,eye_width Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width_XY Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G
6.958e-06,0.002138,2.252e-09,592.1,2.506e-13,829.3,-0.01961,-32.68,-33.04,-6.592,-39.34,-29.03,-9.103,-43.1,-33.67,-13.17,-49.83,-45.36,-18.88,-58.84,-59.93,0.09028,0.1467,0.1341,1.262e-10,1.305e-10,1.305e-10,0.05775,0.0738,0.07378,1.081e-10,1.191e-10,1.19e-10,1.0,2.0,0.09504,3.674e-11,-0.001184,0.04895,3.672e-11,5.994e-11,0.08897,6.007e-11,6.054e-11,-0.008151,2.362e-11,0.05151,0.0,0.0,0.0,0.0001387,-0.06494,6.1e-13,1.336e-11,0.0,0.008123,-0.05697,0.0,0.0,-0.05535,2.557e-13,0.0,0.0002232,0.0,3.668e-14,-0.0435,0.0,0.0,0.0,0.0,0.0003421
4.749999999999999e-06,0.00232,2.2650000000000003e-09,819.2,8.518000000000002e-13,805.9,-0.01966,-42.52,-40.03,-6.584,-48.31,-36.09,-9.087,-50.54,-39.27,-13.16,-53.95,-45.44,-18.88,-58.83,-54.84,0.03138,0.1073,0.08616,1.068e-10,1.121e-10,1.112e-10,0.001304,0.004449,0.003501,9.027e-11,9.79e-11,9.77e-11,1.0,2.0,0.05172,2.82e-11,-0.000761,0.001491,2.591e-11,3.931e-11,0.04414,3.861e-11,3.893e-11,-0.02627,3.339e-11,0.001627,0.0,0.0,0.0,8.489e-05,-0.08161,2.866e-12,4.796e-12,0.0,0.0009335,-0.003681,0.0,0.0,-0.06446,1.776e-13,0.0,1.545e-05,0.0,4.268e-13,-0.003109,0.0,0.0,0.0,0.0,0.0002469
3.523e-06,0.0008927999999999,1.1180000000000003e-09,1261.0,2.313000000000001e-13,752.7,-0.01969,-26.89,-22.1,-6.582,-32.69,-21.4,-9.078,-35.27,-23.39,-13.15,-39.79,-29.23,-18.86,-46.67,-39.63,0.4426,0.4733,0.4731,1.41e-10,1.414e-10,1.414e-10,0.02867,0.03056,0.03054,1.398e-10,1.403e-10,1.403e-10,1.0,2.0,0.4732,6.566e-11,0.02487,0.03075,6.562e-11,6.635e-11,0.473,6.773e-11,6.775e-11,0.3937,6.307e-11,0.03075,3.101e-11,2.672e-11,2.897e-11,0.01697,0.05952,2.893e-11,3.101e-11,0.01717,0.2994,0.001888,0.3065,2.985e-11,-0.2262,7.474e-13,0.0,6.303e-05,0.0,4.216e-13,-0.02063,0.0,0.0,0.0,0.0,0.0004495
2.693e-06,0.0018939999999999,1.424e-09,1169.0,2.595e-13,744.0,-0.01971,-43.43,-39.47,-6.581,-52.85,-42.35,-9.074,-53.99,-42.83,-13.14,-54.61,-43.96,-18.84,-56.01,-47.46,0.3105,0.3115,0.3114,1.407e-10,1.412e-10,1.412e-10,0.004928,0.005132,0.005128,1.401e-10,1.407e-10,1.407e-10,1.0,2.0,0.3065,6.887e-11,0.003161,0.004611,6.887e-11,6.926e-11,0.2836,6.952e-11,6.952e-11,0.2113,6.845e-11,0.005112,3.059e-11,2.805e-11,2.988e-11,0.002934,0.01318,2.979e-11,3.057e-11,0.003305,0.1827,0.0005492,0.1889,2.856e-11,-0.1378,1.373e-13,0.0,2.632e-05,0.0,2.029e-13,-0.002262,0.0,0.0,0.0,0.0,0.0001171
2.974e-06,0.002417,8.389e-10,1169.0,7.293e-13,1386.0,-0.01973,-58.43,-56.61,-6.583,-55.76,-43.83,-9.077,-55.86,-44.15,-13.14,-55.92,-45.3,-18.85,-57.32,-49.49,0.0562,0.1117,0.08874,1.031e-10,1.075e-10,1.074e-10,0.0003375,0.001044,0.0007899,9.381e-11,9.814e-11,9.753e-11,1.0,2.0,0.06126,3.355e-11,5.583e-05,0.0005696,3.089e-11,3.972e-11,0.04997,3.756e-11,3.793e-11,7.752e-05,3.692e-11,0.0006523,0.0,0.0,0.0,8.879e-05,-0.06183,2.869e-12,6.89e-12,0.0,0.003627,-0.0004234,0.0,0.0,-0.08468,4.02e-13,0.0,1.519e-06,0.0,7.887e-14,-0.0009876,0.0,0.0,0.0,0.0,0.0007688
6.950999999999999e-06,0.00116,5.702000000000001e-10,1271.0,9.374e-13,851.7,-0.01961,-41.64,-35.78,-6.592,-49.56,-36.22,-9.103,-52.45,-42.58,-13.17,-57.08,-52.3,-18.88,-63.16,-64.2,0.3485,0.4528,0.4521,9.72e-11,1.048e-10,1.047e-10,0.003476,0.00655,0.006519,8.793e-11,9.772e-11,9.765e-11,1.0,2.0,0.2373,0.0,-0.001956,0.000542,7.226e-12,3.166e-11,0.2351,2.991e-11,3.241e-11,0.07078,0.0,0.0,0.0,0.0,0.0,2.191e-05,-0.331,4.209e-13,1.569e-13,0.0,0.0004605,-0.00647,0.0,0.0,-0.2923,2.812e-13,0.0,4.366e-05,0.0,7.147e-13,-0.005011,0.0,0.0,0.0,0.0,0.002215
4.025999999999999e-06,0.001451,9.614e-10,609.0,1.792e-13,1197.0,-0.01969,-16.19,-19.42,-6.582,-17.26,-10.15,-9.082,-19.58,-10.61,-13.16,-24.54,-16.42,-18.87,-32.71,-28.0,0.2903,0.3001,0.2999,1.399e-10,1.407e-10,1.407e-10,0.07477,0.1667,0.1654,1.342e-10,1.369e-10,1.369e-10,1.0,2.0,0.3033,5.586e-11,-0.06134,0.1647,5.586e-11,6.255e-11,0.3031,6.542e-11,6.546e-11,0.2388,4.804e-11,0.1649,2.854e-11,5.294e-12,1.31e-11,0.1293,0.07471,1.302e-11,2.844e-11,0.1449,0.2124,-0.06616,0.2142,2.647e-11,-0.1946,1.012e-13,0.0,0.0005273,0.0,4.474e-14,-0.2634,0.0,0.0,0.0,0.0,0.0003505
6.181e-06,0.001518,1.333e-09,668.2,6.8e-13,888.6,-0.01963,-24.09,-23.66,-6.589,-27.37,-15.84,-9.098,-30.86,-21.25,-13.17,-37.47,-32.0,-18.88,-47.39,-47.24,0.3112,0.3471,0.3465,1.132e-10,1.172e-10,1.172e-10,0.0917,0.1501,0.1495,7.687e-11,9.984e-11,9.962e-11,1.0,2.0,0.2932,2.891e-11,0.02502,0.1135,2.885e-11,4.701e-11,0.2932,4.712e-11,4.835e-11,0.1575,2.337e-11,0.1163,0.0,0.0,0.0,0.002417,-0.2607,1.269e-12,1.617e-12,0.0,0.003238,-0.2512,0.0,0.0,-0.2177,1.153e-12,0.0,0.0002753,0.0,1.7e-14,-0.2072,0.003349,5.864e-13,0.0,-6.548e-12,0.001639
3.801e-06,0.001481,2.292e-09,1045.0,6.898e-13,852.8,-0.01968,-36.76,-33.32,-6.582,-41.94,-29.66,-9.08,-44.44,-32.53,-13.15,-48.51,-38.26,-18.87,-54.14,-47.48,0.3374,0.3729,0.372,1.232e-10,1.258e-10,1.258e-10,0.0107,0.01315,0.01311,1.159e-10,1.202e-10,1.202e-10,1.0,2.0,0.3639,5.276e-11,0.007573,0.0135,5.204e-11,5.413e-11,0.3299,5.448e-11,5.514e-11,0.2372,5.065e-11,0.0146,1.721e-11,1.008e-11,1.517e-11,0.004682,-0.0692,1.439e-11,1.643e-11,0.004806,0.1346,-0.006129,0.137,1.454e-11,-0.2503,1.355e-13,0.0,3.434e-05,0.0,1.245e-13,-0.0123,0.0,0.0,0.0,0.0,0.0004153
5.780999999999999e-06,0.0005656,1.555e-09,669.3,2.956e-13,780.5,-0.01968,0.04029,0.1628,-6.582,1.658,10.19,-9.102,-1.75,6.438,-13.18,-9.094,-4.014,-18.89,-19.44,-19.26,0.5006,0.4906,0.4904,1.339e-10,1.36e-10,1.359e-10,0.5207,0.4428,0.4426,1.189e-10,1.266e-10,1.266e-10,2.0,2.0,0.4947,4.47e-11,0.2366,0.4414,4.47e-11,5.827e-11,0.4649,6.186e-11,6.186e-11,0.3159,3.457e-11,0.4458,2.179e-11,0.0,0.0,0.01034,-0.07659,2.051e-12,2.178e-11,0.0,0.1554,-0.2068,0.1599,1.819e-11,-0.2455,1.416e-13,0.0,0.003639,0.0,5.225e-14,-0.3198,0.0,0.0,0.0,0.0,0.0009452
5.817999999999999e-06,0.001488,1.729e-09,47.69,4.618e-13,821.1,-0.01972,-21.49,-42.99,-6.576,-13.24,-19.98,-9.077,-11.42,-13.9,-13.16,-11.04,-9.118,-18.9,-16.58,-14.0,0.3955,0.3717,0.3714,1.238e-10,1.291e-10,1.291e-10,-0.06396,0.02563,0.0251,1.297e-10,1.334e-10,1.331e-10,2.0,2.0,0.381,5.501e-11,-0.158,0.02593,5.495e-11,5.753e-11,0.3693,5.949e-11,5.986e-11,0.2628,4.827e-11,0.02614,1.372e-11,1.042e-11,1.691e-11,0.02764,-0.1938,1.691e-11,1.204e-11,0.02836,0.05891,-0.03791,0.05896,9.444e-12,-0.2074,1.54e-13,0.0,0.0002163,0.0,2.312e-13,-0.1476,0.0,0.0,0.0,0.0,0.001375
5.285e-06,0.0011899999999999,2.698e-09,181.5,3.559000000000001e-13,139.3,-0.01968,-1.664,-3.349,-6.579,-6.098,-5.682,-9.08,-6.209,-3.421,-13.17,-8.228,-3.107,-18.9,-15.57,-11.57,0.2852,0.5375,0.4677,1.044e-10,1.156e-10,1.157e-10,0.4656,0.5483,0.5024,1.19e-10,1.259e-10,1.259e-10,2.0,2.0,0.307,5.386e-11,0.4109,0.5075,5.385e-11,3.058e-11,0.2673,3.811e-11,3.812e-11,0.1679,4.999e-11,0.5112,0.0,2.284e-11,2.254e-11,0.3268,-0.1814,2.173e-11,1.725e-12,0.3311,0.004197,0.3682,0.0,0.0,-0.253,1.22e-13,0.0,0.002683,0.0,1.862e-12,-0.3291,0.0,0.0,0.0,0.0,0.00189
1.1559999999999998e-06,0.002334,1.289e-09,124.1,7.496000000000002e-13,513.0,-0.01977,-23.92,-47.86,-6.581,-27.81,-49.05,-9.07,-29.74,-50.4,-13.13,-32.14,-51.12,-18.82,-34.07,-49.22,0.03058,0.1097,0.08678,1.168e-10,1.227e-10,1.226e-10,0.0008827,0.002319,0.001785,1.189e-10,1.236e-10,1.232e-10,2.0,2.0,0.05753,5.241e-11,-0.0003342,0.001462,5.238e-11,3.638e-11,0.04727,4.331e-11,4.381e-11,-0.01538,4.575e-11,0.001515,0.0,0.0,0.0,0.0008339,-0.0432,5.895e-12,4.215e-12,0.0,0.003931,-0.001542,0.0,0.0,-0.05946,8.859e-14,0.0,0.0005419,0.0,1.988e-12,-0.001363,0.0,0.0,0.0,0.0,0.0001681
3.71e-06,0.001152,2.9120000000000003e-09,888.7,9.65e-13,1218.0,-0.01969,-22.08,-20.89,-6.582,-25.33,-14.12,-9.08,-28.02,-17.07,-13.15,-32.78,-22.95,-18.87,-40.3,-33.28,0.2504,0.3562,0.3537,1.082e-10,1.119e-10,1.111e-10,-0.02064,0.057,0.0563,9.542e-11,9.834e-11,9.814e-11,1.0,2.0,0.3145,3.944e-11,-0.008159,0.07207,3.679e-11,4.53e-11,0.2595,4.266e-11,4.41e-11,0.1748,3.732e-11,0.0822,1.082e-11,0.0,0.0,0.003874,-0.07454,5.703e-12,9.792e-12,0.0,0.07628,-0.1195,0.07766,8.112e-12,-0.2808,7.923e-14,0.0,0.001176,0.0,5.044e-13,-0.1524,0.0,0.0,0.0,0.0,0.0007908
6.104e-06,0.001845,2.81e-10,534.0,3.9680000000000004e-13,969.4,-0.01963,-22.48,-24.7,-6.588,-24.54,-14.39,-9.098,-27.93,-18.9,-13.17,-34.53,-29.56,-18.88,-44.54,-45.04,0.2009,0.2365,0.2364,1.166e-10,1.24e-10,1.24e-10,0.1933,0.1443,0.1437,9.42e-11,1.102e-10,1.101e-10,1.0,2.0,0.197,2.61e-11,-0.06196,0.1301,2.609e-11,5.278e-11,0.1919,5.427e-11,5.477e-11,0.06448,1.164e-11,0.1446,0.0,0.0,0.0,0.001418,-0.1056,5.542e-13,7.416e-14,0.0,0.0004757,-0.2595,0.0,0.0,-0.1334,1.49e-13,0.0,0.0006208,0.0,5.625e-13,-0.2243,0.0,0.0,0.0,0.0,0.0004408
7.307e-06,0.0020139999999999,1.0300000000000002e-09,50.14,8.770000000000002e-14,336.7,-0.0197,-14.96,-29.95,-6.58,-19.56,-32.59,-9.076,-18.1,-27.2,-13.16,-16.07,-19.15,-18.89,-21.34,-23.79,-0.0369,0.1014,0.08471,9.114e-11,1.059e-10,1.059e-10,-0.004461,0.0267,0.01357,1.388e-10,1.399e-10,1.399e-10,2.0,2.0,0.01859,6.653e-11,0.01141,0.01605,6.634e-11,3.501e-12,0.01825,1.944e-11,1.945e-11,-0.0779,6.68e-11,0.02175,0.0,2.608e-11,2.722e-11,0.01245,-0.08845,2.655e-11,1.829e-13,0.01299,0.0002555,0.01318,0.0,0.0,-0.07557,3.271e-14,5.932e-12,0.0006718,5.751e-12,2.477e-12,-0.01197,0.0,0.0,0.0009738,0.0,0.0002811
5.873e-06,0.002177,1.43e-09,878.1,1.6610000000000004e-13,369.0,-0.01963,-43.2,-36.32,-6.588,-46.45,-36.61,-9.096,-48.39,-37.96,-13.17,-53.23,-46.54,-18.88,-60.33,-59.23,0.004287,0.09568,0.07934,1.162e-10,1.236e-10,1.235e-10,-0.001217,0.001927,0.001742,8.105e-11,9.904e-11,9.893e-11,1.0,2.0,0.05114,0.0,-0.002088,1.845e-05,2.21e-12,3.778e-11,0.04538,4.618e-11,4.636e-11,-0.03286,0.0,0.0,0.0,0.0,0.0,8.899e-06,-0.09428,6.618e-13,6.645e-13,0.0,0.0007868,-0.002081,0.0,0.0,-0.06598,3.89e-13,0.0,5.014e-06,0.0,2.285e-13,-0.00148,0.0,0.0,0.0,0.0,0.0002568
3.608e-06,0.00212,6.563999999999998e-10,984.1,5.1900000000000005e-14,283.2,-0.01969,-41.74,-34.12,-6.582,-45.07,-37.26,-9.079,-44.29,-36.08,-13.15,-45.76,-37.3,-18.86,-50.97,-44.8,-0.02502,0.1358,0.106,9.124e-11,1.066e-10,1.065e-10,-0.0008944,0.003578,0.002739,8.64e-11,1.024e-10,1.023e-10,1.0,2.0,0.04356,0.0,-0.001332,0.0007413,1.83e-11,1.364e-11,0.03835,2.653e-11,2.656e-11,-0.05012,0.0,0.0,7.633e-13,0.0,0.0,1.13e-05,-0.08365,1.119e-13,1.337e-12,0.0,0.001489,-0.002486,0.002169,-1.268e-11,-0.09687,1.5e-13,0.0,5.832e-06,0.0,1.624e-13,-0.002407,0.0,0.0,0.0,0.0,0.000233
5.5250000000000005e-06,0.001166,8.875e-11,877.0,7.471000000000001e-13,1137.0,-0.01965,-25.31,-24.1,-6.586,-28.8,-16.58,-9.093,-32.0,-21.43,-13.17,-38.03,-31.21,-18.88,-47.39,-45.84,0.3314,0.3632,0.3616,1.02e-10,1.076e-10,1.075e-10,-0.03237,0.04777,0.04694,8.005e-11,9.505e-11,9.451e-11,1.0,2.0,0.316,2.615e-11,-0.07095,0.03699,2.59e-11,3.985e-11,0.3126,4.005e-11,4.184e-11,0.1749,2.009e-11,0.03706,0.0,-1.312e-11,1.265e-12,0.0003938,-0.3192,3.433e-13,1.551e-12,0.0009572,0.005111,-0.1704,0.0,0.0,-0.2892,2.909e-13,0.0,0.0006673,0.0,5.904e-13,-0.1299,0.005119,5.37e-13,0.0,-6.241e-12,0.002345
6.897e-06,0.002392,2.4590000000000003e-09,1229.0,2.607e-13,979.6,-0.01971,-45.54,-41.61,-6.595,-46.07,-32.91,-9.104,-49.38,-39.42,-13.17,-55.55,-51.01,-18.88,-63.65,-64.98,0.04386,0.0756,0.06646,1.186e-10,1.262e-10,1.262e-10,-0.000578,0.0,3.979e-05,0.0,0.0,4.231e-11,1.0,2.0,0.0447,0.0,-0.0003491,4.989e-06,2.077e-12,5.764e-11,0.04235,5.626e-11,5.715e-11,-0.004641,0.0,0.0,0.0,0.0,0.0,3.26e-07,-0.0422,1.352e-13,7.741e-12,0.0,0.002071,-0.0003244,0.0,0.0,-0.02952,5.291e-13,0.0,7.142e-07,0.0,8.649e-14,-0.0002336,0.0,0.0,0.0,0.0,0.0001731
3.467e-06,0.002471,2.303e-10,280.9,8.675000000000001e-13,76.18,-0.01968,-0.2067,1.764,-6.581,-5.826,-2.737,-9.08,-8.121,-4.666,-13.15,-12.9,-9.876,-18.87,-20.89,-19.73,0.01582,0.09956,0.07878,9.837e-11,1.112e-10,1.111e-10,0.05812,0.1512,0.1258,1.177e-10,1.249e-10,1.249e-10,2.0,2.0,0.03623,4.818e-11,-0.03192,0.07773,4.816e-11,1.766e-11,0.03229,3.119e-11,3.122e-11,-0.04901,3.962e-11,0.08795,0.0,2.243e-12,6.734e-12,0.006812,-0.07663,6.289e-12,8.473e-13,0.007704,0.0005881,-0.08616,0.0,0.0,-0.07075,5.152e-13,0.0,4.718e-05,0.0,2.032e-14,-0.09094,0.0,0.0,0.0,0.0,0.0001174
3.321e-06,0.002138,5.187999999999999e-10,532.8,8.485000000000002e-13,827.7,-0.01969,-22.06,-23.64,-6.581,-24.37,-16.42,-9.078,-26.98,-19.1,-13.15,-31.57,-24.47,-18.86,-38.82,-33.98,0.1095,0.1996,0.1696,1.152e-10,1.191e-10,1.179e-10,0.1546,0.1398,0.1395,8.78e-11,1.022e-10,1.019e-10,1.0,2.0,0.1221,3.586e-11,0.05784,0.147,3.584e-11,4.37e-11,0.1011,4.514e-11,4.548e-11,0.00687,3.251e-11,0.166,0.0,2.087e-12,4.727e-12,0.009408,-0.1085,3.694e-12,6.263e-13,0.009471,0.01881,-0.1415,0.0,0.0,-0.1099,8.284e-14,0.0,0.0005681,0.0,5.393e-13,-0.2034,0.0,0.0,0.0,0.0,0.000487
1.167e-06,0.0024,3.516e-12,991.5,5.4900000000000005e-14,350.1,-0.01975,-33.83,-32.29,-6.58,-40.49,-38.69,-9.069,-43.14,-40.84,-13.13,-47.1,-44.07,-18.82,-51.15,-48.06,-0.007617,0.07479,0.05723,9.375e-11,1.08e-10,1.079e-10,-0.000498,0.006922,0.005264,9.377e-11,1.085e-10,1.085e-10,1.0,2.0,0.0,0.0,-0.001716,0.002122,3.057e-11,0.0,0.02263,2.969e-11,0.0,-0.01917,0.0,0.0,0.0,-3.492e-12,2.812e-12,0.0001893,-0.04546,2.797e-12,2.635e-12,0.0002841,0.002909,-0.004351,0.0,0.0,-0.04665,1.389e-13,0.0,1.828e-06,0.0,1.547e-14,-0.004283,0.0,0.0,0.0,0.0,0.0001184
6.958e-06,0.001276,2.51e-09,676.2,5.969000000000001e-15,272.0,-0.01961,-14.87,-8.356,-6.592,-22.09,-16.06,-9.102,-26.06,-21.22,-13.17,-33.16,-31.14,-18.87,-42.59,-44.96,0.05287,0.3388,0.286,8.279e-11,9.957e-11,9.94e-11,0.1128,0.2961,0.2807,7.602e-11,9.451e-11,9.435e-11,1.0,2.0,0.0,0.0,-0.1513,0.001211,9.091e-13,0.0,0.02748,1.068e-11,0.0,-0.1266,0.0,0.0,0.0,0.0,0.0,0.0008519,-0.2407,2.914e-13,1.384e-13,0.0,0.0006177,-0.1955,0.0,0.0,-0.2072,3.497e-14,0.0,0.0004133,0.0,9.911e-14,-0.1754,0.002881,6.893e-13,0.0,-1.004e-11,0.0002669
5.48e-06,0.001267,2.599e-09,949.4,1.9480000000000006e-13,206.5,-0.01964,-29.13,-19.84,-6.586,-36.76,-26.37,-9.092,-40.79,-30.21,-13.17,-47.0,-39.34,-18.88,-55.23,-52.69,0.2159,0.4515,0.3915,1.051e-10,1.16e-10,1.159e-10,0.003028,0.04323,0.03761,1.015e-10,1.133e-10,1.132e-10,1.0,2.0,0.2754,3.41e-11,0.001864,0.01805,3.41e-11,3.137e-11,0.2425,3.912e-11,3.914e-11,0.1646,2.491e-11,0.01858,0.0,0.0,0.0,0.0003353,-0.09167,2.073e-12,1.804e-12,0.0,0.01069,-0.02928,0.0,0.0,-0.2443,2.017e-13,0.0,2.793e-05,0.0,4.883e-14,-0.02698,0.0,0.0,0.0,0.0,0.003421
6.747e-06,0.001101,8.197000000000001e-10,1272.0,8.290000000000001e-13,1154.0,-0.01961,-40.45,-36.15,-6.591,-47.41,-33.96,-9.102,-50.51,-40.33,-13.17,-55.61,-50.42,-18.88,-62.13,-62.73,0.3156,0.374,0.3726,9.255e-11,9.896e-11,9.884e-11,0.00119,0.005679,0.005647,8.029e-11,8.928e-11,8.926e-11,1.0,2.0,0.2176,0.0,-0.006592,0.0007028,6.255e-12,3.028e-11,0.2154,2.808e-11,3.18e-11,0.08497,0.0,0.0,0.0,0.0,0.0,3.75e-05,-0.4201,3.589e-13,9.908e-13,0.0,0.001875,-0.007927,0.0,0.0,-0.3149,1.171e-14,0.0,1.068e-05,0.0,3.167e-13,-0.006337,0.0,0.0,0.0,0.0,0.00028
5.277e-06,0.001989,5.894e-10,1271.0,2.875000000000001e-13,875.7,-0.01966,-55.22,-50.54,-6.586,-50.04,-36.69,-9.092,-52.17,-40.09,-13.17,-55.78,-47.79,-18.88,-61.07,-58.56,0.1969,0.2189,0.2189,1.302e-10,1.333e-10,1.333e-10,-0.0001934,0.0,0.0002295,0.0,0.0,5.48e-11,1.0,2.0,0.1924,1.838e-12,-0.0007138,3.328e-07,1.028e-13,6.052e-11,0.1774,6.259e-11,6.264e-11,0.07977,-2.219e-11,1.028e-05,2.148e-11,0.0,0.0,2.416e-06,-0.07758,2.208e-13,2.107e-11,0.0,0.05086,-0.0006848,0.05125,1.945e-11,-0.1068,1.994e-13,0.0,5.159e-07,0.0,3.347e-14,-0.0005743,0.0,0.0,0.0,0.0,0.0002414
8.817e-06,0.002093,2.021e-09,338.8,9.120000000000002e-13,461.2,-0.0196,-6.012,-6.482,-6.604,-7.577,1.159,-9.116,-13.13,-7.941,-13.17,-21.85,-21.65,-18.87,-32.68,-37.55,-0.01029,0.1198,0.1056,1.063e-10,1.127e-10,1.121e-10,0.01066,0.1914,0.1908,4.85e-11,7.532e-11,7.529e-11,1.0,2.0,0.0218,0.0,-0.183,0.0004566,1.47e-13,2.275e-11,0.02165,2.491e-11,2.496e-11,-0.1044,0.0,0.0,0.0,0.0,0.0,0.0002037,-0.09388,2.46e-13,2.059e-13,0.0,0.0002415,-0.2088,0.0,0.0,-0.065,5.038e-14,0.0,0.0002911,0.0,3.874e-13,-0.1403,0.0,0.0,0.0,0.0,3.1e-05
5.780999999999999e-06,0.002349,5.892999999999998e-10,18.14,6.961e-13,497.1,-0.01972,-26.29,-52.6,-6.578,-20.51,-34.53,-9.08,-19.7,-30.45,-13.16,-20.11,-27.25,-18.88,-23.42,-28.12,0.04486,0.1013,0.08656,1.24e-10,1.273e-10,1.269e-10,0.00334,0.007297,0.007296,1.242e-10,1.297e-10,1.296e-10,2.0,2.0,0.0527,5.388e-11,0.003891,0.007574,5.377e-11,4.884e-11,0.04826,4.969e-11,4.994e-11,-0.02945,4.905e-11,0.00764,0.0,1.27e-11,1.753e-11,0.008074,-0.07119,1.744e-11,4.949e-14,0.008773,0.0001856,0.001902,0.0,0.0,-0.04928,5.51e-13,1.173e-12,0.0002167,1.501e-12,1.938e-12,-0.006643,0.0,0.0,0.0003916,0.0,0.0004383
5.376e-06,0.00221,1.066e-09,1046.0,2.367e-13,480.8,-0.01965,-48.63,-42.02,-6.586,-48.86,-37.05,-9.092,-50.86,-39.32,-13.17,-54.88,-47.2,-18.88,-60.69,-58.47,0.05101,0.1205,0.1084,1.335e-10,1.36e-10,1.36e-10,-0.0005999,0.0005955,0.000516,5.71e-11,8.157e-11,8.142e-11,1.0,2.0,0.08488,0.0,-0.001195,2.212e-06,3.493e-13,5.918e-11,0.07642,6.169e-11,6.176e-11,6.559e-05,0.0,0.0,1.83e-11,0.0,0.0,2.863e-06,-0.06348,3.739e-13,1.803e-11,0.0,0.02008,-0.0008036,0.02041,1.274e-11,-0.06607,4.999e-13,0.0,3.327e-06,0.0,2.873e-13,-0.0005576,0.0,0.0,0.0,0.0,0.0003158
8.904e-06,0.00109,3.559e-10,949.4,6.104e-13,150.1,-0.01957,-26.97,-15.89,-6.6,-35.56,-24.8,-9.11,-40.68,-34.13,-13.17,-48.91,-47.97,-18.87,-59.15,-64.21,0.3845,0.6379,0.5948,9.76e-11,1.103e-10,1.103e-10,-0.03275,0.06468,0.06406,9.66e-11,1.093e-10,1.093e-10,1.0,2.0,0.0,0.0,-0.09346,9.272e-05,8.52e-13,0.0,0.01463,1.17e-11,0.0,-0.1557,0.0,0.0,0.0,0.0,0.0,0.0002511,-0.3342,3.84e-13,5.825e-13,0.0,0.002666,-0.0815,0.0,0.0,-0.3077,3.49e-13,0.0,4.125e-05,0.0,8.681e-14,-0.05181,0.0,0.0,0.0,0.0,0.00133
8.916e-06,0.001881,7.348e-10,1437.0,1.5050000000000004e-13,94.64,-0.01961,-58.93,-44.69,-6.602,-48.37,-37.83,-9.111,-48.39,-42.19,-13.17,-53.05,-52.34,-18.87,-61.92,-67.15,-0.08338,0.1336,0.1273,6.486e-11,8.699e-11,8.685e-11,-0.0002333,0.0,0.0002179,0.0,0.0,4.11e-11,1.0,2.0,0.0,0.0,-0.001331,6.466e-06,1.439e-12,0.0,0.001049,1.789e-12,0.0,-0.1994,0.0,0.0,0.0,0.0,0.0,1.396e-06,-0.1533,1.534e-13,4.039e-13,0.0,0.0005597,-0.001027,0.0,0.0,-0.1222,3.641e-14,0.0,9.238e-07,0.0,1.465e-13,-0.0007646,0.0,0.0,0.0,0.0,0.0001614
