fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_height Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_1 56G
1.5869999999999998e-06,0.001086,1.689e-09,1082.0,9.281e-13,202.2,-0.01973,-19.25,-13.36,-6.58,-25.18,-17.39,-9.07,-27.64,-19.75,-13.13,-31.73,-23.92,-18.82,-37.55,-30.15,0.1535,0.3869,0.3139,1.189e-10,1.258e-10,1.257e-10,0.03963,0.09549,0.07869,1.27e-10,1.315e-10,1.315e-10,1.0,2.0,5.399e-11,4.147e-11,0.181,4.842e-11,0.05912,0.001202,0.2254,4.835e-11,4.841e-11,0.02304,0.04871,5.399e-11,-0.09836,0.0,0.0,9.473e-12,0.0,0.01849,0.05128,0.0,-0.02623,0.0,1.431e-11,0.0,3.553e-13,0.0,0.0,0.0,-0.0446,0.001002,0.0005269,-0.1772,4.057e-13,0.0,0.0,0.0
5.971e-06,0.001299,1.3630000000000002e-09,707.6,7.397000000000002e-13,580.8,-0.01964,-18.6,-15.5,-6.588,-22.81,-11.36,-9.096,-26.22,-16.47,-13.17,-32.71,-26.84,-18.88,-42.59,-41.95,0.4631,0.5177,0.5173,1.249e-10,1.277e-10,1.276e-10,0.2668,0.2959,0.2958,1.011e-10,1.133e-10,1.132e-10,1.0,2.0,4.356e-11,5.242e-11,0.4272,5.496e-11,0.2575,0.1598,0.4306,3.804e-11,5.423e-11,0.2248,0.2567,4.359e-11,-0.3242,0.0,0.0,3.847e-12,0.0,0.0006636,0.002248,0.0,-0.2752,0.0,3.867e-13,0.0,1.699e-13,0.0,0.0,0.0,-0.244,0.0001298,0.0004978,-0.2535,4.013e-14,0.0,0.0,0.0
5.503e-06,0.0007501,1.914e-09,1244.0,3.18e-13,447.1,-0.01965,-21.43,-13.72,-6.586,-27.79,-15.4,-9.092,-30.92,-19.55,-13.17,-36.84,-29.26,-18.88,-46.06,-43.81,0.6019,0.6385,0.6324,1.369e-10,1.387e-10,1.387e-10,0.07473,0.07349,0.0731,1.401e-10,1.406e-10,1.406e-10,1.0,2.0,6.63e-11,6.646e-11,0.5618,6.727e-11,0.0645,0.02677,0.6057,6.499e-11,6.727e-11,0.4018,0.06202,6.63e-11,-0.04703,0.01181,2.438e-11,2.751e-11,2.607e-11,0.01172,0.2527,2.147e-11,-0.03155,0.2571,2.428e-11,2.751e-11,9.468e-13,-5.456e-12,0.0,1.656e-12,-0.03498,0.02734,0.0002859,-0.2726,3.39e-12,0.0003199,0.0,0.0
2.072e-06,0.0017749999999999,1.877e-09,480.9,3.5930000000000004e-14,1191.0,-0.01973,-10.66,-17.03,-6.579,-15.29,-19.52,-9.068,-15.19,-16.44,-13.13,-16.56,-14.26,-18.83,-20.88,-15.71,0.05183,0.1334,0.1035,1.304e-10,1.339e-10,1.339e-10,0.0293,0.08586,0.05365,1.38e-10,1.393e-10,1.393e-10,1.0,2.0,6.784e-11,5.946e-11,0.09321,6.182e-11,0.06881,0.04559,0.09829,6.691e-11,6.181e-11,0.08119,0.06604,6.785e-11,0.09642,0.0643,3.26e-11,2.832e-11,2.837e-11,0.06041,0.1022,3.216e-11,-0.07572,0.1077,3.25e-11,2.873e-11,1.354e-11,1.22e-11,1.292e-11,1.355e-11,0.001968,0.08853,0.06922,0.04993,1.365e-11,0.07055,1.368e-11,0.08942
6.723e-06,0.002193,2.231e-09,1202.0,2.022e-13,1037.0,-0.01964,-56.62,-53.22,-6.592,-43.97,-31.08,-9.102,-47.17,-36.68,-13.17,-53.46,-48.35,-18.88,-62.02,-62.8,0.08116,0.1233,0.1157,1.261e-10,1.303e-10,1.303e-10,-0.0002096,0.0001258,0.0001052,3.878e-11,6.28e-11,6.235e-11,1.0,2.0,6.256e-13,5.572e-11,0.0795,5.842e-11,0.0,-0.0007785,0.08759,0.0,5.841e-11,0.009629,9.487e-07,0.0,-0.05496,0.0,0.0,1.523e-11,1.513e-11,4.292e-06,0.01244,0.0,-0.0006321,0.01263,2.929e-13,1.715e-11,3.234e-13,0.0,0.0,0.0,-0.0004881,2.827e-05,2.829e-06,-0.04795,8.604e-14,0.0,0.0,0.0
4.626e-06,0.001024,1.191e-09,749.4,5.877000000000001e-13,293.2,-0.01966,-6.407,-0.4566,-6.584,-11.3,-0.9583,-9.088,-14.22,-4.189,-13.16,-19.87,-12.06,-18.88,-28.89,-25.33,0.5497,0.7269,0.6857,1.336e-10,1.36e-10,1.36e-10,0.6532,0.633,0.6328,1.413e-10,1.415e-10,1.415e-10,1.0,2.0,7.009e-11,5.928e-11,0.5124,6.178e-11,0.6348,0.5356,0.558,6.982e-11,6.179e-11,0.2766,0.6295,7.009e-11,-0.1824,0.2071,2.553e-11,1.811e-11,1.409e-11,0.2068,0.1431,2.138e-11,-0.1199,0.1434,2.55e-11,1.812e-11,3.913e-13,0.0,0.0,0.0,-0.2737,0.0005109,0.002797,-0.2824,5.554e-14,0.0,0.0,0.0
6.881e-06,0.001927,3.285e-10,1005.0,5.703e-13,1461.0,-0.01961,-49.58,-48.82,-6.592,-59.47,-46.27,-9.103,-58.47,-48.7,-13.17,-60.05,-55.44,-18.88,-64.71,-65.94,0.07473,0.1573,0.1573,8.944e-11,9.8e-11,9.789e-11,0.0008234,0.001663,0.001656,7.998e-11,8.988e-11,8.98e-11,1.0,2.0,9.956e-12,2.91e-11,0.07185,3.176e-11,0.0002946,-0.0007275,0.07311,1.968e-11,2.77e-11,-0.01644,0.0002788,2.031e-11,-0.1583,0.0,0.0,6.275e-13,0.0,2.243e-06,0.001909,0.0,-0.001683,0.0,1.471e-13,0.0,2.181e-13,0.0,0.0,0.0,-0.001275,0.0005816,1.192e-05,-0.114,1.979e-13,0.0,0.0,0.0
9.183e-06,0.002178,1.231e-09,189.7,9.583000000000001e-14,46.79,-0.01956,4.196,8.593,-6.601,-3.742,-0.5056,-9.112,-8.666,-7.645,-13.17,-16.57,-19.27,-18.87,-26.36,-33.15,-0.09443,0.05236,0.0509,6.25e-11,8.517e-11,8.499e-11,-0.1936,0.05937,0.05929,4.883e-11,7.529e-11,7.524e-11,2.0,2.0,4.523e-13,0.0,0.0002351,0.0,0.0,-0.1383,0.0,0.0,3.823e-13,-0.1156,0.0006981,0.0,-0.08037,0.0,0.0,3.892e-13,0.0,0.000156,0.0001408,0.0,-0.1336,0.0,1.648e-13,0.0,8.698e-13,0.0,0.0,0.0,-0.08363,0.0001053,0.000135,-0.05373,1.029e-13,0.0,0.0,0.0
8.798e-06,0.001553,1.644e-09,508.1,8.780000000000001e-13,999.2,-0.01959,-13.83,-15.51,-6.601,-15.77,-5.757,-9.111,-20.93,-15.04,-13.17,-29.46,-28.95,-18.87,-40.52,-45.59,0.2159,0.3082,0.3081,8.945e-11,9.586e-11,9.583e-11,-0.075,0.1329,0.13,1.304e-11,4.756e-11,4.707e-11,1.0,2.0,2.771e-13,1.034e-11,0.0262,1.725e-11,0.0,-0.3326,0.02702,0.0,1.704e-11,-0.129,0.001031,0.0,-0.2258,0.0,0.0,2.41e-13,0.0,0.007374,0.001152,0.0,-0.357,0.0,7.296e-13,0.0,3.407e-13,0.0,0.0,0.0,-0.3331,0.0003607,0.0009825,-0.2059,6.87e-14,0.0,0.0,0.0
9.465e-06,0.001872,5.642999999999998e-10,641.5,9.245000000000002e-13,563.3,-0.01955,-32.45,-29.09,-6.603,-39.27,-28.99,-9.111,-44.58,-39.2,-13.17,-52.94,-53.28,-18.86,-62.91,-69.21,0.07168,0.2106,0.1904,9.945e-11,1.072e-10,1.064e-10,-0.0187,0.05421,0.05381,5.526e-11,7.295e-11,7.293e-11,1.0,2.0,6.43e-13,1.093e-11,0.0169,1.441e-11,0.0,-0.09863,0.01692,0.0,1.275e-11,-0.1697,0.000206,0.0,-0.1512,0.0,0.0,5.9e-13,0.0,0.000122,0.0004724,0.0,-0.08176,0.0,6.026e-13,0.0,2.674e-13,0.0,0.0,0.0,-0.05303,0.0001906,0.0001724,-0.1151,6.578e-13,0.0,0.0,0.0
8.446e-06,0.001338,2.219e-10,781.1,1.1450000000000004e-13,1245.0,-0.01958,-29.92,-30.89,-6.597,-40.05,-31.65,-9.108,-45.4,-37.7,-13.17,-52.9,-51.15,-18.87,-61.68,-66.18,0.1946,0.2838,0.2787,1.351e-10,1.371e-10,1.37e-10,0.001908,0.0454,0.04202,1.359e-10,1.377e-10,1.377e-10,1.0,2.0,5.019e-11,5.572e-11,0.2801,5.974e-11,0.04279,0.007411,0.2833,4.165e-11,5.962e-11,0.1959,0.04099,5.019e-11,-0.1529,0.0,0.0,1.592e-11,1.064e-11,0.0001874,0.03536,0.0,-0.05351,0.03663,6.133e-13,1.611e-11,2.07e-13,0.0,0.0,0.0,-0.03568,0.0008619,0.0001527,-0.1541,1.609e-13,0.0,0.0,0.0
6.48e-06,0.0008093999999999,1.253e-09,325.5,5.034000000000002e-13,1247.0,-0.01971,-7.934,-15.86,-6.583,-0.7866,5.044,-9.101,-4.284,0.7995,-13.18,-11.44,-9.313,-18.88,-21.39,-23.6,0.3713,0.3594,0.3589,9.763e-11,1.117e-10,1.117e-10,0.315,0.03849,0.035,7.414e-11,9.308e-11,9.293e-11,2.0,2.0,1.06e-11,3.564e-11,0.3003,4.07e-11,0.05982,-0.1331,0.3281,-1.015e-11,4.058e-11,0.1187,0.05192,1.092e-11,-0.3951,0.0,0.0,7.212e-13,0.0,0.008935,0.0009359,0.0,-0.4045,0.0,5.118e-13,0.0,3.138e-13,0.0,0.0,0.0,-0.3967,0.001601,0.001647,-0.3007,2.931e-13,0.0,0.0,0.0
5.027e-06,0.001021,2.3580000000000003e-09,1083.0,8.307000000000001e-13,1161.0,-0.01966,-28.69,-25.87,-6.585,-32.88,-19.98,-9.089,-35.88,-24.26,-13.16,-41.4,-32.97,-18.88,-49.94,-46.37,0.267,0.3749,0.3735,1.018e-10,1.082e-10,1.08e-10,-0.0177,0.02116,0.02104,8.727e-11,9.768e-11,9.759e-11,1.0,2.0,3.49e-11,4.205e-11,0.3232,4.307e-11,0.02206,-0.02062,0.3503,3.08e-11,4.035e-11,0.1989,0.02062,3.501e-11,-0.2645,0.0,0.0,3.166e-12,0.0,8.716e-05,0.01166,0.0,-0.04605,0.0,2.975e-13,0.0,1.431e-13,-7.604e-12,0.0,9.155e-13,-0.04116,0.002397,0.0002123,-0.3271,2.439e-13,0.0008274,0.0,0.0
4.932e-06,0.0005781,2.593e-09,280.0,1.797e-13,1362.0,-0.01973,-10.74,-21.49,-6.574,-5.745,-5.024,-9.075,-5.768,-2.577,-13.16,-9.017,-4.704,-18.89,-16.14,-12.72,0.3343,0.3237,0.3235,1.365e-10,1.379e-10,1.379e-10,0.01391,0.08362,0.06345,1.372e-10,1.383e-10,1.383e-10,2.0,2.0,5.645e-11,5.809e-11,0.3292,6.156e-11,0.07177,-0.04716,0.3296,4.86e-11,6.156e-11,0.2606,0.06888,5.65e-11,0.0631,0.06861,1.413e-11,2.414e-11,1.983e-11,0.0656,0.2267,6.035e-12,-0.1894,0.2322,1.412e-11,2.415e-11,1.191e-14,0.0,0.0,0.0,-0.2219,0.001319,0.0001477,-0.251,6.037e-13,0.0,0.0,0.0
4.164e-06,0.0023889999999999,1.365e-11,64.6,9.306e-13,1442.0,-0.01974,-21.2,-42.41,-6.579,-13.09,-19.68,-9.077,-15.56,-22.14,-13.15,-20.31,-27.56,-18.86,-28.09,-37.43,0.02103,0.07496,0.05851,9.061e-11,9.456e-11,9.213e-11,-0.02111,0.0007456,0.0005557,6.275e-11,7.55e-13,7.385e-11,2.0,2.0,1.246e-11,3.107e-11,0.02728,2.846e-11,0.005757,-0.005566,0.03174,1.254e-11,2.814e-11,-0.02338,0.005669,1.262e-11,-0.05699,0.0,0.0,1.748e-12,0.0,0.0008064,0.0008897,0.0,-0.02657,0.0,1.411e-12,0.0,6.428e-13,-8.565e-12,-9.205e-12,4.361e-13,-0.02664,0.0001574,0.0003269,-0.06534,7.303e-14,0.0003567,8.315e-13,0.0009542
2.725e-06,0.00235,2.488e-09,727.8,6.311000000000001e-13,982.5,-0.01971,-34.92,-35.61,-6.581,-38.23,-29.51,-9.074,-40.67,-31.79,-13.14,-44.64,-35.88,-18.85,-50.09,-42.03,0.07594,0.1645,0.1357,1.181e-10,1.219e-10,1.217e-10,0.01053,0.02327,0.02324,1.041e-10,1.103e-10,1.101e-10,1.0,2.0,4.335e-11,4.913e-11,0.08788,4.925e-11,0.02066,0.0076,0.1079,4.365e-11,4.922e-11,0.02669,0.01748,4.57e-11,-0.04667,0.007457,1.296e-11,1.291e-11,1.226e-11,0.006737,0.0286,1.009e-11,-0.01039,0.02956,1.21e-11,1.347e-11,8.842e-14,0.0,0.0,0.0,-0.02163,4.506e-05,1.292e-05,-0.08612,1.223e-14,0.0,0.0,0.0
7.506e-06,0.0008125,2.753e-10,269.3,4.603000000000002e-13,1210.0,-0.0197,-9.318,-18.63,-6.585,-1.954,2.707,-9.106,-6.046,-2.805,-13.17,-14.17,-15.02,-18.87,-25.15,-31.43,0.3612,0.3717,0.3713,9.972e-11,1.106e-10,1.105e-10,0.1719,0.03645,0.02573,6.594e-11,1.214e-11,8.736e-11,2.0,2.0,1.832e-12,2.977e-11,0.2556,3.706e-11,0.0,-0.142,0.2568,0.0,3.689e-11,0.05797,0.02043,0.0,-0.4346,0.0,0.0,5.952e-13,0.0,0.008548,0.001422,0.0,-0.3413,0.0,5.532e-13,0.0,6.927e-13,0.0,0.0,0.0,-0.3291,0.0002272,0.004541,-0.3116,3.504e-14,0.0,0.0,0.0
5.806e-06,0.0015049999999999,2.565e-09,923.4,5.347000000000001e-13,628.7,-0.01963,-35.71,-31.18,-6.587,-42.67,-29.89,-9.095,-45.75,-34.71,-13.17,-51.18,-44.21,-18.88,-58.58,-56.88,0.4177,0.43,0.4295,1.318e-10,1.337e-10,1.337e-10,0.01823,0.02287,0.02285,1.211e-10,1.274e-10,1.274e-10,1.0,2.0,5.723e-11,6.109e-11,0.3965,6.234e-11,0.01959,0.008015,0.4058,5.47e-11,6.221e-11,0.2537,0.01941,5.723e-11,-0.1847,0.0,0.0,1.564e-11,1.062e-11,0.0002834,0.0711,0.0,-0.01837,0.07128,9.333e-13,1.636e-11,1.596e-13,0.0,0.0,0.0,-0.01358,0.0008479,6.552e-05,-0.2072,2.99e-13,0.0,0.0,0.0
4.392999999999999e-06,0.00153,4.951e-10,780.1,9.13e-13,306.3,-0.01967,-26.2,-19.91,-6.583,-31.83,-20.6,-9.084,-34.63,-23.99,-13.16,-39.75,-31.37,-18.88,-47.84,-43.73,0.3966,0.5583,0.5288,1.321e-10,1.341e-10,1.341e-10,0.1513,0.1791,0.1791,1.349e-10,1.363e-10,1.363e-10,1.0,2.0,6.098e-11,5.244e-11,0.3819,5.708e-11,0.1344,0.03516,0.4057,5.932e-11,5.705e-11,0.1623,0.1294,6.103e-11,-0.1656,0.0,0.0,5.886e-12,0.0,0.001868,0.01216,0.0,-0.08066,0.0,4.948e-12,0.0,4.007e-13,0.0,0.0,0.0,-0.08147,0.001589,0.000197,-0.2191,1.444e-13,0.0,0.0,0.0
1.883e-06,0.001001,1.549e-09,1001.0,3.686000000000001e-13,479.2,-0.01973,-15.13,-11.42,-6.58,-20.04,-12.15,-9.071,-22.43,-14.14,-13.13,-26.57,-18.31,-18.83,-32.63,-24.96,0.3207,0.4429,0.4061,1.372e-10,1.384e-10,1.384e-10,0.1666,0.1803,0.1802,1.405e-10,1.408e-10,1.408e-10,1.0,2.0,6.958e-11,6.236e-11,0.3091,6.436e-11,0.1686,0.08457,0.3604,6.904e-11,6.435e-11,0.1415,0.1484,6.962e-11,-0.04738,0.09956,3.038e-11,2.464e-11,2.18e-11,0.0913,0.1732,2.885e-11,-0.014,0.193,3.037e-11,2.47e-11,6.004e-12,2.385e-12,0.0,6.015e-12,-0.06892,0.001046,0.01104,-0.1424,2.481e-13,0.01109,0.0,0.0
1.905e-06,0.0008895999999999,2.1070000000000003e-09,63.79,6.62e-13,93.27,-0.01974,-14.58,-29.24,-6.579,-18.73,-30.97,-9.068,-17.95,-26.92,-13.13,-16.95,-20.83,-18.81,-15.69,-12.86,0.04685,0.3683,0.2847,1.015e-10,1.136e-10,1.136e-10,0.03969,0.09638,0.07224,1.366e-10,1.386e-10,1.386e-10,2.0,2.0,6.81e-11,2.761e-11,0.1391,3.757e-11,0.08239,0.01066,0.1792,6.711e-11,3.746e-11,-0.02982,0.08211,6.81e-11,-0.1621,0.08254,3.351e-11,1.862e-12,0.0,0.06524,0.01045,3.344e-11,-0.0351,0.0,3.33e-11,0.0,1.585e-11,1.542e-11,0.0,1.585e-11,-0.1083,0.0007953,0.08191,-0.1699,1.029e-13,0.0862,0.0,0.0
6.809e-06,0.002148,2.495e-09,23.93,5.58e-13,877.8,-0.01972,-27.44,-54.9,-6.574,-11.43,-16.36,-9.081,-6.956,-5.041,-13.19,-7.282,-1.428,-18.89,-17.21,-15.58,0.04027,0.1301,0.1082,1.019e-10,1.089e-10,1.089e-10,-0.0589,0.004861,0.004852,1.267e-10,1.315e-10,1.306e-10,2.0,2.0,5.444e-11,3.948e-11,0.05034,3.891e-11,0.005268,-0.02265,0.05415,4.84e-11,3.686e-11,-0.02641,0.005244,8.158e-12,-0.09499,0.0,0.0,1.903e-13,0.0,0.005279,9.913e-06,0.0,-0.07346,0.0,9.793e-12,0.0,3.782e-13,0.0,0.0,0.0,-0.05454,0.0001036,0.0006619,-0.06897,3.984e-13,0.0,0.0,0.0
5.105e-06,0.0006207,4.553e-10,521.5,8.604e-13,927.5,-0.0197,-2.192,-4.352,-6.584,0.8602,8.443,-9.095,-2.625,4.265,-13.17,-9.233,-4.631,-18.88,-19.08,-18.77,0.3096,0.4431,0.4154,1.014e-10,1.08e-10,1.076e-10,0.5506,0.2494,0.2474,6.519e-11,8.315e-11,8.292e-11,2.0,2.0,1.843e-11,4.02e-11,0.2446,3.817e-11,0.2103,0.2988,0.2745,1.734e-11,3.659e-11,0.1209,0.2032,1.965e-11,-0.2959,0.0,0.0,7.24e-13,0.0,0.01323,0.002414,0.0,-0.3265,0.0,1.223e-12,0.0,5.393e-13,0.0,0.0,0.0,-0.3751,0.002251,0.002506,-0.2875,2.464e-13,0.0,0.0,0.0
2.908e-06,0.0005406,2.2770000000000003e-09,1212.0,2.923000000000001e-13,287.5,-0.0197,2.091,9.523,-6.58,-3.102,6.533,-9.078,-5.445,4.778,-13.15,-10.28,-0.5538,-18.86,-18.01,-10.41,0.2154,0.4014,0.3451,1.236e-10,1.292e-10,1.292e-10,0.2112,0.2944,0.2727,1.296e-10,1.332e-10,1.332e-10,1.0,2.0,6.053e-11,5.192e-11,0.2452,5.519e-11,0.2508,0.175,0.2973,5.854e-11,5.513e-11,0.1409,0.2203,6.062e-11,-0.005739,0.1507,2.499e-11,1.964e-11,1.78e-11,0.1396,0.1397,2.34e-11,0.03634,0.1626,2.472e-11,2.006e-11,8.734e-13,0.0,0.0,0.0,-0.1129,0.0003722,0.002524,-0.174,5.052e-14,0.0,0.0,0.0
6.938e-06,0.001083,3.799e-10,414.9,5.299e-13,1231.0,-0.01969,-5.745,-11.32,-6.59,1.086,9.428,-9.113,-3.588,2.956,-13.18,-11.94,-9.654,-18.88,-23.01,-26.25,0.3273,0.3493,0.3488,9.292e-11,1.097e-10,1.097e-10,0.3826,0.04516,0.04044,6.342e-11,8.539e-11,8.5e-11,2.0,2.0,1.76e-12,3.382e-11,0.2779,3.988e-11,0.0,-0.2496,0.2794,0.0,3.972e-11,0.1157,0.02834,0.0,-0.4067,0.0,0.0,2.333e-13,0.0,0.006316,0.0007304,0.0,-0.5445,0.0,5.19e-13,0.0,5.625e-13,0.0,0.0,0.0,-0.5118,0.0009688,0.005878,-0.301,6.205e-13,0.0,0.0,0.0
1.771e-06,0.0006247999999999,1.276e-09,456.9,8.023e-13,1001.0,-0.01975,-5.452,-10.89,-6.579,-4.682,-2.813,-9.07,-7.06,-5.096,-13.13,-10.94,-8.867,-18.82,-16.09,-13.69,0.1714,0.3201,0.268,1.13e-10,1.171e-10,1.159e-10,0.09501,0.1517,0.1512,9.754e-11,1.045e-10,1.041e-10,2.0,2.0,3.918e-11,4.265e-11,0.1647,4.574e-11,0.1923,0.109,0.209,3.936e-11,4.541e-11,0.05258,0.157,4.159e-11,-0.0936,0.0859,1.282e-11,9.862e-12,8.982e-12,0.0752,0.04479,9.059e-12,-0.05519,0.04482,1.066e-11,1e-11,5.155e-13,0.0,0.0,0.0,-0.1732,0.0003226,0.0003058,-0.1819,4.635e-14,0.0,0.0,0.0
5.28e-06,0.001581,2.1570000000000003e-09,383.0,8.988000000000002e-13,1463.0,-0.0197,-7.112,-13.17,-6.585,-1.058,7.084,-9.1,-4.397,3.293,-13.18,-10.78,-4.899,-18.89,-20.18,-17.72,0.1823,0.2568,0.2559,1.005e-10,1.039e-10,1.036e-10,-0.07829,0.0,0.00205,0.0,0.0,2.011e-11,2.0,2.0,1.081e-11,3.655e-11,0.1913,3.599e-11,0.06451,-0.1748,0.211,1.067e-11,3.474e-11,0.0913,0.03131,7.661e-12,-0.1859,0.0,0.0,7.249e-13,0.0,0.01311,0.0008414,0.0,-0.4821,0.0,1.398e-12,0.0,2.316e-13,0.0,0.0,0.0,-0.4745,0.001473,0.006679,-0.2204,1.859e-13,0.0,0.0,0.0
2.912e-06,0.0009672999999999,1.403e-09,156.0,7.543e-13,1229.0,-0.01974,-14.2,-28.41,-6.579,-9.271,-12.05,-9.071,-11.18,-13.39,-13.13,-13.83,-14.65,-18.83,-16.31,-14.04,0.1493,0.341,0.341,1.089e-10,1.134e-10,1.132e-10,0.08224,0.02581,0.02548,1.015e-10,1.108e-10,1.099e-10,2.0,2.0,3.971e-11,4.635e-11,0.2485,4.621e-11,0.05283,0.05366,0.3025,4.441e-11,4.421e-11,0.159,0.05057,4.042e-11,-0.1097,0.0,0.0,1.216e-11,9.186e-12,0.07225,0.1033,0.0,0.04564,0.105,1.215e-11,1.406e-11,3.662e-12,0.0,0.0,0.0,-0.01223,0.001482,0.02978,-0.2795,4.357e-13,0.0,0.0,0.0
2.744e-06,0.00145,6.701e-10,598.0,2.655000000000001e-13,1444.0,-0.01972,-13.6,-18.57,-6.58,-12.8,-6.269,-9.075,-15.13,-7.853,-13.14,-19.53,-12.44,-18.85,-26.46,-20.72,0.2816,0.2612,0.2611,1.299e-10,1.33e-10,1.329e-10,0.04559,0.1134,0.1105,1.228e-10,1.295e-10,1.295e-10,1.0,2.0,5.019e-11,5.578e-11,0.2737,5.919e-11,0.1174,-0.04471,0.2741,4.152e-11,5.917e-11,0.2276,0.1162,5.02e-11,0.03214,0.1146,1.074e-11,2.311e-11,2.283e-11,0.1141,0.1722,6.599e-12,-0.02774,0.1756,1.063e-11,2.332e-11,5.266e-13,0.0,0.0,0.0,-0.2429,0.001985,0.01024,-0.1861,3.035e-13,0.0,0.0,0.0
1.92e-06,0.0006827999999999,2.148e-09,427.2,9.036e-13,26.84,-0.01973,1.654,3.319,-6.58,-4.776,-2.987,-9.07,-6.986,-4.935,-13.13,-10.32,-7.618,-18.82,-14.14,-9.834,0.02008,0.3601,0.2742,9e-11,1.057e-10,1.056e-10,0.06785,0.4374,0.3311,9.241e-11,1.075e-10,1.074e-10,2.0,2.0,3.196e-11,0.0,0.106,0.0,0.0,-0.02796,0.0,0.0,2.812e-11,-0.075,0.1399,0.0,-0.2076,0.0,0.0,2.91e-12,0.0,0.008084,0.0114,0.0,-0.1478,0.0,2.244e-12,0.0,6.878e-13,0.0,0.0,0.0,-0.1525,0.0002865,0.002083,-0.2333,3.803e-14,0.0,0.0,0.0
7.464e-06,0.0023929999999999,2.401e-09,1263.0,7.323e-13,932.6,-0.01974,-42.66,-37.63,-6.598,-56.0,-43.13,-9.107,-58.18,-49.48,-13.17,-61.77,-58.5,-18.87,-67.21,-69.78,0.006056,0.05353,0.04371,9.236e-11,9.996e-11,9.985e-11,-0.0001409,0.0,8.283e-07,0.0,0.0,6.172e-12,1.0,2.0,1.782e-12,2.489e-11,0.01053,2.057e-11,0.0,-0.0001152,0.01192,0.0,2.056e-11,-0.03263,4.33e-07,0.0,-0.04274,0.0,0.0,4.615e-13,0.0,3.513e-07,0.0001706,0.0,-9.683e-05,0.0,1.607e-13,0.0,2.951e-13,0.0,0.0,0.0,-6.981e-05,1.007e-05,4.384e-07,-0.03266,2.542e-13,0.0,0.0,0.0
8.368999999999999e-06,0.002145,2.229e-10,293.2,6.363e-13,690.7,-0.01964,-6.031,-10.34,-6.601,-2.922,4.884,-9.118,-8.565,-3.796,-13.18,-17.64,-18.08,-18.87,-29.03,-35.3,0.01591,0.108,0.09023,1.003e-10,1.084e-10,1.083e-10,-0.02905,0.08821,0.08759,6.215e-11,8.694e-11,8.683e-11,1.0,2.0,9.376e-13,2.674e-11,0.02184,2.678e-11,0.0,-0.1294,0.02397,0.0,2.65e-11,-0.06555,0.001037,0.0,-0.0872,0.0,0.0,3.451e-13,0.0,0.0003665,0.0003623,0.0,-0.1444,0.0,7.599e-13,0.0,3.299e-13,0.0,0.0,0.0,-0.1037,8.377e-05,0.0002215,-0.05562,2.099e-13,0.0,0.0,0.0
3.899e-06,0.0009147,9.855e-10,1016.0,9.478e-13,1076.0,-0.01968,-18.76,-16.16,-6.582,-22.43,-10.73,-9.081,-25.18,-13.99,-13.15,-30.11,-20.68,-18.87,-37.98,-32.29,0.2384,0.3981,0.3867,1.033e-10,1.081e-10,1.077e-10,-0.01934,0.06275,0.06216,8.991e-11,9.522e-11,9.475e-11,1.0,2.0,3.244e-11,4.172e-11,0.2551,4.06e-11,0.0614,-0.03709,0.2989,3.203e-11,3.868e-11,0.1457,0.0558,3.508e-11,-0.2386,0.002461,1.757e-12,5.078e-12,1.477e-12,0.00152,0.02095,-3.038e-12,-0.1497,0.02581,2.299e-12,8.324e-12,1.953e-13,0.0,0.0,0.0,-0.141,0.0007829,0.0002205,-0.3094,1.069e-13,0.0,0.0,0.0
