fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_1 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height Vout_2 28G,eye_maxWidth Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_maxHeight Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_1 28G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxWidth Vout_1 56G
1.4179999999999998e-06,0.002412,3.721e-10,768.5,4.439e-13,644.4,-0.01974,-28.91,-30.44,-6.58,-33.15,-30.13,-9.07,-35.54,-32.36,-13.13,-39.49,-36.38,-18.82,-44.85,-42.19,0.04174,0.1183,0.09766,1.206e-10,1.267e-10,1.266e-10,0.03415,0.05409,0.04906,1.33e-10,1.346e-10,1.345e-10,1.0,2.0,0.03576,6.02e-11,0.05529,4.754e-11,0.04149,0.001928,0.06568,5.807e-11,0.01524,3.989e-11,6.018e-11,4.717e-11,1.816e-11,1.856e-11,-0.01265,0.0,0.01429,0.005796,0.0,0.0,1.54e-11,0.01452,-0.04624,5.472e-12,6.403e-14,0.0,-0.02229,0.0,0.0,0.0,-0.05407,6.185e-05,0.0,1.812e-13,0.0001052,0.0
4.2460000000000005e-06,0.001743,2.6719999999999997e-10,925.6,4.0650000000000003e-13,1012.0,-0.01967,-38.73,-37.31,-6.583,-44.85,-32.98,-9.083,-47.28,-35.74,-13.16,-51.11,-41.94,-18.87,-56.4,-51.64,0.26,0.273,0.2729,1.245e-10,1.291e-10,1.291e-10,0.009778,0.01039,0.01039,1.163e-10,1.235e-10,1.235e-10,1.0,2.0,0.01099,5.124e-11,0.2597,5.963e-11,0.0111,0.1838,0.2794,4.778e-11,0.005726,5.851e-11,5.123e-11,5.919e-11,8.07e-12,0.0,-0.003364,1.953e-11,0.001373,0.1007,1.679e-11,0.1019,0.0,0.0,-0.07577,1.93e-11,9.996e-14,0.0,-0.009356,0.0,0.0,0.0,-0.1753,2.918e-05,0.0,1.321e-13,0.001067,0.0
8.653e-06,0.002388,2.369e-09,313.2,6.801000000000001e-13,13.81,-0.01954,-1.825,7.447,-6.604,-10.01,-2.423,-9.114,-15.25,-10.49,-13.17,-23.6,-23.13,-18.87,-34.26,-38.52,-0.05088,0.03701,0.03506,6.785e-11,8.876e-11,8.875e-11,-0.2099,0.05968,0.05954,4.369e-11,7.082e-11,7.075e-11,1.0,2.0,0.0001234,0.0,1.493e-05,0.0,0.0,-0.07273,0.0,0.0,-0.1885,0.0,1.069e-13,8.974e-13,1.094e-12,0.0,-0.1379,0.0,0.0006651,9.023e-06,0.0,0.0,0.0,0.0,-0.04957,2.226e-13,2.524e-13,0.0,-0.08886,0.0,0.0,0.0,-0.03396,8.723e-05,0.0,2.762e-14,1.482e-05,0.0
6.448e-06,0.002002,2.795e-09,742.2,9.328e-13,1175.0,-0.01962,-38.7,-38.21,-6.59,-43.12,-30.71,-9.1,-46.52,-36.61,-13.17,-52.5,-47.03,-18.88,-60.34,-60.16,0.06076,0.1484,0.1217,8.795e-11,9.503e-11,9.49e-11,0.001648,0.0112,0.009966,5.503e-11,6.706e-11,6.699e-11,1.0,2.0,0.0009684,7.377e-12,0.03966,2.222e-11,0.0009966,-0.05424,0.04464,5.606e-12,-0.01348,2.503e-11,6.832e-12,2.151e-11,3.281e-13,9.732e-13,-0.01772,0.0,3.761e-05,0.0006531,0.0,0.0,-2.471e-11,0.0001855,-0.1267,1.659e-13,1.809e-13,0.0,-0.01316,0.0,0.0,0.0,-0.1169,4.969e-05,0.0,2.997e-13,0.0004983,0.0
9.25e-06,0.0007052,1.036e-10,329.1,8.976000000000001e-14,813.2,-0.01967,-5.323,-10.64,-6.582,-7.178,-7.742,-9.103,-7.964,-6.525,-13.17,-15.98,-18.68,-18.87,-27.63,-36.47,0.3001,0.3766,0.3741,1.259e-10,1.305e-10,1.305e-10,0.04317,0.2391,0.2065,1.292e-10,1.333e-10,1.333e-10,2.0,2.0,0.1726,4.988e-11,0.3201,5.832e-11,0.1744,0.2149,0.3342,4.148e-11,0.05347,5.533e-11,4.978e-11,5.832e-11,1.97e-12,0.0,-0.1617,1.794e-11,0.0005827,0.06424,1.514e-11,0.06715,0.0,0.0,-0.1609,1.745e-11,3.247e-13,0.0,-0.1729,0.0,-8.245e-12,0.0,-0.1679,0.0009888,0.003069,5.874e-13,0.0008443,4.961e-13
6.354e-06,0.00247,2.287e-09,1049.0,7.764e-13,473.2,-0.01964,-55.08,-47.98,-6.591,-59.09,-45.83,-9.1,-58.54,-48.15,-13.17,-59.99,-54.39,-18.88,-64.42,-64.44,0.01019,0.06845,0.05871,1.215e-10,1.245e-10,1.242e-10,-0.0001976,0.0003107,0.0002619,9.553e-11,1.071e-10,1.07e-10,1.0,2.0,2.429e-05,0.0,0.03082,4.707e-11,0.0,-0.02549,0.03193,0.0,-0.0002444,4.387e-11,1.155e-11,4.691e-11,1.817e-13,0.0,-0.0002977,0.0,2.711e-07,2.672e-05,0.0,0.0,0.0,0.0,-0.04032,2.02e-13,4.947e-14,0.0,-0.0002049,0.0,0.0,0.0,-0.03053,2.195e-07,0.0,3.056e-13,0.0001813,0.0
8.122999999999998e-06,0.001151,2.5790000000000003e-09,463.0,3.147e-13,127.4,-0.01956,5.713,12.54,-6.599,-0.856,6.55,-9.118,-5.239,0.8186,-13.18,-13.63,-11.91,-18.87,-24.37,-27.81,0.1928,0.5378,0.4834,8.713e-11,1.028e-10,1.028e-10,0.7973,1.01,0.9962,8.647e-11,1.021e-10,1.021e-10,2.0,2.0,0.0033,0.0,0.01321,0.0,0.0,-0.02889,0.0,0.0,-0.02629,0.0,2.299e-12,1.962e-12,1.056e-13,0.0,-0.3176,0.0,0.001934,0.0003607,0.0,0.0,0.0,0.0,-0.3322,2.596e-13,1.475e-13,0.0,-0.3936,0.0,0.0,0.0,-0.2823,0.0008259,0.0,2.685e-13,0.001601,0.0
2.861e-06,0.00101,2.478e-10,940.8,2.6610000000000005e-13,1312.0,-0.01971,-18.48,-19.22,-6.581,-20.77,-11.35,-9.075,-23.25,-13.33,-13.14,-27.67,-18.36,-18.85,-34.51,-27.44,0.3228,0.3132,0.313,1.3e-10,1.327e-10,1.327e-10,0.04447,0.07257,0.07253,1.248e-10,1.299e-10,1.299e-10,1.0,2.0,0.07393,5.168e-11,0.3259,5.882e-11,0.07413,0.2482,0.3262,4.514e-11,0.01622,5.442e-11,5.163e-11,5.88e-11,1.516e-11,1.524e-11,-0.02231,2.316e-11,0.03733,0.1917,2.21e-11,0.193,1.148e-11,0.038,0.01572,2.298e-11,2.149e-13,0.0,-0.1215,0.0,0.0,0.0,-0.2188,0.0001369,0.0,6.749e-13,0.001481,0.0
2.761e-06,0.001982,3.414e-10,281.1,2.2090000000000002e-13,42.92,-0.0197,0.554,1.779,-6.581,-6.0,-4.76,-9.074,-8.483,-7.21,-13.14,-12.62,-11.33,-18.85,-19.09,-18.3,0.05681,0.2528,0.2015,8.915e-11,1.047e-10,1.046e-10,0.02634,0.2963,0.2371,9.016e-11,1.05e-10,1.049e-10,2.0,2.0,0.07833,0.0,0.06686,0.0,0.0,-0.06682,0.0,0.0,-0.06528,0.0,2.363e-11,2.308e-11,1.811e-13,0.0,-0.1653,0.0,0.0008844,0.001968,0.0,0.0,0.0,0.0,-0.1831,1.001e-12,1.286e-13,0.0,-0.1799,0.0,0.0,0.0,-0.1613,0.0002738,0.0,3.959e-14,0.0001373,0.0
4.786e-06,0.002222,1.656e-09,504.9,7.441000000000002e-14,393.4,-0.01966,-22.52,-20.28,-6.584,-29.26,-25.84,-9.087,-32.27,-26.79,-13.16,-37.84,-30.89,-18.88,-46.36,-42.68,0.009027,0.085,0.0652,1.028e-10,1.143e-10,1.143e-10,0.01185,0.1095,0.08097,1.275e-10,1.319e-10,1.319e-10,1.0,2.0,0.07713,5.719e-11,0.02987,3.572e-11,0.07902,-0.03453,0.03472,5.313e-11,0.03073,2.589e-11,5.719e-11,3.568e-11,2.186e-11,2.232e-11,-0.005628,0.0,0.05517,0.0005905,0.0,0.0,2.056e-11,0.05534,-0.0495,1.073e-12,2.235e-15,0.0,-0.08374,0.0,0.0,0.0,-0.05655,0.000101,0.0,9.453e-14,9.939e-05,0.0
5.41e-06,0.0009454999999999,1.078e-09,1055.0,4.734e-13,258.8,-0.01965,-22.64,-13.71,-6.586,-29.22,-17.11,-9.092,-32.35,-21.29,-13.17,-38.23,-30.77,-18.88,-47.39,-45.17,0.5259,0.6829,0.643,1.257e-10,1.307e-10,1.306e-10,0.08516,0.1265,0.119,1.319e-10,1.346e-10,1.346e-10,1.0,2.0,0.07144,6.144e-11,0.4592,5.656e-11,0.07167,0.2524,0.505,6.024e-11,0.003329,5.318e-11,6.131e-11,5.64e-11,9.661e-12,0.0,-0.07532,1.269e-11,0.002762,0.07019,1.004e-11,0.07225,0.0,0.0,-0.2337,1.236e-11,1.287e-13,0.0,-0.05894,0.0,0.0,0.0,-0.2925,0.0001383,0.0,2.111e-13,0.0004692,0.0
9.391e-06,0.002163,7.622999999999998e-10,1077.0,7.494e-13,308.8,-0.01956,-53.41,-43.72,-6.603,-54.49,-43.46,-9.111,-58.2,-52.29,-13.17,-63.49,-63.4,-18.87,-69.77,-75.68,-0.03175,0.09252,0.08239,1.237e-10,1.278e-10,1.269e-10,-0.0007673,0.0,3.619e-06,0.0,0.0,1.351e-12,1.0,2.0,5.76e-07,0.0,0.01793,3.521e-11,0.0,-0.08578,0.01794,0.0,-0.0004725,2.476e-11,1.925e-12,3.505e-11,8.316e-14,0.0,-0.0003244,0.0,1.646e-07,0.0001513,0.0,0.0,0.0,0.0,-0.07668,4.041e-13,3.592e-13,0.0,-0.0001803,0.0,0.0,0.0,-0.04993,2.747e-07,0.0,8.043e-13,0.0003126,0.0
3.79e-06,0.001331,2.899e-09,1399.0,8.854e-13,116.8,-0.01968,-41.57,-29.65,-6.582,-49.28,-36.07,-9.08,-51.3,-38.45,-13.15,-53.59,-42.64,-18.87,-56.89,-49.83,0.2838,0.549,0.4677,1.118e-10,1.207e-10,1.207e-10,0.002026,0.007351,0.005803,1.038e-10,1.149e-10,1.149e-10,1.0,2.0,0.002875,3.62e-11,0.2723,4.382e-11,0.003663,0.1459,0.3284,2.693e-11,0.0005698,3.621e-11,3.6e-11,4.36e-11,8.409e-14,0.0,-0.003634,5.376e-12,6.924e-06,0.0137,1.928e-12,0.04212,0.0,0.0,-0.05694,5.18e-12,1.316e-13,0.0,-0.003837,0.0,0.0,0.0,-0.2529,5.326e-05,0.0,7.408e-14,0.001197,0.0
8.103e-06,0.001327,1.999e-09,357.0,9.238e-13,203.0,-0.01961,3.124,6.64,-6.601,0.4137,8.364,-9.119,-4.819,0.7038,-13.18,-13.37,-12.29,-18.87,-23.9,-27.71,0.4836,0.6963,0.6595,1.206e-10,1.267e-10,1.267e-10,0.9328,1.072,1.069,1.325e-10,1.352e-10,1.351e-10,2.0,2.0,0.5817,5.582e-11,0.206,3.69e-11,0.5952,-0.01164,0.2115,4.973e-11,0.12,2.672e-11,5.582e-11,3.69e-11,9.864e-14,0.0,-0.4092,0.0,0.003382,0.001965,0.0,0.0,0.0,0.0,-0.3147,3.248e-13,2.756e-13,0.0,-0.4816,0.0,0.0,0.0,-0.2606,0.0004777,0.0,3.8e-13,0.001211,0.0
8.266999999999999e-06,0.002342,1.427e-09,1247.0,8.744000000000001e-13,900.9,-0.01969,-45.76,-40.3,-6.601,-56.76,-44.64,-9.109,-59.15,-51.72,-13.17,-63.07,-61.27,-18.87,-68.7,-72.83,-0.001029,0.04765,0.04026,8.262e-11,9.097e-11,8.957e-11,-0.0001335,1.319e-06,3.908e-07,-3.066e-11,8.31e-13,1.703e-12,1.0,2.0,4.051e-07,0.0,0.00408,1.502e-11,0.0,-0.04714,0.004445,0.0,-0.0001196,1.033e-11,7.277e-13,1.132e-11,1.031e-13,0.0,-9.057e-05,0.0,1.846e-07,0.000129,0.0,0.0,0.0,0.0,-0.05191,2.154e-13,4.099e-13,0.0,-6.407e-05,0.0,0.0,0.0,-0.03521,4.5e-07,0.0,4.408e-13,9.724e-05,0.0
4.409e-06,0.001853,6.571e-11,129.9,2.744e-13,798.5,-0.01973,-13.16,-26.32,-6.576,-9.543,-12.56,-9.074,-10.29,-11.55,-13.15,-14.8,-16.43,-18.87,-23.2,-27.45,0.2816,0.2836,0.2835,1.386e-10,1.393e-10,1.393e-10,-0.04813,0.06172,0.06143,1.338e-10,1.366e-10,1.366e-10,2.0,2.0,0.06139,5.51e-11,0.2678,6.789e-11,0.06141,0.189,0.2823,4.697e-11,-0.03526,6.712e-11,5.505e-11,6.789e-11,1.294e-11,1.294e-11,-0.04305,2.842e-11,0.04485,0.1267,2.602e-11,0.1271,5.432e-12,0.04616,-0.04166,2.835e-11,2.202e-13,0.0,-0.1094,0.0,0.0,0.0,-0.1311,0.002626,0.0,2.499e-12,0.008125,0.0
2.239e-06,0.0008827999999999,2.0159999999999998e-10,44.81,6.623e-13,237.4,-0.01974,-18.73,-37.52,-6.579,-22.04,-37.6,-9.069,-24.06,-39.15,-13.13,-27.66,-42.3,-18.82,-32.19,-45.71,0.2264,0.4889,0.4183,1.259e-10,1.306e-10,1.306e-10,0.07632,0.08103,0.08102,1.414e-10,1.417e-10,1.417e-10,2.0,2.0,0.06962,6.955e-11,0.2688,5.4e-11,0.07677,0.0884,0.3209,6.937e-11,0.0436,4.788e-11,6.955e-11,5.394e-11,3.007e-11,3.007e-11,-0.001272,1.338e-11,0.04435,0.09045,8.757e-12,0.0909,2.742e-11,0.04747,-0.1192,1.333e-11,5.049e-12,0.0,-0.03053,0.0,0.0,0.0,-0.2471,0.004249,0.0,3.857e-14,0.0009737,0.0
4.076e-06,0.001756,2.178e-09,1456.0,3.303e-13,1184.0,-0.01969,-55.99,-52.31,-6.583,-55.14,-41.58,-9.083,-55.54,-42.45,-13.15,-56.28,-45.74,-18.87,-58.96,-52.95,0.2541,0.2442,0.2438,1.276e-10,1.312e-10,1.312e-10,0.0001397,0.0004657,0.00033,7.024e-11,8.901e-11,8.858e-11,1.0,2.0,2.96e-06,0.0,0.2557,5.967e-11,0.0,0.2055,0.2572,0.0,-0.0005461,5.771e-11,3.807e-13,5.964e-11,3.002e-13,0.0,-0.001015,2.297e-11,4.575e-06,0.138,2.01e-11,0.1391,0.0,0.0,-0.01088,2.213e-11,8.52e-14,0.0,-0.0008378,0.0,0.0,0.0,-0.1877,3.874e-06,0.0,1.485e-13,0.001353,0.0
4.628e-06,0.001566,1.514e-09,1139.0,1.2100000000000001e-13,472.4,-0.01966,-41.68,-34.7,-6.584,-45.81,-36.1,-9.086,-47.45,-36.16,-13.16,-51.33,-41.95,-18.88,-57.22,-52.74,0.2106,0.2877,0.2702,1.185e-10,1.255e-10,1.255e-10,0.0003958,0.004457,0.003486,9.275e-11,1.068e-10,1.068e-10,1.0,2.0,0.001165,2.345e-11,0.2271,5.247e-11,0.001383,0.2209,0.2564,1.206e-11,-0.000611,4.805e-11,2.32e-11,5.234e-11,1.047e-13,0.0,-0.002385,1.807e-11,6.406e-06,0.1209,1.749e-11,0.1233,0.0,0.0,0.06722,1.782e-11,1.547e-13,0.0,-0.002475,0.0,0.0,0.0,-0.1784,1.499e-05,0.0,3.802e-13,0.0004194,0.0
5.87e-06,0.00202,2.775e-09,913.7,9.186e-13,1444.0,-0.01963,-45.93,-44.76,-6.588,-51.57,-38.47,-9.096,-53.56,-42.64,-13.17,-56.78,-50.02,-18.88,-61.82,-60.35,0.02881,0.1383,0.1118,8.417e-11,9.266e-11,9.24e-11,0.0005629,0.002605,0.002169,6.301e-11,7.195e-11,7.122e-11,1.0,2.0,0.0005131,1.244e-11,0.04333,2.326e-11,0.0005165,-0.04522,0.04752,1.286e-11,-0.001991,2.626e-11,1.205e-11,2.194e-11,3.916e-13,0.0,-0.00413,0.0,1.198e-05,0.00105,0.0,0.0,0.0,0.0,-0.1351,1.981e-12,8.022e-14,0.0,-0.003077,0.0,0.0,0.0,-0.1163,6.975e-06,0.0,5.122e-13,0.000633,0.0
9.442e-06,0.0008632,1.989e-09,1451.0,8.492000000000003e-13,12.09,-0.01955,-37.48,-21.8,-6.603,-45.63,-34.77,-9.111,-50.59,-44.51,-13.17,-57.85,-57.42,-18.86,-65.9,-71.44,-0.003255,0.4643,0.457,5.606e-11,8.005e-11,8.005e-11,-0.009463,0.003771,0.003765,3.77e-11,6.625e-11,6.623e-11,1.0,2.0,8.038e-05,0.0,0.004413,0.0,0.0,-0.5333,0.0,0.0,-0.01121,0.0,1.001e-12,1.078e-12,4.443e-13,0.0,-0.009577,0.0,3.946e-05,0.002202,0.0,0.0,0.0,0.0,-0.4025,4.18e-13,1.75e-13,0.0,-0.007211,0.0,0.0,0.0,-0.4073,1.19e-05,0.0,1.884e-13,0.0004272,0.0
4.996e-06,0.0008627999999999,1.943e-09,601.5,6.852e-13,900.8,-0.01969,-1.462,-2.402,-6.585,1.535,10.89,-9.099,-1.947,6.858,-13.18,-8.598,-1.961,-18.89,-18.28,-15.63,0.3758,0.4488,0.4483,1.118e-10,1.174e-10,1.174e-10,0.5377,0.3141,0.3118,7.976e-11,1.016e-10,1.014e-10,2.0,2.0,0.3656,2.796e-11,0.3734,4.987e-11,0.3744,0.219,0.4117,2.444e-11,0.303,4.79e-11,2.767e-11,4.908e-11,1.869e-13,0.0,-0.2222,9.402e-12,0.01743,0.06579,4.748e-12,0.06587,0.0,0.0,-0.2663,7.42e-12,4.007e-13,0.0,-0.3623,0.0,0.0,0.0,-0.3216,0.006548,0.0,2.759e-13,0.001976,0.0
4.356e-06,0.00151,3.667e-10,1437.0,9.147000000000001e-13,315.7,-0.01967,-47.17,-37.16,-6.583,-56.01,-42.15,-9.085,-55.91,-43.1,-13.16,-56.31,-46.45,-18.88,-59.14,-54.08,0.4424,0.5643,0.5354,1.325e-10,1.343e-10,1.342e-10,0.002128,0.003825,0.003317,1.219e-10,1.279e-10,1.279e-10,1.0,2.0,0.002096,4.741e-11,0.3906,5.75e-11,0.002391,0.1736,0.4162,3.691e-11,0.001269,5.26e-11,4.74e-11,5.747e-11,3.454e-13,0.0,-0.00125,0.0,1.655e-05,0.01463,0.0,0.0,0.0,0.0,-0.1907,6.023e-12,2.384e-13,0.0,-0.001792,0.0,0.0,0.0,-0.2021,1.114e-05,0.0,6.453e-14,0.000835,0.0
9.384e-06,0.001213,2.189e-09,77.91,6.789000000000002e-13,360.0,-0.01967,-11.6,-23.21,-6.586,-7.863,-9.246,-9.109,-9.134,-9.29,-13.18,-14.28,-15.41,-18.87,-23.39,-28.06,0.6012,0.6865,0.6853,1.371e-10,1.378e-10,1.378e-10,0.1066,0.177,0.1769,1.012e-10,1.15e-10,1.15e-10,2.0,2.0,0.1635,4.391e-11,0.2951,5.158e-11,0.1767,-0.00911,0.3029,3.475e-11,0.07628,4.482e-11,4.39e-11,5.149e-11,1.994e-13,0.0,-0.1784,0.0,0.000617,0.0005355,0.0,0.0,0.0,0.0,-0.3018,1.624e-13,5.366e-13,0.0,-0.1601,0.0,0.0,0.0,-0.2647,0.000329,0.0,6.034e-13,0.001118,0.0
1.7509999999999998e-06,0.001117,2.243e-09,411.0,3.443000000000001e-13,1424.0,-0.01975,-8.861,-17.55,-6.578,-5.551,-4.273,-9.069,-7.522,-5.729,-13.13,-10.8,-8.289,-18.82,-14.38,-9.981,0.2359,0.2673,0.2671,1.252e-10,1.291e-10,1.29e-10,0.1165,0.07821,0.07735,1.249e-10,1.3e-10,1.299e-10,2.0,2.0,0.08443,5.778e-11,0.2328,5.958e-11,0.085,0.1419,0.2771,5.499e-11,0.07336,5.912e-11,5.766e-11,5.879e-11,2.566e-11,2.587e-11,-0.001063,2.409e-11,0.06417,0.1355,2.289e-11,0.1682,2.561e-11,0.12,-0.01742,2.375e-11,9.971e-12,0.09909,0.05965,9.98e-12,0.0,9.64e-12,-0.09258,0.0988,0.0,2.815e-12,0.01377,0.0
2.374e-06,0.002221,2.03e-10,1476.0,2.428e-14,710.0,-0.01985,-46.2,-40.72,-6.588,-43.32,-37.51,-9.078,-41.2,-34.62,-13.14,-42.14,-34.17,-18.84,-46.74,-38.75,-0.01084,0.1062,0.08031,9.592e-11,1.104e-10,1.104e-10,-0.0002144,0.0004382,0.0003114,5.236e-11,7.672e-11,7.634e-11,1.0,2.0,2.576e-06,0.0,0.03383,3.334e-11,0.0,-0.0193,0.04284,0.0,-0.0008765,2.539e-11,4.162e-13,3.333e-11,1.709e-13,0.0,-0.00115,0.0,1.989e-06,0.002324,0.0,0.0,0.0,0.0,-0.04047,2.187e-12,7.269e-14,0.0,-0.001407,0.0,0.0,0.0,-0.05982,4.421e-07,0.0,2.085e-13,0.0004689,0.0
8.937e-06,0.001691,1.705e-09,18.66,9.53e-13,261.7,-0.01968,-21.67,-43.37,-6.583,-13.43,-20.39,-9.1,-10.98,-13.07,-13.18,-13.46,-13.9,-18.87,-22.21,-25.74,0.2061,0.4186,0.3941,1.264e-10,1.299e-10,1.298e-10,-0.01686,0.04112,0.04064,1.284e-10,1.321e-10,1.32e-10,2.0,2.0,0.04181,5.171e-11,0.0793,3.547e-11,0.0419,-0.1426,0.08053,4.266e-11,-0.02294,2.477e-11,5.163e-11,3.532e-11,1.195e-11,1.206e-11,-0.05414,0.0,0.02691,0.001554,0.0,0.0,3.014e-12,0.02771,-0.2144,9.607e-13,6.771e-14,0.0,-0.08173,0.0,0.0,0.0,-0.1724,4.443e-05,0.0,1.761e-13,0.0001565,0.0
7.003e-06,0.001399,6.132e-10,618.8,3.365000000000001e-13,88.14,-0.01961,-13.31,-3.702,-6.592,-20.53,-11.17,-9.103,-24.5,-16.71,-13.17,-31.79,-28.21,-18.88,-42.3,-44.35,0.138,0.449,0.4039,8.292e-11,9.983e-11,9.973e-11,0.3776,0.583,0.5763,7.907e-11,9.732e-11,9.727e-11,1.0,2.0,0.002992,0.0,0.01553,5.697e-12,0.0,-0.1426,0.01676,0.0,-0.1524,-1.301e-11,2.781e-13,4.31e-12,3.232e-15,0.0,-0.2128,0.0,2.779e-05,0.0006339,0.0,0.0,0.0,0.0,-0.2994,2.587e-13,2.087e-13,0.0,-0.2531,0.0,0.0,0.0,-0.2364,0.001136,0.0,2.612e-13,0.001521,0.0
5.445e-06,0.0009279,1.031e-09,746.7,2.1450000000000002e-13,1107.0,-0.01967,-6.588,-7.48,-6.584,-6.714,2.88,-9.096,-9.8,0.1269,-13.17,-16.33,-9.617,-18.88,-26.32,-24.77,0.3359,0.3852,0.385,1.361e-10,1.379e-10,1.379e-10,0.1416,0.2313,0.2312,1.271e-10,1.324e-10,1.324e-10,1.0,2.0,0.2317,4.818e-11,0.3906,6.002e-11,0.2325,0.295,0.3911,3.744e-11,-0.03344,5.561e-11,4.815e-11,6.001e-11,3.843e-12,0.0,-0.16,2.123e-11,0.01037,0.1453,1.613e-11,0.1455,0.0,0.0,-0.04796,2.122e-11,7.556e-14,0.0,-0.2964,0.0,0.0,0.0,-0.2658,0.0002883,0.0,2.063e-13,0.001256,0.0
9.329e-06,0.0006002,4.628e-10,829.0,9.815e-13,1307.0,-0.01963,0.5036,1.455,-6.615,1.072,10.55,-9.119,-5.73,-0.6795,-13.17,-15.18,-15.7,-18.87,-26.71,-33.28,0.2879,0.3176,0.254,5.239e-11,6.556e-11,6.423e-11,0.08729,0.0,0.06962,0.0,0.0,1.433e-11,2.0,2.0,0.008259,0.0,0.009392,0.0,0.0,-0.2435,0.0,0.0,-0.3005,0.0,1.731e-12,3.937e-12,3.682e-13,1.428e-12,-0.2988,0.0,0.00334,0.001891,0.0,0.0,-2.452e-11,0.01214,-0.365,2.135e-13,1.162e-12,0.0,-0.2594,0.0,0.0,0.0,-0.2959,0.008155,0.0,2.869e-13,0.00132,0.0
3.372e-06,0.001705,2.029e-09,903.6,1.7220000000000001e-13,71.25,-0.01969,-32.04,-22.09,-6.582,-38.7,-28.74,-9.078,-41.44,-31.5,-13.15,-46.06,-36.57,-18.86,-52.25,-44.97,0.1112,0.3365,0.2685,9.006e-11,1.058e-10,1.056e-10,-0.003678,0.02955,0.02391,8.92e-11,1.049e-10,1.047e-10,1.0,2.0,0.007878,2.321e-11,0.1006,0.0,0.008591,-0.03836,0.0,9.03e-12,-0.00665,0.0,2.316e-11,2.586e-11,7.15e-13,0.0,-0.01789,0.0,9.614e-05,0.001986,0.0,0.0,0.0,0.0,-0.1766,1.904e-13,1.701e-13,0.0,-0.01822,0.0,0.0,0.0,-0.1802,3.787e-05,0.0,1.389e-13,0.0007081,0.0
7.475e-06,0.001483,6.531e-10,877.9,7.991000000000001e-13,876.1,-0.0196,-36.12,-33.19,-6.594,-42.24,-29.89,-9.106,-46.23,-37.56,-13.17,-53.09,-49.66,-18.87,-61.63,-64.05,0.2978,0.3572,0.3566,1.04e-10,1.087e-10,1.087e-10,0.005461,0.01917,0.01907,8.209e-11,9.205e-11,9.194e-11,1.0,2.0,0.001712,2.027e-11,0.1977,3.514e-11,0.001755,0.05519,0.1993,1.738e-11,-0.01985,3.355e-11,1.806e-11,3.371e-11,2.725e-13,0.0,-0.02421,0.0,8.518e-05,0.001338,0.0,0.0,0.0,0.0,-0.2985,2.502e-13,1.371e-13,0.0,-0.01913,0.0,0.0,0.0,-0.2278,0.0002308,0.0,4.547e-13,0.001912,0.0
5.596e-06,0.001297,3.2519999999999997e-10,619.4,2.61e-13,1058.0,-0.01965,-13.34,-15.24,-6.586,-14.49,-5.014,-9.095,-17.61,-8.097,-13.17,-23.92,-17.85,-18.88,-33.77,-32.97,0.3401,0.3546,0.3544,1.336e-10,1.357e-10,1.357e-10,0.1616,0.2216,0.2198,1.192e-10,1.275e-10,1.274e-10,1.0,2.0,0.2195,4.355e-11,0.3608,5.966e-11,0.221,0.2719,0.3618,3.161e-11,-0.06526,5.586e-11,4.351e-11,5.963e-11,3.152e-13,0.0,-0.2507,1.876e-11,0.001846,0.1101,1.503e-11,0.1162,0.0,0.0,-0.1097,1.872e-11,6.079e-13,0.0,-0.2809,0.0,0.0,0.0,-0.2291,0.008478,0.0,1.996e-13,0.001817,0.0
